,cif_id,thermal_stability
105,acs+N421+E152,408.2228698730469
106,acs+N308+E77,409.8579406738281
107,acs+N421+E205,353.09283447265625
108,acs+N421+E177,394.00201416015625
109,acs+N308+E177,389.2904052734375
110,acs+N421+E77,398.24029541015625
111,acs+N421+E137,353.6790771484375
0,rtl+N196+N382,403.27459716796875
1,rtl+N196+N108,329.20135498046875
2,rtl+N535+N622,372.85357666015625
3,rtl+N196+N65,414.46197509765625
4,rtl+N196+N552,346.04693603515625
5,rtl+N535+N379,426.46685791015625
6,rtl+N196+N394,387.84893798828125
7,rtl+N196+N248,415.3655700683594
8,rtl+N196+N646,345.7565002441406
9,rtl+N196+N221,401.1231994628906
10,rtl+N196+N155,389.7637023925781
11,rtl+N196+N144,346.6816101074219
12,rtl+N535+N552,346.21905517578125
13,rtl+N196+N339,400.1980895996094
14,rtl+N535+N382,317.82037353515625
15,rtl+N535+N106,451.85357666015625
16,rtl+N535+N643,436.1912841796875
17,rtl+N535+N646,440.1929016113281
18,rtl+N196+N690,389.2904052734375
19,rtl+N196+N306,444.96905517578125
20,rtl+N196+N106,423.45489501953125
21,rtl+N535+N567,429.00555419921875
22,rtl+N535+N220,446.30291748046875
23,rtl+N535+N108,391.01153564453125
24,rtl+N535+N146,416.7854919433594
25,rtl+N535+N425,407.534423828125
26,rtl+N196+N220,387.1604919433594
27,rtl+N535+N306,454.8655700683594
28,rtl+N196+N289,379.1787414550781
29,rtl+N196+N634,376.1344909667969
30,rtl+N535+N37,435.2016296386719
31,rtl+N535+N289,390.4521484375
32,rtl+N196+N379,403.36065673828125
33,rtl+N196+N425,419.92657470703125
34,rtl+N535+N182,462.35247802734375
35,rtl+N535+N123,441.8710021972656
36,rtl+N535+N406,423.9281921386719
37,rtl+N196+N442,365.2806091308594
38,rtl+N535+N248,410.33123779296875
39,rtl+N535+N30,407.9646911621094
40,rtl+N196+N146,451.1651306152344
41,rtl+N196+N30,378.04925537109375
42,rtl+N535+N264,421.13134765625
43,rtl+N535+N16,420.09869384765625
44,rtl+N535+N311,437.35302734375
45,rtl+N535+N394,441.35467529296875
46,rtl+N535+N65,410.15911865234375
47,rtl+N535+N339,402.435546875
48,rtl+N196+N311,416.6994323730469
49,rtl+N535+N577,381.1687927246094
50,rtl+N535+N205,380.26519775390625
51,rtl+N196+N205,384.32061767578125
52,rtl+N535+N634,428.31707763671875
53,rtl+N535+N667,445.9587097167969
54,rtl+N535+N144,413.3862609863281
55,rtl+N196+N264,421.51861572265625
56,rtl+N535+N221,457.0169677734375
57,rtl+N535+N324,420.4859313964844
58,rtl+N196+N16,420.3138122558594
59,rtl+N535+N155,453.9189453125
60,rtl+N196+N31,457.8775329589844
61,rtl+N196+N406,429.99517822265625
62,rtl+N196+N577,390.3230895996094
63,rtl+N196+N567,389.3549499511719
64,rtl+N535+N442,384.083984375
65,rtl+N535+N690,407.8356018066406
66,rtl+N196+N622,375.7257080078125
67,rtl+N196+N182,415.0643615722656
68,rtl+N196+N123,299.7054443359375
69,rtl+N196+N37,381.3301696777344
70,rtl+N196+N643,363.24212646484375
71,rtl+N196+N667,344.4010925292969
72,rtl+N535+N31,413.4723205566406
73,rtl+N196+N324,410.93365478515625
0,cds+N330+E209,353.9211120605469
1,cds+N330+E195,331.7400207519531
2,cds+N525+E157,347.1656799316406
3,cds+N153+E34,389.24737548828125
4,cds+N525+E39,400.5207824707031
5,cds+N525+E147,445.22723388671875
6,cds+N525+E195,416.48431396484375
7,cds+N153+E108,356.3737487792969
8,cds+N525+E179,349.4676818847656
9,cds+N525+E25,420.959228515625
10,cds+N525+E154,377.575927734375
11,cds+N557+E112,402.8013000488281
12,cds+N525+E137,396.6267395019531
13,cds+N153+E29,401.33831787109375
14,cds+N557+E188,406.2865905761719
15,cds+N153+E104,372.8320617675781
16,cds+N525+E10,414.246826171875
17,cds+N330+E10,397.0354919433594
18,cds+N557+E154,383.73974609375
19,cds+N557+E147,448.8846130371094
20,cds+N330+E48,340.2596435546875
21,cds+N557+E49,403.4036865234375
22,cds+N557+E209,388.6019592285156
23,cds+N557+E25,375.84405517578125
24,cds+N153+E145,443.2479248046875
25,cds+N153+E39,384.23455810546875
26,cds+N525+E30,423.7991027832031
27,cds+N525+E150,392.5820617675781
28,cds+N330+E137,347.7465515136719
29,cds+N525+E48,353.0498046875
30,cds+N557+E39,407.534423828125
31,cds+N330+E147,340.1628112792969
32,cds+N525+E5,369.68023681640625
33,cds+N153+E157,361.5673828125
34,cds+N153+E21,416.18310546875
35,cds+N330+E136,366.1169738769531
36,cds+N525+E112,416.6564025878906
37,cds+N557+E216,391.140625
38,cds+N153+E116,406.88897705078125
39,cds+N330+E154,393.9374694824219
40,cds+N525+E145,338.10821533203125
41,cds+N330+E157,378.50103759765625
42,cds+N153+E18,367.37286376953125
43,cds+N153+E24,422.1210021972656
44,cds+N153+E48,386.6656799316406
45,cds+N525+E23,387.0744323730469
46,cds+N557+E189,404.2857666015625
47,cds+N153+E154,419.71142578125
48,cds+N557+E145,370.29876708984375
49,cds+N557+E190,391.140625
50,cds+N330+E145,351.4362487792969
51,cds+N153+E189,387.5477600097656
52,cds+N153+E150,402.3710021972656
53,cds+N557+E116,406.845947265625
54,cds+N525+E216,399.5311279296875
55,cds+N153+E121,365.0143737792969
56,cds+N330+E112,348.87603759765625
57,cds+N153+E110,322.6180114746094
58,cds+N330+E25,396.1749267578125
59,cds+N330+E39,348.8330078125
60,cds+N153+E209,403.661865234375
61,cds+N330+E5,391.5708923339844
62,cds+N557+E30,411.5790710449219
63,cds+N153+E1,382.2445068359375
64,cds+N330+E116,341.4967041015625
65,cds+N153+E2,396.4115905761719
66,cds+N525+E116,380.4911193847656
67,cds+N557+E137,374.7683410644531
68,cds+N614+E172,430.29638671875
69,cds+N153+E10,430.468505859375
70,cds+N525+E209,387.31109619140625
71,cds+N330+E8,393.0984191894531
72,cds+N153+E147,422.3361511230469
73,cds+N525+E190,398.0466613769531
74,cds+N525+E8,399.1869201660156
75,cds+N153+E40,389.0107116699219
76,cds+N557+E23,393.9374694824219
77,cds+N153+E30,389.0107116699219
78,cds+N557+E10,380.4911193847656
79,cds+N153+E195,394.0450439453125
80,cds+N330+E30,399.789306640625
81,cds+N153+E188,398.4339294433594
82,cds+N330+E190,361.1006164550781
83,cds+N557+E5,366.7355041503906
84,cds+N330+E150,366.5552978515625
85,cds+N153+E16,408.56707763671875
86,cds+N525+E81,398.6490478515625
87,cds+N525+E136,350.58642578125
88,cds+N557+E179,387.440185546875
89,cds+N330+E81,358.38531494140625
90,cds+N153+E49,372.9073791503906
91,cds+N525+E49,391.8505859375
92,cds+N330+E188,364.3742980957031
93,cds+N330+E23,353.227294921875
94,cds+N525+E189,390.0003662109375
95,cds+N153+E11,417.0867004394531
96,cds+N557+E195,364.5975341796875
97,cds+N330+E189,363.6522521972656
98,cds+N330+E49,327.2865905761719
99,cds+N557+E136,401.7255859375
100,cds+N153+E58,386.3214416503906
101,cds+N557+E150,400.67138671875
102,cds+N330+E216,333.52569580078125
103,cds+N153+E81,402.5216064453125
104,cds+N153+E216,404.2857666015625
105,cds+N153+E68,400.67138671875
106,cds+N525+E188,363.9238586425781
107,cds+N153+E28,386.041748046875
108,cds+N153+E8,432.1466064453125
109,cds+N330+E179,364.172607421875
110,cds+N557+E157,406.80291748046875
0,srs+N96+E76,425.30511474609375
1,srs+N96+E148,424.78875732421875
2,srs+N60+E114,349.0158996582031
3,srs+N60+E201,414.8492126464844
4,srs+N96+E18,449.7882080078125
5,srs+N96+E30,419.3671875
6,srs+N96+E107,428.14495849609375
7,srs+N96+E146,443.20489501953125
8,srs+N60+E176,349.9517517089844
9,srs+N60+E170,377.53289794921875
10,srs+N96+E97,455.89825439453125
11,srs+N60+E26,415.4946594238281
12,srs+N60+E151,425.34814453125
13,srs+N96+E202,435.89007568359375
14,srs+N96+E176,438.4717712402344
15,srs+N20+E60,365.3290100097656
16,srs+N60+E181,360.37469482421875
17,srs+N415+E76,394.53985595703125
18,srs+N60+E146,402.73675537109375
19,srs+N96+E118,433.95379638671875
20,srs+N60+E118,398.3048400878906
21,srs+N96+E83,448.41131591796875
22,srs+N246+E76,382.7500915527344
23,srs+N60+E175,391.72149658203125
24,srs+N96+E36,420.91619873046875
25,srs+N60+E224,367.9537353515625
26,srs+N60+E120,400.0690002441406
27,srs+N60+E218,378.94207763671875
28,srs+N60+E43,404.6945495605469
29,srs+N96+E199,425.47723388671875
30,srs+N25+E60,343.2608642578125
31,srs+N96+E12,426.595947265625
32,srs+N60+E83,368.3140869140625
33,srs+N96+E189,436.8367004394531
34,srs+N96+E152,444.45269775390625
35,srs+N60+E171,418.8938903808594
36,srs+N96+E181,429.048583984375
37,srs+N96+E114,447.80889892578125
38,srs+N60+E38,357.6592102050781
39,srs+N60+E20,417.47393798828125
40,srs+N96+E111,450.9930114746094
41,srs+N60+E97,383.1050720214844
42,srs+N60+E107,346.4126892089844
43,srs+N96+E218,429.7370300292969
44,srs+N60+E199,409.4706726074219
45,srs+N60+E111,385.80511474609375
46,srs+N60+E36,346.34814453125
47,srs+N60+E30,379.55523681640625
48,srs+N60+E189,366.8726501464844
49,srs+N60+E202,394.6044006347656
50,srs+N96+E132,430.33941650390625
51,srs+N60+E112,365.53607177734375
52,srs+N96+E171,431.71630859375
53,srs+N96+E14,417.0006408691406
54,srs+N51+E76,378.1783447265625
55,srs+N96+E112,448.32525634765625
56,srs+N96+E187,445.9587097167969
57,srs+N60+E18,390.6027526855469
58,srs+N96+E96,428.0158996582031
59,srs+N96+E145,435.0725402832031
60,srs+N96+E175,413.1280822753906
61,srs+N60+E152,417.6890869140625
62,srs+N96+E170,437.9554443359375
63,srs+N60+E136,361.3213195800781
64,srs+N96+E136,416.18310546875
65,srs+N60+E187,363.14801025390625
66,srs+N60+E148,353.7866516113281
67,srs+N96+E119,417.99029541015625
68,srs+N60+E149,428.66131591796875
69,srs+N96+E186,421.303466796875
70,srs+N60+E14,400.62835693359375
71,srs+N96+E224,449.3579406738281
72,srs+N485+E76,413.0420227050781
73,srs+N96+E27,421.00225830078125
74,srs+N96+E43,439.59051513671875
75,srs+N96+E201,428.31707763671875
76,srs+N60+E96,374.60699462890625
77,srs+N60+E186,396.39007568359375
78,srs+N96+E120,426.423828125
79,srs+N60+E76,449.3149108886719
80,srs+N60+E27,363.40887451171875
81,srs+N60+E204,379.0711669921875
82,srs+N96+E204,390.1509704589844
83,srs+N579+E76,362.228271484375
84,srs+N96+E26,445.05511474609375
85,srs+N60+E119,411.3208923339844
86,srs+N60+E12,364.5007019042969
87,srs+N60+E145,362.0608825683594
88,srs+N60+E138,409.34161376953125
89,srs+N60+E132,412.26751708984375
90,srs+N96+E149,437.48211669921875
91,srs+N186+E76,338.19427490234375
92,srs+N440+E76,382.6963195800781
0,ths+N51+E58,372.14898681640625
1,ths+N440+E158,366.4342956542969
2,ths+N440+E184,384.66485595703125
3,ths+N440+E146,365.8372802734375
4,ths+N440+E127,374.1551818847656
5,ths+N246+E15,408.1368103027344
6,ths+N246+E51,409.5567321777344
7,ths+N51+E139,397.315185546875
8,ths+N51+E131,406.1144714355469
9,ths+N51+E70,394.3892517089844
10,ths+N440+E70,328.3838195800781
11,ths+N440+E162,389.3549499511719
12,ths+N440+E175,366.1223449707031
13,ths+N246+E139,388.27923583984375
14,ths+N440+E212,387.1820068359375
15,ths+N440+E168,339.5926818847656
16,ths+N246+E70,370.2342224121094
17,ths+N51+E95,357.32843017578125
18,ths+N440+E108,391.54937744140625
19,ths+N51+E165,382.1369323730469
20,ths+N246+E162,380.79229736328125
21,ths+N51+E51,405.8562927246094
22,ths+N246+E175,378.0384826660156
23,ths+N51+E173,373.81097412109375
24,ths+N246+E184,397.5733642578125
25,ths+N51+E162,410.0730895996094
26,ths+N440+E67,371.18084716796875
27,ths+N246+E127,397.0570068359375
28,ths+N440+E173,352.522705078125
29,ths+N246+E217,348.8545227050781
30,ths+N440+E217,371.8962097167969
31,ths+N440+E58,386.1278076171875
32,ths+N246+E13,405.770263671875
33,ths+N51+E204,392.3023681640625
34,ths+N51+E184,364.48455810546875
35,ths+N440+E165,394.00201416015625
36,ths+N51+E37,407.14715576171875
37,ths+N246+E173,372.09521484375
38,ths+N246+E131,346.9397888183594
39,ths+N246+E168,379.6520690917969
40,ths+N51+E92,364.9847717285156
41,ths+N246+E108,395.8306884765625
42,ths+N51+E13,396.1103820800781
43,ths+N51+E108,380.07159423828125
44,ths+N440+E92,374.80059814453125
45,ths+N246+E204,399.0578308105469
46,ths+N246+E146,372.2458190917969
47,ths+N51+E217,391.0545654296875
48,ths+N51+E127,383.73974609375
49,ths+N51+E15,407.7925720214844
50,ths+N246+E95,372.1758728027344
51,ths+N51+E146,394.5183410644531
52,ths+N246+E67,371.53582763671875
53,ths+N440+E51,362.1193542480469
54,ths+N246+E212,433.78167724609375
55,ths+N51+E67,385.09515380859375
56,ths+N51+E212,400.0259704589844
57,ths+N246+E158,379.8779602050781
58,ths+N246+E92,376.3603820800781
59,ths+N51+E158,410.2021484375
60,ths+N51+E175,406.63079833984375
61,ths+N440+E204,378.3289489746094
62,ths+N246+E165,406.2865905761719
63,ths+N51+E168,402.56463623046875
64,ths+N440+E139,416.6564025878906
65,ths+N246+E37,400.4132080078125
66,ths+N246+E58,384.7078857421875
0,bcu+N625+E64,478.6171875
1,bcu+N124+E42,471.9908447265625
2,bcu+N124+E225,439.1171875
3,bcu+N625+E80,471.560546875
4,bcu+N124+E83,418.2054443359375
5,bcu+N625+E21,465.5365905761719
6,bcu+N124+E31,443.6351623535156
7,bcu+N625+E179,463.21307373046875
8,bcu+N175+E181,422.8955078125
9,bcu+N124+E203,436.8797302246094
10,bcu+N350+E68,440.0638122558594
11,bcu+N175+E83,440.4510803222656
12,bcu+N350+E225,432.576904296875
13,bcu+N350+E81,420.7441101074219
14,bcu+N175+E104,403.27459716796875
15,bcu+N175+E114,434.12591552734375
16,bcu+N124+E36,464.9342041015625
17,bcu+N124+E24,483.5224304199219
18,bcu+N625+E114,512.6956176757812
19,bcu+N175+E136,484.55511474609375
20,bcu+N625+E83,479.3916931152344
21,bcu+N175+E111,439.8917236328125
22,bcu+N175+E6,442.6455078125
23,bcu+N175+E80,495.05401611328125
24,bcu+N175+E21,477.24029541015625
25,bcu+N625+E6,487.39495849609375
26,bcu+N350+E203,456.8448486328125
27,bcu+N124+E47,437.0948486328125
28,bcu+N625+E142,505.12261962890625
29,bcu+N124+E2,470.01153564453125
30,bcu+N350+E97,465.2784118652344
31,bcu+N175+E34,434.7713317871094
32,bcu+N124+E80,434.8573913574219
33,bcu+N124+E6,460.3731689453125
34,bcu+N625+E31,485.2435607910156
35,bcu+N124+E30,448.58343505859375
36,bcu+N124+E20,489.54638671875
37,bcu+N175+E24,450.218505859375
38,bcu+N175+E12,457.3612060546875
39,bcu+N124+E107,475.1749267578125
40,bcu+N350+E36,482.9200439453125
41,bcu+N350+E20,462.0943298339844
42,bcu+N350+E1,465.6226501464844
43,bcu+N175+E42,469.32305908203125
44,bcu+N175+E2,444.3236083984375
45,bcu+N625+E3,511.576904296875
46,bcu+N625+E20,445.6575012207031
47,bcu+N350+E9,450.04638671875
48,bcu+N124+E150,422.5082702636719
49,bcu+N124+E104,427.4565124511719
50,bcu+N175+E20,465.96685791015625
51,bcu+N175+E1,414.1607666015625
52,bcu+N350+E30,486.534423828125
53,bcu+N124+E113,456.7587890625
54,bcu+N625+E30,512.9537963867188
55,bcu+N350+E31,440.3650207519531
56,bcu+N625+E170,479.9080505371094
57,bcu+N124+E9,415.2795104980469
58,bcu+N350+E111,443.8503112792969
59,bcu+N175+E107,480.33831787109375
60,bcu+N350+E2,463.04095458984375
61,bcu+N350+E181,408.73919677734375
62,bcu+N350+E12,468.2904052734375
63,bcu+N625+E107,513.5562133789062
64,bcu+N350+E21,458.56597900390625
65,bcu+N625+E203,483.1781921386719
66,bcu+N124+E34,510.1999816894531
67,bcu+N350+E47,475.8633728027344
68,bcu+N350+E24,455.03765869140625
69,bcu+N625+E10,458.1357116699219
70,bcu+N625+E122,489.2021484375
71,bcu+N124+E1,462.0943298339844
72,bcu+N625+E28,449.3579406738281
73,bcu+N124+E21,489.2021484375
74,bcu+N124+E136,476.0354919433594
75,bcu+N625+E24,494.62371826171875
76,bcu+N175+E68,452.02569580078125
77,bcu+N625+E47,453.4886474609375
78,bcu+N350+E136,468.4625244140625
79,bcu+N350+E104,443.5060729980469
80,bcu+N350+E114,466.74139404296875
81,bcu+N124+E23,490.062744140625
82,bcu+N175+E30,426.72503662109375
83,bcu+N350+E6,453.3165283203125
84,bcu+N350+E112,420.8301696777344
85,bcu+N175+E81,449.4440002441406
86,bcu+N350+E42,503.5736083984375
87,bcu+N175+E9,403.5542907714844
88,bcu+N175+E112,455.89825439453125
89,bcu+N636+E150,455.03765869140625
90,bcu+N124+E12,467.860107421875
91,bcu+N175+E31,442.0000915527344
92,bcu+N175+E23,429.6940002441406
93,bcu+N124+E111,424.831787109375
94,bcu+N124+E112,441.52679443359375
95,bcu+N625+E26,470.26971435546875
96,bcu+N175+E225,437.0948486328125
97,bcu+N625+E12,470.09759521484375
98,bcu+N175+E203,417.2588195800781
