,cif_id,largest_cavity_diameter
2,srs+N717+E139,18.899734497070312
3,srs+N579+E162,18.96728515625
4,srs+N579+E69,21.0614013671875
5,srs+N621+E50,12.657920837402344
6,srs+N51+E48,19.717113494873047
7,srs+N51+E128,19.53472328186035
8,srs+N717+E165,18.805160522460938
9,srs+N579+E108,19.987323760986328
10,srs+N717+E204,20.872255325317383
11,srs+N717+E132,22.19627571105957
12,srs+N51+E89,19.061859130859375
13,srs+N579+E102,18.832181930541992
14,srs+N51+E173,19.359088897705078
15,srs+N51+E67,18.81867218017578
16,srs+N51+E212,17.602733612060547
17,srs+N51+E182,19.561744689941406
18,srs+N717+E217,19.25100326538086
19,srs+N717+E102,19.588764190673828
20,srs+N717+E66,24.182308197021484
21,srs+N621+E89,14.934426307678223
22,srs+N717+E18,22.91232681274414
23,srs+N717+E67,21.42618179321289
24,srs+N51+E205,19.53472328186035
25,srs+N579+E182,21.21001434326172
26,srs+N717+E205,20.07513999938965
27,srs+N51+E85,23.074451446533203
28,srs+N579+E175,21.155973434448242
29,srs+N717+E211,26.506099700927734
30,srs+N621+E204,17.21768569946289
31,srs+N51+E108,18.203947067260742
32,srs+N579+E158,21.480224609375
33,srs+N51+E50,17.163644790649414
34,srs+N51+E58,19.09563446044922
35,srs+N717+E73,23.23657989501953
36,srs+N579+E84,24.520069122314453
37,srs+N717+E51,18.919998168945312
38,srs+N579+E85,25.668453216552734
39,srs+N717+E89,17.987781524658203
40,srs+N51+E79,18.433624267578125
41,srs+N579+E205,20.57502555847168
42,srs+N621+E19,14.799322128295898
43,srs+N51+E63,19.87923812866211
44,srs+N579+E51,18.771385192871094
45,srs+N579+E73,21.34511947631836
46,srs+N51+E216,19.02132797241211
47,srs+N717+E115,19.068614959716797
48,srs+N579+E67,20.318328857421875
49,srs+N717+E50,20.271041870117188
50,srs+N579+E184,20.65608787536621
51,srs+N51+E102,18.663301467895508
52,srs+N579+E18,21.34511947631836
53,srs+N717+E182,21.547775268554688
54,srs+N51+E162,16.92045783996582
55,srs+N51+E84,19.64956283569336
56,srs+N579+E173,19.068614959716797
57,srs+N579+E48,20.460186004638672
58,srs+N51+E211,24.911869049072266
59,srs+N51+E66,21.237035751342773
60,srs+N579+E139,18.39309310913086
61,srs+N51+E217,18.433624267578125
62,srs+N717+E175,21.196504592895508
63,srs+N579+E66,23.33115005493164
64,srs+N579+E167,19.30504608154297
65,srs+N579+E165,19.980567932128906
66,srs+N51+E132,20.858745574951172
67,srs+N717+E128,21.088420867919922
68,srs+N579+E132,22.034151077270508
69,srs+N51+E73,20.845233917236328
70,srs+N579+E115,19.196964263916016
71,srs+N717+E162,19.46041488647461
72,srs+N717+E167,19.710357666015625
73,srs+N51+E69,18.926753997802734
74,srs+N717+E184,20.710128784179688
75,srs+N579+E217,19.45366096496582
76,srs+N51+E167,18.96728515625
77,srs+N717+E92,21.966598510742188
78,srs+N717+E58,21.088420867919922
79,srs+N717+E63,20.91278648376465
80,srs+N51+E158,20.642578125
81,srs+N717+E216,20.271041870117188
82,srs+N579+E92,21.520755767822266
83,srs+N717+E173,19.636051177978516
84,srs+N717+E158,21.62883758544922
85,srs+N51+E175,19.892749786376953
86,srs+N579+E58,19.59552001953125
87,srs+N579+E63,20.831722259521484
88,srs+N51+E204,19.44015121459961
89,srs+N717+E84,25.614410400390625
90,srs+N717+E48,21.155973434448242
91,srs+N717+E85,24.628150939941406
92,srs+N621+E84,17.812145233154297
93,srs+N51+E92,20.27779769897461
94,srs+N717+E69,20.453432083129883
95,srs+N717+E79,19.15643310546875
96,srs+N579+E211,26.384506225585938
97,srs+N717+E108,19.473926544189453
98,srs+N51+E18,20.710128784179688
99,srs+N621+E128,16.62998390197754
100,srs+N717+E19,21.615327835083008
101,srs+N51+E184,19.588764190673828
102,srs+N621+E79,16.440837860107422
0,ths+N621+E139,11.067069053649902
1,ths+N621+E102,12.418110847473145
2,ths+N621+E204,14.900650024414062
3,ths+N621+E173,12.965282440185547
4,ths+N621+E168,13.846837997436523
5,ths+N621+E69,13.259134292602539
6,ths+N621+E205,15.461332321166992
7,ths+N621+E19,11.593975067138672
8,ths+N621+E202,16.92045783996582
9,ths+N621+E165,14.049493789672852
10,ths+N621+E89,13.208470344543457
11,ths+N621+E51,10.459099769592285
12,ths+N621+E217,11.86080551147461
13,ths+N621+E131,15.704520225524902
14,ths+N621+E50,10.357771873474121
15,ths+N621+E79,15.19787883758545
16,ths+N621+E146,17.82565689086914
17,ths+N621+E58,12.117504119873047
18,ths+N621+E226,9.40022087097168
19,ths+N621+E44,13.076744079589844
20,ths+N621+E162,10.67526626586914
21,ths+N621+E184,14.542623519897461
22,ths+N621+E108,10.56380558013916
23,ths+N621+E67,14.333211898803711
24,ths+N621+E185,14.272415161132812
25,ths+N621+E52,12.948394775390625
26,ths+N621+E180,15.211389541625977
27,ths+N621+E88,17.379812240600586
28,ths+N621+E66,17.32577133178711
29,ths+N621+E84,14.312946319580078
30,ths+N621+E216,15.238410949707031
31,ths+N621+E76,17.00152015686035
32,ths+N621+E212,10.644868850708008
33,ths+N621+E138,16.454349517822266
0,bcu+N217+E51,3.4522595405578613
1,bcu+N166+E79,3.1263206005096436
2,bcu+N363+E51,2.6770992279052734
3,bcu+N389+E51,3.190495014190674
4,bcu+N431+E115,3.668426275253296
5,bcu+N38+E51,3.2276487350463867
6,bcu+N655+E79,3.698824644088745
7,bcu+N632+E115,4.259507179260254
8,bcu+N430+E115,3.0959222316741943
9,bcu+N427+E51,3.237781524658203
10,bcu+N140+E79,3.4708364009857178
11,bcu+N655+E115,3.7849535942077637
12,bcu+N374+E79,3.5670981407165527
13,bcu+N111+E51,3.523189067840576
14,bcu+N431+E51,4.266262054443359
15,bcu+N632+E79,4.2493743896484375
16,bcu+N121+E115,3.367819309234619
17,bcu+N217+E79,3.1972503662109375
18,bcu+N550+E115,3.6718037128448486
19,bcu+N629+E115,3.4691474437713623
20,bcu+N121+E51,3.0925445556640625
21,bcu+N329+E79,4.212220191955566
22,bcu+N430+E79,3.747799873352051
23,bcu+N120+E115,3.258047342300415
24,bcu+N209+E115,3.2968897819519043
25,bcu+N318+E79,3.413417100906372
26,bcu+N217+E115,3.278312921524048
27,bcu+N636+E115,3.673492670059204
28,bcu+N588+E51,3.5366995334625244
29,bcu+N374+E115,3.2901344299316406
30,bcu+N615+E115,2.332583427429199
31,bcu+N369+E79,4.467229843139648
32,bcu+N209+E79,3.1465861797332764
33,bcu+N166+E51,2.70412015914917
34,bcu+N111+E79,3.4826579093933105
35,bcu+N550+E79,3.6295838356018066
36,bcu+N140+E115,3.4269275665283203
37,bcu+N615+E51,2.5892815589904785
38,bcu+N166+E115,3.170229434967041
39,bcu+N389+E79,2.994594097137451
40,bcu+N120+E51,3.274935245513916
41,bcu+N431+E79,3.9014809131622314
42,bcu+N427+E115,3.639716625213623
43,bcu+N629+E51,3.4792802333831787
44,bcu+N629+E79,3.3441760540008545
45,bcu+N38+E115,3.5113675594329834
46,bcu+N363+E79,3.102677345275879
47,bcu+N318+E115,3.7393558025360107
48,bcu+N149+E115,3.619450807571411
49,bcu+N318+E51,3.8592607975006104
50,bcu+N636+E51,3.271557569503784
51,bcu+N120+E79,3.6920692920684814
52,bcu+N427+E79,3.2276487350463867
53,bcu+N615+E79,2.332583427429199
54,bcu+N329+E51,3.5198116302490234
55,bcu+N331+E79,3.6920692920684814
56,bcu+N655+E51,3.6886918544769287
57,bcu+N67+E79,3.5755419731140137
58,bcu+N636+E79,3.6616709232330322
59,bcu+N261+E51,3.653226852416992
60,bcu+N430+E51,2.8459794521331787
61,bcu+N67+E51,3.0047268867492676
62,bcu+N111+E115,3.2141382694244385
63,bcu+N389+E115,3.2344040870666504
64,bcu+N261+E115,3.8339288234710693
65,bcu+N632+E51,3.752866268157959
66,bcu+N149+E79,3.648160457611084
67,bcu+N67+E115,3.2766239643096924
68,bcu+N374+E51,3.5130562782287598
69,bcu+N121+E79,3.783264636993408
70,bcu+N588+E115,3.376263380050659
71,bcu+N38+E79,3.0621461868286133
72,bcu+N331+E51,3.8710825443267822
73,bcu+N132+E115,4.117647647857666
74,bcu+N132+E51,4.033207416534424
75,bcu+N329+E115,3.9892985820770264
76,bcu+N331+E115,3.433682680130005
77,bcu+N209+E51,3.1060550212860107
78,bcu+N369+E115,4.286527633666992
79,bcu+N550+E51,2.997971773147583
80,bcu+N132+E79,3.6616709232330322
81,bcu+N588+E79,3.6802477836608887
82,bcu+N363+E115,3.342487335205078
83,bcu+N140+E51,2.6906094551086426
84,bcu+N369+E51,4.146357536315918
85,bcu+N261+E79,3.563720464706421
86,bcu+N149+E51,3.523189067840576
0,fsc+N202+N106,2.1231722831726074
1,fsc+N575+N106,1.836075782775879
2,fsc+N202+N65,2.491331100463867
3,fsc+N575+N250,1.8428311347961426
4,fsc+N62+N106,2.0150885581970215
5,fsc+N4+N250,1.8022994995117188
6,fsc+N4+N65,1.852963924407959
7,fsc+N564+N65,1.7583909034729004
8,fsc+N399+N106,2.474442958831787
9,fsc+N564+N250,1.9103832244873047
10,fsc+N575+N65,2.0319766998291016
11,fsc+N522+N106,1.9441590309143066
12,fsc+N399+N65,2.0387320518493652
13,fsc+N564+N139,3.308711290359497
14,fsc+N13+N106,2.075885772705078
15,fsc+N575+N139,1.9171380996704102
16,fsc+N564+N106,1.9576692581176758
17,fsc+N62+N65,1.9441590309143066
18,fsc+N4+N106,1.9272708892822266
19,fsc+N399+N250,1.8664741516113281
20,fsc+N223+N65,1.9813127517700195
21,fsc+N223+N106,2.004955768585205
22,fsc+N597+N106,1.9475364685058594
