,cif_id,hydrogen_uptake_100bar_77K
12,dia+N238+E108,576.92041015625
13,dia+N113+E108,560.1141967773438
14,dia+N52+E73,473.1372985839844
15,dia+N32+E108,540.9513549804688
16,dia+N256+E108,568.0521850585938
17,dia+N404+E108,513.7265014648438
18,dia+N267+E108,555.8351440429688
19,dia+N184+E108,549.78857421875
20,dia+N109+E108,555.5870361328125
21,dia+N371+E108,568.1762084960938
22,dia+N601+E108,526.8118286132812
23,dia+N708+E108,541.478515625
24,dia+N164+E108,568.1762084960938
25,dia+N93+E108,529.2614135742188
26,dia+N398+E108,554.8428955078125
27,dia+N649+E108,552.4242553710938
28,dia+N393+E108,568.734375
29,dia+N697+E108,564.393310546875
30,dia+N719+E108,542.2847290039062
31,dia+N34+E108,552.2382202148438
32,dia+N68+E108,567.8041381835938
33,dia+N461+E108,560.8583984375
34,dia+N450+E108,551.7420654296875
35,dia+N52+E108,497.6257019042969
36,dia+N346+E108,545.29248046875
37,dia+N312+E108,508.6722412109375
38,dia+N188+E108,548.3622436523438
39,dia+N158+E108,530.22265625
0,acs+N421+E70,508.3466491699219
1,acs+N489+E20,492.8233642578125
2,acs+N232+E22,476.90472412109375
3,acs+N343+E33,506.4241638183594
4,acs+N400+E126,488.1076354980469
5,acs+N265+E121,490.12957763671875
6,acs+N667+E131,483.4745178222656
7,acs+N554+E102,415.4317626953125
8,acs+N179+E4,517.6179809570312
9,acs+N86+E199,548.0211791992188
10,acs+N528+E138,540.6723022460938
11,acs+N268+E36,490.50164794921875
12,acs+N197+E31,507.50946044921875
13,acs+N691+E161,477.1140441894531
14,acs+N489+E42,510.6412353515625
15,acs+N645+E101,513.9280395507812
16,acs+N553+E64,464.2225341796875
17,acs+N102+E48,559.6181030273438
18,acs+N86+E33,494.369873046875
19,acs+N481+E58,467.89697265625
20,acs+N278+E14,530.5637817382812
21,acs+N179+E29,525.3854370117188
22,acs+N691+E36,508.5792236328125
23,acs+N328+E27,615.494140625
24,acs+N287+E50,531.8970947265625
25,acs+N667+E173,502.4551696777344
26,acs+N400+E170,477.2303161621094
27,acs+N400+E20,470.76519775390625
28,acs+N265+E6,524.4241943359375
29,acs+N421+E222,501.3078918457031
30,acs+N400+E69,487.9845275878906
31,acs+N179+E13,527.9591064453125
32,acs+N421+E27,484.98614501953125
33,acs+N691+E167,405.88134765625
34,acs+N554+E211,542.7498168945312
35,acs+N287+E83,521.2924194335938
36,acs+N197+E184,523.8350830078125
37,acs+N92+E45,586.2227783203125
38,acs+N134+E82,499.03656005859375
39,acs+N691+E64,515.8505249023438
40,acs+N354+E170,514.191650390625
41,acs+N421+E170,475.0520324707031
42,acs+N9+E168,514.966796875
43,acs+N400+E108,487.59033203125
44,acs+N536+E31,503.3233947753906
45,acs+N270+E21,528.3311767578125
46,acs+N536+E131,504.1916198730469
47,acs+N667+E170,508.7342529296875
48,acs+N198+E31,496.4551696777344
49,acs+N125+E33,503.6412353515625
50,acs+N528+E23,541.323486328125
51,acs+N574+E67,554.4707641601562
52,acs+N287+E186,573.3235473632812
53,acs+N232+E173,490.1063232421875
54,acs+N102+E2,493.6257019042969
55,acs+N179+E204,513.0908813476562
56,acs+N328+E101,507.3078918457031
57,acs+N421+E37,490.03460693359375
58,acs+N179+E212,492.683837890625
59,acs+N645+E64,510.4241943359375
60,acs+N400+E138,502.02105712890625
61,acs+N268+E33,505.89703369140625
62,acs+N343+E201,573.7576293945312
63,acs+N589+E170,507.4009094238281
64,acs+N691+E106,495.31561279296875
65,acs+N9+E145,514.16064453125
66,acs+N645+E12,507.0908508300781
67,acs+N489+E91,497.92803955078125
68,acs+N134+E21,484.9493103027344
69,acs+N433+E170,502.0753173828125
70,acs+N691+E2,501.5791931152344
71,acs+N198+E204,495.1373291015625
72,acs+N92+E196,476.48614501953125
73,acs+N589+E31,505.60247802734375
74,acs+N198+E121,479.65667724609375
75,acs+N270+E42,551.6800537109375
76,acs+N354+E228,556.641357421875
77,acs+N86+E12,492.4706726074219
78,acs+N134+E63,534.03662109375
79,acs+N433+E223,516.501708984375
80,acs+N628+E152,506.3931579589844
81,acs+N536+E220,534.5637817382812
82,acs+N287+E6,508.3931579589844
83,acs+N628+E128,567.3700561523438
84,acs+N86+E88,544.6412963867188
85,acs+N179+E106,476.3310852050781
86,acs+N421+E184,511.3388977050781
87,acs+N400+E121,462.14501953125
88,acs+N400+E31,469.9434814453125
89,acs+N422+E228,546.6567993164062
90,acs+N278+E233,550.5327758789062
91,acs+N541+E52,458.51708984375
92,acs+N265+E223,509.75750732421875
93,acs+N536+E84,484.5074768066406
94,acs+N278+E223,510.7962646484375
95,acs+N691+E47,525.2924194335938
96,acs+N422+E67,579.5870971679688
97,acs+N287+E170,509.0288391113281
0,rtl+N353+N657,499.5791931152344
1,rtl+N488+N379,516.53271484375
2,rtl+N639+N289,591.1220092773438
3,rtl+N535+N590,482.0752868652344
4,rtl+N157+N324,539.3389892578125
5,rtl+N19+N155,495.0559387207031
6,rtl+N687+N559,581.6956176757812
7,rtl+N484+N40,539.3699951171875
8,rtl+N277+N40,498.26910400390625
9,rtl+N23+N630,485.5423583984375
10,rtl+N19+N475,83.77218627929688
11,rtl+N196+N65,497.4861755371094
12,rtl+N150+N598,560.3622436523438
13,rtl+N285+N40,503.00555419921875
14,rtl+N456+N593,533.0133666992188
15,rtl+N535+N521,486.306884765625
16,rtl+N10+N55,542.9978637695312
17,rtl+N285+N630,526.22265625
18,rtl+N488+N574,573.3235473632812
19,rtl+N277+N151,532.5792846679688
20,rtl+N285+N570,522.8738403320312
21,rtl+N571+N657,585.4165649414062
22,rtl+N126+N40,471.6178894042969
23,rtl+N695+N234,523.6800537109375
24,rtl+N80+N394,549.1064453125
25,rtl+N19+N428,476.77294921875
26,rtl+N126+N690,551.4940185546875
27,rtl+N19+N486,544.8583374023438
28,rtl+N20+N30,500.5946960449219
29,rtl+N225+N508,483.2458190917969
30,rtl+N484+N428,500.4164123535156
31,rtl+N695+N453,475.0675354003906
32,rtl+N176+N324,464.2845458984375
33,rtl+N488+N221,557.8816528320312
34,rtl+N10+N382,357.5091552734375
35,rtl+N535+N593,472.2535705566406
36,rtl+N484+N577,550.5017700195312
37,rtl+N695+N476,474.2458190917969
38,rtl+N386+N222,507.92803955078125
39,rtl+N10+N574,505.83502197265625
40,rtl+N196+N425,478.8814697265625
41,rtl+N10+N146,471.7109375
42,rtl+N535+N576,465.8194580078125
43,rtl+N48+N40,477.8504638671875
44,rtl+N695+N41,494.70709228515625
45,rtl+N176+N392,571.4630737304688
46,rtl+N695+N49,398.8735656738281
47,rtl+N196+N85,478.0055236816406
48,rtl+N176+N489,500.22259521484375
49,rtl+N285+N667,395.8968200683594
50,rtl+N150+N339,562.5328369140625
51,rtl+N19+N674,393.7882995605469
52,rtl+N353+N373,481.50164794921875
53,rtl+N535+N264,491.23809814453125
54,rtl+N695+N555,498.7109680175781
55,rtl+N353+N14,469.12176513671875
56,rtl+N333+N139,562.7808837890625
57,rtl+N10+N465,387.1526184082031
58,rtl+N535+N428,422.62554931640625
59,rtl+N176+N116,528.5172119140625
60,rtl+N10+N569,554.5947875976562
61,rtl+N196+N384,494.2962341308594
62,rtl+N10+N49,364.57891845703125
63,rtl+N474+N306,460.5015869140625
64,rtl+N695+N106,464.4861145019531
65,rtl+N592+N668,581.8197021484375
66,rtl+N592+N295,567.7421264648438
67,rtl+N130+N283,246.62521362304688
68,rtl+N10+N65,499.22259521484375
69,rtl+N23+N30,355.524658203125
70,rtl+N277+N508,502.1373291015625
71,rtl+N225+N40,510.3156433105469
72,rtl+N679+N167,573.8196411132812
73,rtl+N474+N428,480.4202575683594
74,rtl+N196+N16,520.0831298828125
75,rtl+N484+N529,536.4242553710938
76,rtl+N535+N36,488.683349609375
77,rtl+N386+N612,546.6567993164062
78,rtl+N386+N55,511.61798095703125
79,rtl+N386+N590,535.8040771484375
80,rtl+N225+N659,285.19891357421875
81,rtl+N285+N41,502.5171813964844
82,rtl+N484+N595,549.757568359375
83,rtl+N353+N646,458.9512023925781
84,rtl+N474+N151,545.385498046875
85,rtl+N19+N476,469.18377685546875
86,rtl+N484+N508,561.7886352539062
87,rtl+N20+N518,548.6412963867188
88,rtl+N23+N264,427.5247802734375
89,rtl+N48+N148,560.4242553710938
90,rtl+N477+N106,568.3623046875
0,cds+N87+E101,541.695556640625
1,cds+N210+E90,505.2613830566406
2,cds+N210+E47,483.1450500488281
3,cds+N551+E78,460.6876525878906
4,cds+N538+E30,492.8543701171875
5,cds+N710+E112,550.4087524414062
6,cds+N581+E45,557.013427734375
7,cds+N500+E145,514.9202880859375
8,cds+N282+E163,524.2071533203125
9,cds+N29+E116,554.2227172851562
10,cds+N259+E96,493.23809814453125
11,cds+N128+E156,577.4785766601562
12,cds+N302+E145,517.2614135742188
13,cds+N580+E36,471.865966796875
14,cds+N539+E215,540.8893432617188
15,cds+N525+E195,587.711181640625
16,cds+N616+E102,532.7343139648438
17,cds+N136+E26,519.6179809570312
18,cds+N29+E148,520.8272705078125
19,cds+N29+E32,529.66455078125
20,cds+N302+E218,510.687744140625
21,cds+N207+E176,458.8891906738281
22,cds+N174+E83,489.5103759765625
23,cds+N330+E42,477.5714111328125
24,cds+N302+E203,497.7342224121094
25,cds+N302+E24,522.067626953125
26,cds+N112+E48,596.5794067382812
27,cds+N624+E209,478.74969482421875
28,cds+N112+E77,462.7651672363281
29,cds+N365+E34,505.3388977050781
30,cds+N292+E195,532.8893432617188
31,cds+N112+E205,557.509521484375
32,cds+N44+E21,490.75164794921875
33,cds+N616+E53,494.0869445800781
34,cds+N561+E24,511.9435729980469
35,cds+N710+E86,547.6180419921875
36,cds+N100+E219,560.67236328125
37,cds+N387+E192,543.9901123046875
38,cds+N455+E26,502.5094299316406
39,cds+N618+E51,565.137451171875
40,cds+N561+E68,513.5714721679688
41,cds+N513+E193,497.2303466796875
42,cds+N547+E143,553.54052734375
43,cds+N17+E97,496.5171813964844
44,cds+N317+E150,576.54833984375
45,cds+N417+E90,529.819580078125
46,cds+N376+E177,525.1063842773438
47,cds+N42+E11,494.4319152832031
48,cds+N42+E123,492.9163818359375
49,cds+N153+E189,573.7576293945312
50,cds+N193+E94,511.3233947753906
51,cds+N259+E101,460.98223876953125
52,cds+N538+E174,534.005615234375
53,cds+N424+E155,465.10626220703125
54,cds+N500+E4,483.1140441894531
55,cds+N503+E222,460.51708984375
56,cds+N409+E189,557.509521484375
57,cds+N194+E190,558.9979248046875
58,cds+N623+E145,501.1683349609375
59,cds+N211+E82,481.4435119628906
60,cds+N42+E47,438.19146728515625
61,cds+N303+E189,527.8660888671875
62,cds+N200+E95,577.7266235351562
63,cds+N302+E131,603.277099609375
64,cds+N29+E122,566.3157958984375
65,cds+N365+E174,539.8350830078125
66,cds+N335+E141,462.5481262207031
67,cds+N561+E198,443.1217346191406
68,cds+N27+E177,555.0909423828125
69,cds+N549+E35,465.7109069824219
70,cds+N445+E32,502.5094299316406
71,cds+N631+E118,479.9125061035156
72,cds+N288+E217,581.6336059570312
73,cds+N409+E195,589.3235473632812
74,cds+N538+E223,466.6721496582031
75,cds+N317+E115,530.6567993164062
76,cds+N631+E40,472.77294921875
77,cds+N288+E170,462.99774169921875
78,cds+N302+E32,505.78851318359375
79,cds+N257+E32,500.5714416503906
80,cds+N211+E232,530.9668579101562
81,cds+N257+E82,479.9125061035156
82,cds+N618+E107,478.493896484375
83,cds+N27+E17,484.1973876953125
84,cds+N500+E189,537.0753784179688
85,cds+N17+E136,532.6723022460938
86,cds+N460+E6,424.64105224609375
87,cds+N282+E32,579.5250854492188
88,cds+N29+E147,595.339111328125
89,cds+N539+E86,534.8118286132812
90,cds+N335+E118,463.4473571777344
91,cds+N524+E17,458.0985107421875
92,cds+N288+E178,521.3234252929688
93,cds+N557+E157,533.1063842773438
0,srs+N621+E216,519.1218872070312
1,srs+N621+E92,495.6683349609375
2,srs+N717+E95,475.74969482421875
3,srs+N23+E197,492.997802734375
4,srs+N499+E85,459.8504333496094
5,srs+N245+E63,445.97442626953125
6,srs+N499+E108,514.5792236328125
7,srs+N440+E217,498.5791931152344
8,srs+N499+E84,486.3872985839844
9,srs+N499+E95,487.1944885253906
10,srs+N51+E173,488.1714782714844
11,srs+N51+E212,469.13726806640625
12,srs+N51+E182,453.7574157714844
13,srs+N440+E89,492.3737487792969
14,srs+N717+E217,493.9629211425781
15,srs+N682+E48,450.9667053222656
16,srs+N440+E216,478.76519775390625
17,srs+N440+E165,483.70318603515625
18,srs+N60+E205,462.7341613769531
19,srs+N621+E175,496.25360107421875
20,srs+N499+E165,491.1683349609375
21,srs+N51+E108,494.0326843261719
22,srs+N579+E158,434.00543212890625
23,srs+N245+E92,450.5946044921875
24,srs+N621+E73,485.64117431640625
25,srs+N717+E89,509.66448974609375
26,srs+N246+E132,444.982177734375
27,srs+N621+E69,516.749755859375
28,srs+N246+E25,465.23028564453125
29,srs+N246+E108,493.7962341308594
30,srs+N579+E184,479.803955078125
31,srs+N51+E115,476.4473571777344
32,srs+N499+E48,484.4745178222656
33,srs+N499+E184,491.3504943847656
34,srs+N621+E18,499.94354248046875
35,srs+N51+E84,472.12176513671875
36,srs+N579+E173,477.76519775390625
37,srs+N60+E173,473.2923278808594
38,srs+N440+E85,457.57135009765625
39,srs+N245+E67,452.64111328125
40,srs+N579+E216,459.7729187011719
41,srs+N579+E139,460.8736877441406
42,srs+N245+E115,457.49383544921875
43,srs+N51+E217,511.35443115234375
44,srs+N499+E173,494.4629211425781
45,srs+N621+E108,528.9513549804688
46,srs+N682+E165,448.1759948730469
47,srs+N621+E95,511.57147216796875
48,srs+N621+E217,535.4320068359375
49,srs+N621+E165,521.819580078125
50,srs+N499+E132,454.2225341796875
51,srs+N245+E165,470.96673583984375
52,srs+N245+E216,467.9744873046875
53,srs+N717+E58,460.0985107421875
54,srs+N440+E108,484.3853759765625
55,srs+N499+E167,497.2613525390625
56,srs+N717+E84,471.7264404296875
57,srs+N717+E48,485.0714111328125
58,srs+N246+E216,467.4628601074219
59,srs+N621+E84,509.3854064941406
60,srs+N621+E167,526.315673828125
61,srs+N682+E184,459.5713806152344
62,srs+N621+E58,526.22265625
63,srs+N717+E108,504.5947265625
64,srs+N246+E95,486.4687194824219
65,srs+N621+E79,507.94354248046875
66,srs+N246+E165,489.5636901855469
0,ths+N440+E184,509.41644287109375
1,ths+N499+E25,480.0714111328125
2,ths+N499+E184,519.0288696289062
3,ths+N717+E184,514.6722412109375
4,ths+N246+E184,536.3622436523438
5,ths+N621+E79,528.3311767578125
6,ths+N440+E79,509.1993713378906
7,ths+N51+E184,518.2691650390625
8,ths+N621+E184,560.4242553710938
9,ths+N579+E184,515.5559692382812
10,ths+N579+E79,493.12957763671875
11,ths+N60+E79,471.8194580078125
12,ths+N621+E25,527.1838989257812
13,ths+N499+E79,494.78460693359375
14,ths+N60+E25,462.6721496582031
15,ths+N246+E79,505.4164123535156
16,ths+N60+E184,488.8490295410156
0,bcu+N625+E229,495.6877136230469
1,bcu+N38+E132,431.95892333984375
2,bcu+N26+E88,564.703369140625
3,bcu+N372+E204,368.7959899902344
4,bcu+N626+E50,483.34661865234375
5,bcu+N653+E25,530.0986328125
6,bcu+N427+E143,508.1606140136719
7,bcu+N261+E137,487.39288330078125
8,bcu+N672+E36,520.1451416015625
9,bcu+N370+E157,534.3466796875
10,bcu+N372+E36,560.1141967773438
11,bcu+N204+E13,577.9747314453125
12,bcu+N550+E88,459.10626220703125
13,bcu+N550+E119,493.8543701171875
14,bcu+N212+E161,531.7730712890625
15,bcu+N293+E221,581.5095825195312
16,bcu+N544+E10,523.5249633789062
17,bcu+N169+E10,518.5947265625
18,bcu+N209+E127,400.4239501953125
19,bcu+N318+E228,421.38525390625
20,bcu+N229+E10,527.5249633789062
21,bcu+N131+E225,521.819580078125
22,bcu+N293+E229,467.15277099609375
23,bcu+N70+E27,537.695556640625
24,bcu+N427+E13,453.23028564453125
25,bcu+N120+E9,505.64898681640625
26,bcu+N171+E73,429.044189453125
27,bcu+N189+E158,577.2925415039062
28,bcu+N70+E1,552.734375
29,bcu+N209+E194,520.8583374023438
30,bcu+N629+E201,551.9281616210938
31,bcu+N656+E73,544.5172729492188
32,bcu+N35+E228,508.0675964355469
33,bcu+N637+E165,549.137451171875
34,bcu+N78+E153,562.0986938476562
35,bcu+N326+E194,523.6179809570312
36,bcu+N124+E7,499.91253662109375
37,bcu+N293+E39,470.6566467285156
38,bcu+N45+E118,499.94354248046875
39,bcu+N637+E88,598.6259155273438
40,bcu+N241+E71,505.3233947753906
41,bcu+N587+E190,543.4320068359375
42,bcu+N586+E11,565.8816528320312
43,bcu+N212+E118,489.0423583984375
44,bcu+N241+E165,419.7108154296875
45,bcu+N715+E9,517.4164428710938
46,bcu+N67+E43,342.99749755859375
47,bcu+N615+E39,501.3156433105469
48,bcu+N38+E159,388.8270263671875
49,bcu+N617+E128,504.966796875
50,bcu+N69+E229,471.5558776855469
51,bcu+N637+E41,530.6878051757812
52,bcu+N664+E76,588.517333984375
53,bcu+N35+E202,537.447509765625
54,bcu+N229+E9,507.64898681640625
55,bcu+N655+E229,509.71099853515625
56,bcu+N370+E229,503.60247802734375
57,bcu+N352+E10,536.2381591796875
58,bcu+N362+E118,515.8350219726562
59,bcu+N586+E70,456.9046936035156
60,bcu+N169+E192,560.2382202148438
61,bcu+N169+E27,524.3931884765625
62,bcu+N544+E173,384.9200439453125
63,bcu+N241+E41,512.377685546875
64,bcu+N175+E59,539.6490478515625
65,bcu+N337+E130,525.5404663085938
66,bcu+N635+E143,537.7265625
67,bcu+N586+E85,506.6412353515625
68,bcu+N370+E134,545.3544921875
69,bcu+N636+E41,538.3157348632812
70,bcu+N64+E186,568.92041015625
71,bcu+N626+E41,525.633544921875
72,bcu+N664+E127,593.2925415039062
73,bcu+N35+E18,449.44732666015625
74,bcu+N426+E168,364.64093017578125
75,bcu+N281+E194,503.94354248046875
76,bcu+N212+E10,503.1838684082031
77,bcu+N362+E229,489.6150207519531
78,bcu+N530+E160,546.4087524414062
79,bcu+N632+E229,512.3621826171875
80,bcu+N141+E13,497.7342224121094
81,bcu+N582+E16,499.16058349609375
82,bcu+N372+E217,294.1291809082031
83,bcu+N329+E192,531.1218872070312
84,bcu+N389+E130,490.6644592285156
85,bcu+N189+E7,512.16064453125
86,bcu+N69+E156,557.509521484375
87,bcu+N462+E166,506.4086608886719
88,bcu+N550+E156,491.4454650878906
89,bcu+N637+E119,590.7499389648438
90,bcu+N348+E202,508.6412353515625
91,bcu+N588+E217,284.4547424316406
92,bcu+N656+E39,474.6024169921875
93,bcu+N352+E130,537.2304077148438
94,bcu+N217+E10,528.8273315429688
95,bcu+N635+E220,478.9900207519531
96,bcu+N329+E45,524.5172119140625
97,bcu+N241+E15,515.5559692382812
0,fsc+N255+N308,468.3620910644531
1,fsc+N1+N428,490.37762451171875
2,fsc+N1+N205,446.2225036621094
3,fsc+N597+N143,323.52459716796875
4,fsc+N1+N143,336.5478515625
5,fsc+N12+N555,527.4939575195312
6,fsc+N13+N308,237.5709228515625
