,cif_id,hydrogen_uptake_100bar_77K
11,dia+N520+E215,473.7264404296875
12,dia+N520+E156,488.18939208984375
13,dia+N404+E113,431.95892333984375
14,dia+N93+E219,439.3697814941406
15,dia+N461+E34,459.36981201171875
16,dia+N73+E2,400.98211669921875
17,dia+N161+E158,526.129638671875
18,dia+N601+E2,390.1913757324219
19,dia+N708+E158,493.15283203125
20,dia+N238+E158,521.1063842773438
21,dia+N156+E158,518.22265625
22,dia+N68+E188,482.0520324707031
23,dia+N404+E32,417.850341796875
24,dia+N520+E68,465.33880615234375
25,dia+N68+E215,478.8349609375
26,dia+N601+E11,454.5325927734375
27,dia+N113+E73,535.0288696289062
28,dia+N52+E215,437.13720703125
29,dia+N312+E113,420.64105224609375
30,dia+N371+E220,552.1141967773438
31,dia+N115+E68,482.9047546386719
32,dia+N158+E113,421.447265625
33,dia+N697+E187,475.99774169921875
34,dia+N188+E215,461.7264099121094
35,dia+N450+E68,440.76513671875
36,dia+N68+E52,543.4320068359375
37,dia+N312+E188,436.920166015625
38,dia+N184+E158,500.8892822265625
39,dia+N450+E177,490.3892517089844
40,dia+N113+E76,541.385498046875
41,dia+N310+E188,517.3079223632812
42,dia+N109+E2,452.1139831542969
43,dia+N601+E113,429.292236328125
44,dia+N109+E68,541.509521484375
45,dia+N398+E68,468.4396057128906
46,dia+N708+E156,475.1683044433594
0,acs+N102+E95,544.1141967773438
1,acs+N421+E70,509.2148742675781
2,acs+N489+E20,492.34661865234375
3,acs+N442+E48,528.0521240234375
4,acs+N667+E131,483.7962341308594
5,acs+N554+E102,415.4937744140625
6,acs+N179+E4,517.0133666992188
7,acs+N270+E182,599.3701171875
8,acs+N553+E181,532.6102905273438
9,acs+N268+E36,491.15863037109375
10,acs+N645+E1,483.4822692871094
11,acs+N400+E196,448.3000183105469
12,acs+N134+E121,474.02874755859375
13,acs+N645+E165,518.2381591796875
14,acs+N489+E196,461.7419128417969
15,acs+N553+E64,464.2845458984375
16,acs+N442+E1,483.7729797363281
17,acs+N481+E58,467.89697265625
18,acs+N179+E29,525.943603515625
19,acs+N691+E139,487.6723327636719
20,acs+N536+E170,510.4862060546875
21,acs+N278+E161,468.6101379394531
22,acs+N400+E118,490.9183349609375
23,acs+N400+E21,466.5481262207031
24,acs+N265+E4,537.447509765625
25,acs+N421+E2,458.0985107421875
26,acs+N421+E12,463.30780029296875
27,acs+N92+E64,521.6024780273438
28,acs+N265+E6,522.191650390625
29,acs+N179+E13,526.9668579101562
30,acs+N278+E165,458.238037109375
31,acs+N265+E138,498.90478515625
32,acs+N354+E61,547.6180419921875
33,acs+N354+E66,569.6026000976562
34,acs+N86+E175,567.1219482421875
35,acs+N134+E232,511.2148742675781
36,acs+N536+E27,539.3079833984375
37,acs+N536+E31,502.2846374511719
38,acs+N328+E37,597.8817138671875
39,acs+N667+E170,509.3078918457031
40,acs+N447+E79,521.881591796875
41,acs+N528+E23,542.5637817382812
42,acs+N287+E186,573.6336059570312
43,acs+N400+E101,476.2303161621094
44,acs+N442+E31,496.6877136230469
45,acs+N691+E12,500.85052490234375
46,acs+N400+E22,439.5248107910156
47,acs+N9+E41,494.6722106933594
48,acs+N125+E126,528.2071533203125
49,acs+N134+E28,457.7419128417969
50,acs+N179+E212,493.87762451171875
51,acs+N628+E184,505.0753479003906
52,acs+N92+E186,577.5405883789062
53,acs+N645+E138,554.3467407226562
54,acs+N447+E173,532.3621826171875
55,acs+N268+E97,508.0986022949219
56,acs+N574+E30,509.47845458984375
57,acs+N421+E121,463.7109069824219
58,acs+N198+E58,495.8892822265625
59,acs+N489+E91,497.7574768066406
60,acs+N198+E204,493.89312744140625
61,acs+N343+E83,526.6878051757812
62,acs+N667+E126,526.470703125
63,acs+N400+E228,493.6567077636719
64,acs+N9+E88,530.470703125
65,acs+N270+E209,546.1917114257812
66,acs+N421+E83,478.68768310546875
67,acs+N628+E128,568.30029296875
68,acs+N691+E37,520.6722412109375
69,acs+N232+E216,520.3001708984375
70,acs+N86+E95,543.9281005859375
71,acs+N86+E88,544.2382202148438
72,acs+N179+E106,477.9667663574219
73,acs+N308+E82,510.40869140625
74,acs+N134+E219,513.8350219726562
75,acs+N528+E101,508.1451110839844
76,acs+N179+E67,500.17608642578125
77,acs+N287+E41,488.153076171875
78,acs+N278+E233,550.2227172851562
79,acs+N268+E6,497.03656005859375
80,acs+N541+E52,457.0907287597656
81,acs+N400+E211,507.1993713378906
82,acs+N265+E88,513.0908813476562
83,acs+N265+E42,538.03662109375
84,acs+N536+E84,483.73419189453125
85,acs+N278+E209,527.5560302734375
86,acs+N278+E223,510.9513244628906
87,acs+N691+E47,524.4241943359375
88,acs+N354+E43,544.9513549804688
89,acs+N422+E67,579.1530151367188
90,acs+N667+E223,518.22265625
91,acs+N645+E73,566.0676879882812
92,acs+N400+E33,467.12176513671875
93,acs+N442+E2,492.0791931152344
94,acs+N421+E35,494.19158935546875
0,rtl+N353+N657,499.5791931152344
1,rtl+N488+N379,516.53271484375
2,rtl+N639+N289,591.1220092773438
3,rtl+N157+N324,539.6180419921875
4,rtl+N19+N155,494.807861328125
5,rtl+N687+N559,580.393310546875
6,rtl+N484+N40,539.7730712890625
7,rtl+N277+N40,499.02105712890625
8,rtl+N285+N668,510.65673828125
9,rtl+N484+N667,505.54046630859375
10,rtl+N19+N475,83.77218627929688
11,rtl+N150+N598,559.8041381835938
12,rtl+N285+N40,503.3466491699219
13,rtl+N456+N593,532.7343139648438
14,rtl+N535+N521,487.7435302734375
15,rtl+N10+N55,543.3389892578125
16,rtl+N488+N574,573.5095825195312
17,rtl+N277+N151,532.5172729492188
18,rtl+N285+N570,522.8738403320312
19,rtl+N571+N657,585.4165649414062
20,rtl+N126+N40,471.6178894042969
21,rtl+N695+N657,498.4396667480469
22,rtl+N80+N394,550.1917114257812
23,rtl+N19+N428,476.1062927246094
24,rtl+N126+N690,553.04443359375
25,rtl+N20+N30,502.77301025390625
26,rtl+N225+N508,482.3970031738281
27,rtl+N176+N465,433.7883605957031
28,rtl+N80+N167,569.6646118164062
29,rtl+N176+N324,464.2535400390625
30,rtl+N488+N221,557.571533203125
31,rtl+N10+N382,357.5091552734375
32,rtl+N25+N475,507.1218566894531
33,rtl+N535+N593,471.741943359375
34,rtl+N19+N508,519.2459106445312
35,rtl+N484+N577,549.04443359375
36,rtl+N695+N476,474.2690734863281
37,rtl+N386+N222,507.1683654785156
38,rtl+N10+N574,505.77301025390625
39,rtl+N176+N486,511.46295166015625
40,rtl+N196+N425,478.9357604980469
41,rtl+N484+N489,539.1218872070312
42,rtl+N10+N146,463.32330322265625
43,rtl+N535+N576,466.176025390625
44,rtl+N10+N41,516.873779296875
45,rtl+N48+N40,477.1993103027344
46,rtl+N176+N392,571.5870971679688
47,rtl+N695+N49,398.50146484375
48,rtl+N196+N85,479.1683044433594
49,rtl+N150+N339,563.7111206054688
50,rtl+N19+N674,395.7107849121094
51,rtl+N353+N373,477.2535705566406
52,rtl+N535+N264,490.8989562988281
53,rtl+N695+N555,498.80401611328125
54,rtl+N353+N14,467.05975341796875
55,rtl+N333+N139,562.4088134765625
56,rtl+N535+N428,423.0596618652344
57,rtl+N176+N116,528.5172119140625
58,rtl+N10+N569,554.9669189453125
59,rtl+N196+N384,494.3349914550781
60,rtl+N10+N49,364.8269958496094
61,rtl+N474+N306,459.8969421386719
62,rtl+N695+N106,463.958984375
63,rtl+N592+N668,581.6336059570312
64,rtl+N592+N295,567.9901733398438
65,rtl+N130+N283,245.50892639160156
66,rtl+N10+N65,496.7884826660156
67,rtl+N23+N30,355.400634765625
68,rtl+N277+N508,501.966796875
69,rtl+N126+N234,510.625732421875
70,rtl+N225+N40,509.3233947753906
71,rtl+N679+N167,573.8816528320312
72,rtl+N474+N428,482.4357604980469
73,rtl+N23+N65,451.1527404785156
74,rtl+N196+N16,521.3234252929688
75,rtl+N484+N529,534.9978637695312
76,rtl+N535+N36,488.8504943847656
77,rtl+N386+N612,550.1917114257812
78,rtl+N535+N630,466.95123291015625
79,rtl+N386+N55,513.6334838867188
80,rtl+N386+N590,538.9358520507812
81,rtl+N225+N659,285.943115234375
82,rtl+N285+N41,502.67999267578125
83,rtl+N484+N595,550.1607055664062
84,rtl+N353+N646,459.41632080078125
85,rtl+N474+N151,545.23046875
86,rtl+N19+N476,465.7574157714844
87,rtl+N20+N518,544.1452026367188
88,rtl+N23+N264,427.8038635253906
89,rtl+N48+N148,559.4320068359375
90,rtl+N477+N106,564.517333984375
0,cds+N210+E90,504.3466491699219
1,cds+N424+E143,509.54046630859375
2,cds+N551+E78,460.5481262207031
3,cds+N549+E119,537.1373901367188
4,cds+N282+E178,508.0830993652344
5,cds+N390+E131,561.9126586914062
6,cds+N500+E116,524.2381591796875
7,cds+N581+E45,559.6801147460938
8,cds+N524+E22,410.90460205078125
9,cds+N455+E126,430.9666748046875
10,cds+N288+E107,513.8505249023438
11,cds+N330+E26,550.1917114257812
12,cds+N424+E49,473.8814697265625
13,cds+N282+E163,524.4552001953125
14,cds+N302+E145,518.377685546875
15,cds+N303+E35,485.3717956542969
16,cds+N688+E147,583.0599975585938
17,cds+N335+E206,537.29248046875
18,cds+N549+E185,526.9048461914062
19,cds+N17+E24,536.0521240234375
20,cds+N210+E232,511.85052490234375
21,cds+N387+E32,493.3815002441406
22,cds+N500+E26,555.8971557617188
23,cds+N136+E20,551.6800537109375
24,cds+N524+E166,533.881591796875
25,cds+N29+E83,511.35443115234375
26,cds+N112+E205,557.013427734375
27,cds+N127+E23,468.1295166015625
28,cds+N200+E47,437.4162902832031
29,cds+N539+E189,512.470703125
30,cds+N618+E189,493.5636901855469
31,cds+N200+E178,500.5016784667969
32,cds+N500+E15,564.889404296875
33,cds+N420+E65,537.571533203125
34,cds+N539+E126,469.3853454589844
35,cds+N335+E201,516.749755859375
36,cds+N194+E193,493.059814453125
37,cds+N302+E87,496.7729797363281
38,cds+N580+E183,589.8817138671875
39,cds+N259+E89,568.23828125
40,cds+N365+E218,505.4939270019531
41,cds+N513+E206,560.1141967773438
42,cds+N207+E20,431.6798400878906
43,cds+N174+E78,509.2768859863281
44,cds+N335+E113,462.3775634765625
45,cds+N17+E142,567.1839599609375
46,cds+N128+E61,501.2458801269531
47,cds+N29+E20,483.7303161621094
48,cds+N603+E187,543.8350830078125
49,cds+N263+E217,578.1607666015625
50,cds+N500+E154,537.695556640625
51,cds+N387+E125,544.8583374023438
52,cds+N288+E149,589.1995239257812
53,cds+N282+E185,373.1370849609375
54,cds+N623+E116,544.1452026367188
55,cds+N580+E118,525.3234252929688
56,cds+N618+E32,464.7496643066406
57,cds+N424+E104,480.3233337402344
58,cds+N654+E112,525.5404663085938
59,cds+N470+E90,510.1141052246094
60,cds+N455+E122,484.75360107421875
61,cds+N259+E101,460.7341613769531
62,cds+N424+E155,464.4706115722656
63,cds+N557+E153,546.9359130859375
64,cds+N257+E222,517.1218872070312
65,cds+N470+E110,514.6412353515625
66,cds+N194+E190,559.0599365234375
67,cds+N288+E232,512.439697265625
68,cds+N302+E215,555.4630126953125
69,cds+N17+E193,521.4474487304688
70,cds+N100+E115,588.517333984375
71,cds+N538+E221,544.8273315429688
72,cds+N128+E203,502.3466491699219
73,cds+N464+E233,487.5302429199219
74,cds+N409+E102,425.63330078125
75,cds+N417+E10,422.56353759765625
76,cds+N417+E223,472.6334228515625
77,cds+N710+E44,535.0908813476562
78,cds+N42+E34,459.41632080078125
79,cds+N27+E228,577.8506469726562
80,cds+N445+E24,527.2459106445312
81,cds+N174+E17,511.2768859863281
82,cds+N257+E4,498.6722106933594
83,cds+N302+E77,486.8330383300781
84,cds+N207+E118,462.3775634765625
85,cds+N448+E120,573.8196411132812
86,cds+N302+E32,506.4396667480469
87,cds+N689+E135,489.43865966796875
88,cds+N257+E82,479.962890625
89,cds+N136+E3,542.8738403320312
90,cds+N27+E17,485.1353759765625
91,cds+N211+E96,518.3311767578125
92,cds+N302+E49,511.36993408203125
93,cds+N17+E233,530.377685546875
94,cds+N409+E19,550.0676879882812
95,cds+N551+E142,518.7032470703125
96,cds+N455+E157,467.5558776855469
97,cds+N623+E73,575.3700561523438
0,srs+N60+E108,486.2274169921875
1,srs+N611+E108,419.8968811035156
2,srs+N606+E108,463.4783630371094
3,srs+N579+E108,499.6644592285156
4,srs+N499+E108,514.8427734375
5,srs+N321+E108,429.6643371582031
6,srs+N245+E108,495.4474182128906
7,srs+N298+E108,428.26898193359375
8,srs+N51+E108,494.3039855957031
9,srs+N60+E226,539.4010009765625
10,srs+N246+E108,493.61407470703125
11,srs+N713+E108,427.4007568359375
12,srs+N621+E108,529.819580078125
13,srs+N519+E108,420.82708740234375
14,srs+N682+E108,475.1217956542969
15,srs+N440+E108,484.3020324707031
16,srs+N411+E108,464.0364990234375
17,srs+N717+E108,504.1916198730469
0,ths+N51+E58,493.34661865234375
1,ths+N621+E102,546.5637817382812
2,ths+N579+E52,504.4861755371094
3,ths+N621+E173,570.2847900390625
4,ths+N621+E63,530.5327758789062
5,ths+N621+E205,535.4010009765625
6,ths+N621+E202,527.8660888671875
7,ths+N51+E131,487.9659729003906
8,ths+N51+E66,466.3310852050781
9,ths+N579+E162,480.803955078125
10,ths+N440+E63,485.9134826660156
11,ths+N621+E119,489.9590148925781
12,ths+N51+E52,501.6334533691406
13,ths+N440+E52,498.5249328613281
14,ths+N440+E162,488.0721435546875
15,ths+N621+E165,540.8273315429688
16,ths+N621+E89,558.5017700195312
17,ths+N440+E168,505.1838684082031
18,ths+N51+E102,500.75750732421875
19,ths+N51+E95,516.3311767578125
20,ths+N621+E131,526.9048461914062
21,ths+N621+E50,539.6180419921875
22,ths+N621+E48,555.3389892578125
23,ths+N51+E173,526.315673828125
24,ths+N51+E162,495.4551696777344
25,ths+N440+E173,522.749755859375
26,ths+N579+E48,502.64898681640625
27,ths+N621+E58,559.0599365234375
28,ths+N440+E58,495.31561279296875
29,ths+N51+E204,495.7419738769531
30,ths+N440+E79,509.1683654785156
31,ths+N51+E184,518.9668579101562
32,ths+N440+E128,492.23809814453125
33,ths+N440+E165,515.7885131835938
34,ths+N621+E162,540.2072143554688
35,ths+N621+E184,560.4242553710938
36,ths+N621+E95,548.951416015625
37,ths+N579+E212,471.01324462890625
38,ths+N440+E50,504.4086608886719
39,ths+N579+E173,514.22265625
40,ths+N621+E52,560.2382202148438
41,ths+N51+E71,507.0133361816406
42,ths+N579+E102,490.69158935546875
43,ths+N440+E48,517.5249633789062
44,ths+N579+E58,502.0753173828125
45,ths+N579+E184,513.9435424804688
46,ths+N621+E115,527.6180419921875
47,ths+N621+E66,506.1451110839844
48,ths+N51+E48,515.0133666992188
49,ths+N621+E25,527.5870361328125
50,ths+N579+E165,499.91253662109375
51,ths+N621+E128,543.1839599609375
52,ths+N51+E216,521.2304077148438
53,ths+N579+E128,494.0869445800781
54,ths+N51+E212,495.73809814453125
55,ths+N621+E149,534.4707641601562
56,ths+N440+E115,512.129638671875
57,ths+N51+E128,491.6780090332031
58,ths+N51+E175,495.7574768066406
59,ths+N440+E102,498.3078918457031
60,ths+N440+E204,483.5675354003906
61,ths+N51+E50,502.7342529296875
62,ths+N579+E115,494.86212158203125
63,ths+N51+E168,516.40869140625
64,ths+N621+E212,536.2691650390625
65,ths+N51+E115,498.3544006347656
66,ths+N579+E50,474.7884521484375
67,ths+N579+E63,481.26519775390625
0,bcu+N35+E16,458.300048828125
1,bcu+N209+E59,555.4630126953125
2,bcu+N370+E178,567.5560913085938
3,bcu+N656+E59,504.5792236328125
4,bcu+N64+E161,517.91259765625
5,bcu+N647+E216,539.2459716796875
6,bcu+N370+E196,528.9203491210938
7,bcu+N229+E151,469.4318542480469
8,bcu+N374+E14,470.4551086425781
9,bcu+N204+E71,572.579345703125
10,bcu+N626+E160,589.7576904296875
11,bcu+N212+E224,571.0909423828125
12,bcu+N672+E1,507.91253662109375
13,bcu+N38+E73,427.4937744140625
14,bcu+N261+E110,590.5638427734375
15,bcu+N131+E216,502.63348388671875
16,bcu+N586+E186,507.49395751953125
17,bcu+N617+E16,495.8117370605469
18,bcu+N586+E1,527.9281005859375
19,bcu+N67+E84,361.1680908203125
20,bcu+N26+E41,485.0210266113281
21,bcu+N329+E88,507.91253662109375
22,bcu+N69+E50,540.1761474609375
23,bcu+N715+E173,439.4627990722656
24,bcu+N45+E28,518.6722412109375
25,bcu+N70+E195,569.2925415039062
26,bcu+N209+E88,433.7883605957031
27,bcu+N653+E143,565.5095825195312
28,bcu+N326+E85,405.6332702636719
29,bcu+N318+E134,489.45611572265625
30,bcu+N64+E13,571.6491088867188
31,bcu+N209+E204,296.23773193359375
32,bcu+N655+E41,532.8893432617188
33,bcu+N131+E10,496.99005126953125
34,bcu+N637+E106,524.2071533203125
35,bcu+N637+E88,598.1297607421875
36,bcu+N427+E137,461.6488952636719
37,bcu+N550+E49,569.4785766601562
38,bcu+N352+E7,516.5172119140625
39,bcu+N350+E12,546.3467407226562
40,bcu+N241+E180,474.1760559082031
41,bcu+N329+E233,569.7886352539062
42,bcu+N348+E161,537.478515625
43,bcu+N140+E155,553.78857421875
44,bcu+N209+E228,373.94329833984375
45,bcu+N647+E186,540.9513549804688
46,bcu+N582+E36,542.9048461914062
47,bcu+N337+E84,329.47808837890625
48,bcu+N326+E21,550.4087524414062
49,bcu+N370+E229,504.7962646484375
50,bcu+N352+E38,569.16845703125
51,bcu+N69+E170,517.2304077148438
52,bcu+N175+E41,520.6412353515625
53,bcu+N427+E34,598.8739624023438
54,bcu+N362+E151,496.97454833984375
55,bcu+N337+E48,402.7805480957031
56,bcu+N169+E31,530.129638671875
57,bcu+N431+E211,506.4706726074219
58,bcu+N331+E41,546.2537231445312
59,bcu+N655+E223,569.6026000976562
60,bcu+N124+E14,511.2768859863281
61,bcu+N212+E84,406.00537109375
62,bcu+N175+E11,582.1917724609375
63,bcu+N226+E202,556.827392578125
64,bcu+N348+E153,547.4320068359375
65,bcu+N653+E33,534.03662109375
66,bcu+N586+E203,555.2769775390625
67,bcu+N149+E9,513.6954956054688
68,bcu+N149+E202,475.82720947265625
69,bcu+N374+E25,338.2843017578125
70,bcu+N131+E15,511.71099853515625
71,bcu+N69+E216,524.4552001953125
72,bcu+N26+E10,484.3504943847656
73,bcu+N462+E119,488.4347839355469
74,bcu+N635+E36,550.0056762695312
75,bcu+N636+E201,544.1141967773438
76,bcu+N169+E225,526.03662109375
77,bcu+N26+E9,471.4938659667969
78,bcu+N293+E170,520.0521240234375
79,bcu+N199+E45,541.447509765625
80,bcu+N636+E192,495.4551696777344
81,bcu+N389+E10,529.2304077148438
82,bcu+N426+E190,462.0364990234375
83,bcu+N626+E73,553.41650390625
84,bcu+N261+E134,519.7109985351562
85,bcu+N372+E71,371.95880126953125
86,bcu+N69+E220,532.6723022460938
87,bcu+N655+E161,531.1528930664062
88,bcu+N124+E73,494.97454833984375
89,bcu+N35+E57,559.6181030273438
90,bcu+N586+E194,506.5172119140625
91,bcu+N326+E14,418.47052001953125
92,bcu+N189+E7,511.46295166015625
93,bcu+N653+E228,530.9668579101562
94,bcu+N111+E10,526.6878051757812
95,bcu+N426+E229,528.5792846679688
96,bcu+N171+E36,536.8273315429688
97,bcu+N352+E199,561.41650390625
0,fsc+N399+N151,517.9281005859375
1,fsc+N91+N47,519.1063842773438
