,cif_id,oxygen_uptake_1bar_298K
63,pcu+N250+E37,0.052565425634384155
64,pcu+N379+E212,0.1019892692565918
65,pcu+N630+E212,0.09751757979393005
66,pcu+N373+E37,0.04009178280830383
67,pcu+N116+E37,0.0897509753704071
68,pcu+N101+E38,0.10693162679672241
69,pcu+N146+E212,0.18247948586940765
70,pcu+N425+E38,0.10457813739776611
71,pcu+N144+E212,0.1274072229862213
72,pcu+N101+E37,0.09281054139137268
73,pcu+N373+E50,0.03962108492851257
74,pcu+N220+E38,0.09963575005531311
75,pcu+N30+E38,0.07610058784484863
76,pcu+N264+E212,0.15906201303005219
77,pcu+N428+E22,0.03373730182647705
78,pcu+N476+E38,0.04338672757148743
79,pcu+N394+E38,0.10316601395606995
0,dia+N649+E50,0.07633593678474426
1,dia+N395+E85,0.03938573598861694
2,dia+N215+E159,0.13611522316932678
3,dia+N305+E27,0.105284184217453
4,dia+N492+E44,0.0986943244934082
5,dia+N385+E19,0.07892480492591858
6,dia+N395+E177,0.031383782625198364
7,dia+N109+E50,0.10693162679672241
8,dia+N461+E19,0.09892967343330383
9,dia+N346+E33,0.11116796731948853
10,dia+N395+E147,0.05633106827735901
11,dia+N395+E43,0.06174415349960327
12,dia+N520+E96,0.1518837809562683
13,dia+N627+E61,0.11634570360183716
14,dia+N115+E50,0.08316114544868469
15,dia+N73+E50,0.10340136289596558
16,dia+N649+E127,0.1036367118358612
17,dia+N395+E119,0.051388680934906006
18,dia+N346+E12,0.11563965678215027
19,dia+N346+E127,0.08504393696784973
20,dia+N395+E156,0.05091795325279236
21,dia+N395+E142,0.05068260431289673
22,dia+N697+E27,0.08575001358985901
23,dia+N215+E26,0.08457323908805847
24,dia+N371+E27,0.09069237112998962
25,dia+N395+E219,0.04950585961341858
26,dia+N32+E32,0.100341796875
27,dia+N371+E44,0.0913984477519989
28,dia+N327+E123,0.11705175042152405
29,dia+N395+E215,0.05021190643310547
30,dia+N395+E58,0.04291602969169617
31,dia+N395+E199,0.05562499165534973
32,dia+N32+E182,0.08928027749061584
33,dia+N395+E182,0.060567378997802734
34,dia+N649+E44,0.10175389051437378
35,dia+N113+E162,0.11822852492332458
36,dia+N346+E88,0.09634080529212952
37,dia+N215+E38,0.07115820050239563
38,dia+N395+E180,0.04785838723182678
39,dia+N215+E42,0.10693162679672241
40,dia+N156+E127,0.09940040111541748
41,dia+N649+E38,0.10293066501617432
42,dia+N305+E50,0.08598536252975464
43,dia+N395+E149,0.04809373617172241
44,dia+N395+E45,0.04785838723182678
45,dia+N215+E27,0.06904003024101257
46,dia+N73+E96,0.08104297518730164
47,dia+N649+E27,0.09445801377296448
48,dia+N32+E4,0.08457323908805847
49,dia+N434+E51,0.09186914563179016
50,dia+N395+E115,0.053271472454071045
51,dia+N215+E30,0.10410740971565247
52,dia+N395+E44,0.05774316191673279
53,dia+N215+E219,0.06527441740036011
54,dia+N346+E57,0.09186914563179016
55,dia+N395+E183,0.05444824695587158
56,dia+N346+E96,0.12458300590515137
57,dia+N697+E162,0.11210936307907104
58,dia+N156+E139,0.119875967502594
59,dia+N215+E142,0.08904492855072021
60,dia+N395+E201,0.05586034059524536
61,dia+N627+E44,0.08527928590774536
62,dia+N520+E27,0.10457813739776611
63,dia+N385+E38,0.09281054139137268
64,dia+N395+E168,0.04103320837020874
65,dia+N215+E51,0.08010154962539673
66,dia+N156+E162,0.09728223085403442
67,dia+N627+E27,0.08386719226837158
68,dia+N32+E222,0.10010644793510437
0,acs+N400+E4,0.12623047828674316
1,acs+N667+E132,0.14835351705551147
2,acs+N428+E139,0.03420799970626831
3,acs+N667+E81,0.2213124930858612
4,acs+N667+E82,0.18224413692951202
5,acs+N421+E4,0.1314082145690918
6,acs+N421+E70,0.09681153297424316
7,acs+N667+E10,0.14658837020397186
8,acs+N667+E151,0.1762426793575287
9,acs+N400+E128,0.1043427586555481
10,acs+N400+E162,0.10575488209724426
11,acs+N421+E198,0.2459067404270172
12,acs+N421+E30,0.15706151723861694
13,acs+N428+E18,0.07304102182388306
14,acs+N667+E194,0.154237300157547
15,acs+N667+E106,0.1958945244550705
16,acs+N428+E88,0.06292089819908142
17,acs+N667+E131,0.1255244016647339
18,acs+N428+E29,0.030677735805511475
19,acs+N667+E6,0.16306298971176147
20,acs+N667+E14,0.13187891244888306
21,acs+N400+E216,0.1264658272266388
22,acs+N400+E73,0.11799317598342896
23,acs+N667+E139,0.10881444811820984
24,acs+N421+E162,0.08575001358985901
25,acs+N400+E116,0.21213378012180328
26,acs+N400+E173,0.12717187404632568
27,acs+N421+E163,0.16365136206150055
28,acs+N400+E194,0.1264658272266388
29,acs+N421+E20,0.15294286608695984
30,acs+N400+E40,0.13493847846984863
31,acs+N667+E153,0.1527075171470642
32,acs+N421+E106,0.2221362292766571
33,acs+N400+E215,0.10575488209724426
34,acs+N421+E128,0.17353613674640656
35,acs+N400+E81,0.1468237340450287
36,acs+N400+E118,0.09469336271286011
37,acs+N400+E21,0.1396455019712448
38,acs+N421+E173,0.11493358016014099
39,acs+N667+E173,0.23566894233226776
40,acs+N400+E174,0.1191699206829071
41,acs+N400+E209,0.1502363234758377
42,acs+N421+E76,0.14176367223262787
43,acs+N400+E225,0.15859130024909973
44,acs+N400+E6,0.09940040111541748
45,acs+N421+E82,0.17318309843540192
46,acs+N421+E67,0.1290546953678131
47,acs+N667+E30,0.18353857100009918
48,acs+N400+E170,0.1274072229862213
49,acs+N667+E15,0.11540430784225464
50,acs+N667+E22,0.13941015303134918
51,acs+N400+E67,0.11869922280311584
52,acs+N667+E59,0.16953516006469727
53,acs+N400+E20,0.14988330006599426
54,acs+N421+E42,0.12881934642791748
55,acs+N421+E12,0.13164356350898743
56,acs+N421+E202,0.0897509753704071
57,acs+N421+E14,0.10057714581489563
58,acs+N400+E59,0.15223681926727295
59,acs+N421+E36,0.11681640148162842
60,acs+N400+E70,0.09963575005531311
61,acs+N667+E94,0.149412602186203
62,acs+N421+E120,0.12387695908546448
63,acs+N421+E27,0.06339159607887268
64,acs+N421+E194,0.14011621475219727
65,acs+N400+E176,0.1534135788679123
66,acs+N400+E120,0.09657618403434753
67,acs+N428+E13,0.04974120855331421
68,acs+N400+E80,0.13729198276996613
69,acs+N667+E20,0.1722417026758194
70,acs+N400+E151,0.10551953315734863
71,acs+N421+E151,0.09492871165275574
72,acs+N667+E174,0.18436230719089508
73,acs+N400+E132,0.07916015386581421
74,acs+N400+E86,0.11469823122024536
75,acs+N421+E146,0.08010154962539673
76,acs+N400+E179,0.18400926887989044
77,acs+N428+E27,0.05515429377555847
78,acs+N667+E44,0.031854480504989624
79,acs+N421+E203,0.1436464786529541
80,acs+N428+E10,0.04362207651138306
81,acs+N421+E81,0.1387041062116623
82,acs+N400+E52,0.10222461819648743
83,acs+N421+E52,0.11563965678215027
84,acs+N667+E4,0.16388671100139618
85,acs+N421+E170,0.14870654046535492
86,acs+N400+E72,0.12270018458366394
87,acs+N667+E86,0.17918457090854645
88,acs+N421+E153,0.1459999978542328
89,acs+N667+E21,0.16294531524181366
90,acs+N400+E12,0.11516892910003662
91,acs+N667+E40,0.16953516006469727
92,acs+N400+E203,0.12387695908546448
93,acs+N428+E79,0.061038076877593994
94,acs+N667+E162,0.09328123927116394
95,acs+N667+E198,0.2433178722858429
96,acs+N421+E9,0.14152832329273224
97,acs+N421+E176,0.14788280427455902
98,acs+N400+E136,0.1429404318332672
99,acs+N667+E170,0.1893046796321869
100,acs+N421+E158,0.095399409532547
101,acs+N667+E116,0.2309619039297104
102,acs+N428+E168,0.08575001358985901
103,acs+N667+E128,0.2667941749095917
104,acs+N421+E22,0.09798827767372131
105,acs+N400+E163,0.16435742378234863
106,acs+N667+E36,0.15235449373722076
107,acs+N667+E67,0.24708348512649536
108,acs+N421+E166,0.11069726943969727
109,acs+N421+E119,0.08716210722923279
110,acs+N667+E166,0.1601210981607437
111,acs+N400+E22,0.09657618403434753
112,acs+N421+E179,0.19412939250469208
113,acs+N421+E143,0.10340136289596558
114,acs+N667+E225,0.19624756276607513
115,acs+N421+E86,0.1109326183795929
116,acs+N421+E94,0.11728709936141968
117,acs+N421+E225,0.18636278808116913
118,acs+N400+E36,0.1255244016647339
119,acs+N667+E119,0.15470801293849945
120,acs+N667+E209,0.24037596583366394
121,acs+N421+E57,0.07209959626197815
122,acs+N667+E27,0.02785351872444153
123,acs+N428+E146,0.08010154962539673
124,acs+N421+E118,0.10834375023841858
125,acs+N421+E174,0.14223437011241913
126,acs+N667+E146,0.1339970827102661
127,acs+N421+E215,0.1419990211725235
128,acs+N400+E106,0.1927172839641571
129,acs+N667+E145,0.164004385471344
130,acs+N667+E176,0.21425195038318634
131,acs+N667+E217,0.2654409110546112
132,acs+N400+E16,0.09751757979393005
133,acs+N667+E215,0.18742187321186066
134,acs+N400+E153,0.08763280510902405
135,acs+N421+E121,0.17588964104652405
136,acs+N400+E143,0.09069237112998962
137,acs+N421+E72,0.16341601312160492
138,acs+N421+E16,0.12411230802536011
139,acs+N421+E216,0.15894433856010437
140,acs+N428+E57,0.07327637076377869
141,acs+N667+E76,0.20777978003025055
142,acs+N421+E59,0.1290546953678131
143,acs+N421+E80,0.1436464786529541
144,acs+N667+E121,0.16847607493400574
145,acs+N667+E216,0.24202343821525574
146,acs+N428+E44,0.059390634298324585
147,acs+N421+E209,0.1518837809562683
148,acs+N400+E44,0.06574511528015137
149,acs+N400+E42,0.1281132698059082
150,acs+N428+E143,0.05068260431289673
151,acs+N667+E163,0.2106039971113205
152,acs+N421+E139,0.09916505217552185
153,acs+N428+E45,0.0619795024394989
154,acs+N667+E158,0.13823339343070984
155,acs+N421+E136,0.16200390458106995
156,acs+N421+E73,0.13023144006729126
157,acs+N667+E179,0.22672557830810547
158,acs+N400+E76,0.1036367118358612
159,acs+N667+E72,0.14576464891433716
160,acs+N421+E44,0.06503906846046448
161,acs+N428+E14,0.07162889838218689
162,acs+N667+E16,0.17694872617721558
163,acs+N400+E9,0.13493847846984863
164,acs+N400+E82,0.193423330783844
165,acs+N400+E145,0.10716697573661804
166,acs+N400+E217,0.19695360958576202
167,acs+N400+E202,0.1043427586555481
168,acs+N667+E202,0.16753466427326202
169,acs+N400+E158,0.07327637076377869
170,acs+N400+E30,0.1321142613887787
171,acs+N421+E116,0.19377636909484863
172,acs+N667+E73,0.2317856401205063
173,acs+N400+E27,0.06739258766174316
174,acs+N428+E51,0.04950585961341858
175,acs+N421+E40,0.14882421493530273
176,acs+N428+E228,0.10340136289596558
177,acs+N667+E12,0.1600034087896347
178,acs+N421+E145,0.12199413776397705
179,acs+N667+E42,0.2048378884792328
180,acs+N428+E131,0.03632616996765137
181,acs+N421+E21,0.14623534679412842
182,acs+N667+E70,0.14635302126407623
183,acs+N667+E88,0.1379980444908142
184,acs+N667+E203,0.2057792991399765
185,acs+N400+E35,0.13446778059005737
186,acs+N667+E52,0.21742919087409973
187,acs+N667+E136,0.1811850517988205
188,acs+N400+E166,0.08033689856529236
189,acs+N421+E217,0.19071678817272186
190,acs+N667+E80,0.2294321209192276
191,acs+N667+E35,0.1648281216621399
192,acs+N400+E198,0.257085919380188
193,acs+N667+E118,0.119875967502594
194,acs+N421+E6,0.11140331625938416
195,acs+N667+E9,0.1459999978542328
196,acs+N667+E143,0.20801512897014618
197,acs+N428+E182,0.06880468130111694
198,acs+N667+E57,0.09892967343330383
199,acs+N421+E132,0.08692675828933716
200,acs+N667+E120,0.2008369117975235
201,acs+N421+E35,0.1274072229862213
202,acs+N400+E94,0.11634570360183716
203,acs+N428+E15,0.05868455767631531
0,rtl+N277+N339,0.09822362661361694
1,rtl+N23+N49,0.262028306722641
2,rtl+N23+N14,0.12834861874580383
3,rtl+N277+N14,-0.005331069231033325
4,rtl+N23+N101,0.1862451136112213
5,rtl+N277+N101,0.12717187404632568
6,rtl+N10+N14,0.15400195121765137
7,rtl+N23+N339,0.17330077290534973
8,rtl+N10+N49,0.3287210762500763
9,rtl+N277+N49,0.2942126393318176
10,rtl+N10+N101,0.20189599692821503
11,rtl+N10+N339,0.21766455471515656
0,cds+N448+E158,0.14635302126407623
1,cds+N623+E158,0.11399218440055847
2,cds+N29+E158,0.12952539324760437
3,cds+N288+E158,0.11869922280311584
4,cds+N420+E119,0.07845410704612732
5,cds+N580+E182,0.08880957961082458
6,cds+N387+E158,0.05374220013618469
7,cds+N303+E158,0.12693652510643005
8,cds+N387+E37,0.04785838723182678
9,cds+N17+E158,0.09751757979393005
10,cds+N387+E119,0.10245996713638306
11,cds+N624+E158,0.1109326183795929
12,cds+N631+E158,0.13682129979133606
13,cds+N580+E158,0.06668651103973389
14,cds+N420+E158,0.061038076877593994
15,cds+N616+E158,0.10693162679672241
16,cds+N710+E158,0.06904003024101257
17,cds+N257+E158,0.14152832329273224
18,cds+N539+E158,0.09798827767372131
19,cds+N581+E158,0.19283495843410492
20,cds+N276+E158,0.1403515636920929
0,srs+N246+E7,0.10834375023841858
1,srs+N51+E36,0.08951562643051147
2,srs+N245+E7,0.09116309881210327
3,srs+N499+E7,0.07021680474281311
4,srs+N682+E7,0.12528905272483826
5,srs+N440+E36,0.13234961032867432
6,srs+N246+E36,0.10716697573661804
7,srs+N60+E36,0.038444340229034424
8,srs+N51+E7,0.07445311546325684
9,srs+N682+E36,0.11375683546066284
10,srs+N717+E7,0.09398731589317322
11,srs+N579+E7,0.07916015386581421
12,srs+N440+E7,0.10128319263458252
13,srs+N717+E36,0.09281054139137268
14,srs+N245+E36,0.04950585961341858
15,srs+N579+E36,0.05021190643310547
16,srs+N499+E36,0.08951562643051147
0,ths+N440+E158,0.14870654046535492
1,ths+N245+E50,0.12528905272483826
2,ths+N60+E158,0.1591796875
3,ths+N717+E158,0.15459032356739044
4,ths+N186+E50,0.08386719226837158
5,ths+N246+E158,0.14800047874450684
6,ths+N499+E158,0.11234471201896667
7,ths+N51+E158,0.12458300590515137
8,ths+N51+E50,0.08527928590774536
9,ths+N579+E50,0.13893945515155792
0,bcu+N241+E182,0.065980464220047
1,bcu+N550+E182,0.09351658821105957
2,bcu+N462+E182,0.08221971988677979
3,bcu+N45+E19,0.07139354944229126
4,bcu+N175+E182,0.12105274200439453
5,bcu+N67+E19,0.051153331995010376
6,bcu+N370+E182,0.10293066501617432
7,bcu+N229+E182,0.09563475847244263
8,bcu+N171+E182,0.01938086748123169
9,bcu+N318+E182,0.03679686784744263
10,bcu+N625+E19,0.04056251049041748
11,bcu+N642+E182,0.14458788931369781
12,bcu+N166+E182,0.06621581315994263
13,bcu+N655+E182,0.11775779724121094
14,bcu+N374+E19,0.05727246403694153
15,bcu+N124+E182,0.051624029874801636
16,bcu+N169+E19,0.10763770341873169
17,bcu+N132+E44,0.030913084745407104
18,bcu+N337+E19,0.05656641721725464
19,bcu+N632+E182,0.01137891411781311
20,bcu+N166+E19,0.0553896427154541
21,bcu+N45+E182,0.04879981279373169
22,bcu+N632+E19,0.024558603763580322
23,bcu+N427+E182,0.09563475847244263
24,bcu+N318+E19,0.01985156536102295
25,bcu+N350+E182,0.12717187404632568
26,bcu+N169+E182,0.060332030057907104
27,bcu+N544+E182,0.10622557997703552
28,bcu+N462+E19,0.06362694501876831
29,bcu+N229+E19,0.10669627785682678
30,bcu+N132+E182,0.030913084745407104
31,bcu+N70+E182,0.0897509753704071
32,bcu+N38+E182,0.053506821393966675
33,bcu+N625+E182,0.08104297518730164
34,bcu+N615+E182,0.0913984477519989
35,bcu+N132+E19,0.03420799970626831
36,bcu+N124+E19,0.0504472553730011
37,bcu+N21+E19,0.09681153297424316
38,bcu+N615+E19,0.09281054139137268
39,bcu+N337+E182,0.08998632431030273
40,bcu+N241+E19,0.021499037742614746
41,bcu+N21+E182,0.12058204412460327
42,bcu+N67+E182,0.03679686784744263
43,bcu+N427+E19,0.08928027749061584
44,bcu+N171+E19,0.024793952703475952
45,bcu+N370+E19,0.12599512934684753
46,bcu+N175+E19,0.11728709936141968
47,bcu+N530+E19,0.11940526962280273
48,bcu+N550+E19,0.08810350298881531
49,bcu+N69+E182,0.09186914563179016
50,bcu+N530+E182,0.08998632431030273
0,fsc+N12+N428,0.07115820050239563
1,fsc+N62+N155,0.08551463484764099
2,fsc+N4+N379,0.07398241758346558
3,fsc+N62+N173,0.07963085174560547
4,fsc+N399+N453,0.12034666538238525
5,fsc+N223+N101,0.08527928590774536
6,fsc+N223+N273,0.06974610686302185
7,fsc+N4+N476,0.05021190643310547
8,fsc+N1+N373,0.04715234041213989
9,fsc+N522+N428,0.01985156536102295
10,fsc+N575+N505,0.07115820050239563
11,fsc+N4+N155,0.13682129979133606
12,fsc+N4+N382,0.23661035299301147
13,fsc+N201+N428,0.0676279366016388
14,fsc+N522+N146,0.09445801377296448
15,fsc+N575+N334,0.15235449373722076
16,fsc+N223+N173,0.01914551854133606
17,fsc+N4+N659,0.07821875810623169
18,fsc+N12+N373,0.06245020031929016
19,fsc+N564+N505,0.06480371952056885
20,fsc+N399+N476,0.05656641721725464
21,fsc+N575+N384,0.1714179664850235
22,fsc+N1+N101,0.11752244830131531
23,fsc+N13+N101,0.18424463272094727
24,fsc+N575+N59,0.024323254823684692
25,fsc+N399+N428,0.04621094465255737
26,fsc+N1+N428,0.04832911491394043
27,fsc+N4+N264,0.15906201303005219
28,fsc+N4+N221,0.06292089819908142
29,fsc+N13+N250,0.08527928590774536
30,fsc+N522+N659,0.13587987422943115
31,fsc+N223+N30,0.0692753791809082
32,fsc+N223+N155,0.06951072812080383
33,fsc+N62+N30,0.060567378997802734
34,fsc+N522+N505,0.28956443071365356
35,fsc+N4+N290,0.04785838723182678
36,fsc+N597+N659,0.04173925518989563
37,fsc+N4+N622,0.2482602447271347
38,fsc+N575+N373,0.04197460412979126
39,fsc+N201+N659,0.15329588949680328
40,fsc+N223+N264,0.04903516173362732
41,fsc+N564+N568,0.06692185997962952
42,fsc+N575+N290,0.06904003024101257
43,fsc+N223+N476,0.0398564338684082
44,fsc+N223+N144,0.05797851085662842
45,fsc+N202+N659,0.14129295945167542
46,fsc+N399+N106,0.2655586004257202
47,fsc+N62+N659,0.04974120855331421
48,fsc+N399+N30,0.0970468819141388
49,fsc+N597+N476,0.045504868030548096
50,fsc+N223+N373,0.06268554925918579
51,fsc+N223+N425,0.06480371952056885
52,fsc+N62+N382,0.20013085007667542
53,fsc+N564+N30,0.039150387048721313
54,fsc+N564+N476,0.04668164253234863
55,fsc+N1+N505,0.10175389051437378
56,fsc+N223+N691,0.04809373617172241
57,fsc+N255+N428,0.08221971988677979
58,fsc+N4+N373,0.06668651103973389
59,fsc+N4+N144,0.06904003024101257
60,fsc+N202+N373,0.05091795325279236
61,fsc+N399+N659,0.16365136206150055
62,fsc+N575+N504,0.11752244830131531
63,fsc+N1+N659,0.015379875898361206
64,fsc+N62+N265,0.09822362661361694
65,fsc+N575+N101,0.031854480504989624
66,fsc+N223+N220,0.08339649438858032
67,fsc+N223+N568,0.06692185997962952
68,fsc+N91+N493,0.10693162679672241
69,fsc+N575+N480,0.44286656379699707
70,fsc+N4+N555,0.08316114544868469
71,fsc+N522+N182,0.08221971988677979
72,fsc+N4+N505,0.2098979502916336
73,fsc+N575+N567,0.13234961032867432
74,fsc+N255+N659,0.28803467750549316
75,fsc+N522+N382,0.09822362661361694
76,fsc+N4+N116,0.08363184332847595
77,fsc+N564+N373,0.009496092796325684
78,fsc+N223+N646,0.0709228515625
79,fsc+N62+N505,0.12222948670387268
80,fsc+N522+N384,0.46090036630630493
81,fsc+N575+N146,0.07539454102516174
82,fsc+N1+N139,0.21695849299430847
83,fsc+N223+N505,0.07633593678474426
84,fsc+N12+N659,0.2693242132663727
85,fsc+N62+N428,-0.004860341548919678
86,fsc+N564+N106,0.0676279366016388
87,fsc+N91+N476,0.06386229395866394
88,fsc+N564+N101,0.1484711915254593
89,fsc+N62+N646,0.06315624713897705
90,fsc+N202+N476,0.06268554925918579
91,fsc+N12+N30,0.045034170150756836
92,fsc+N91+N659,0.10293066501617432
93,fsc+N399+N101,0.15635547041893005
94,fsc+N564+N659,0.12175878882408142
95,fsc+N62+N476,0.04362207651138306
96,fsc+N91+N373,0.04691699147224426
97,fsc+N91+N428,0.05821385979652405
98,fsc+N223+N428,0.006436526775360107
99,fsc+N522+N101,0.04809373617172241
100,fsc+N201+N30,0.12034666538238525
101,fsc+N223+N394,0.07633593678474426
102,fsc+N399+N152,0.15411962568759918
103,fsc+N575+N476,0.05727246403694153
104,fsc+N575+N453,0.0913984477519989
105,fsc+N522+N674,0.105284184217453
106,fsc+N575+N155,0.2639111280441284
107,fsc+N575+N659,0.12293553352355957
108,fsc+N4+N101,0.030913084745407104
109,fsc+N62+N373,0.03750291466712952
110,fsc+N1+N476,0.06856933236122131
111,fsc+N223+N59,0.03538477420806885
112,fsc+N564+N646,0.05633106827735901
113,fsc+N223+N659,0.01255565881729126
114,fsc+N13+N659,0.08269041776657104
115,fsc+N575+N428,0.0029062628746032715
116,fsc+N223+N504,0.024323254823684692
