,cif_id,accessible_volume_volume_fraction
208,pcu+N465+E83,0.8848140239715576
209,pcu+N696+E192,0.7908039689064026
210,pcu+N55+E20,0.9248801469802856
211,pcu+N162+E11,0.8747414946556091
212,pcu+N180+E167,0.6421785950660706
213,pcu+N30+E123,0.8241551518440247
214,pcu+N324+E155,0.7952806353569031
215,pcu+N666+E171,0.6810137033462524
216,pcu+N384+E26,0.8304225206375122
217,pcu+N568+E76,0.7425678968429565
218,pcu+N250+E5,0.808486819267273
219,pcu+N336+E113,0.8624306917190552
220,pcu+N613+E17,0.8939911723136902
221,pcu+N489+E32,0.8801134824752808
222,pcu+N628+E170,0.9027206897735596
223,pcu+N47+E201,0.8678026795387268
224,pcu+N151+E160,0.8469861745834351
225,pcu+N334+E72,0.733726441860199
226,pcu+N105+E89,0.5187624096870422
227,pcu+N30+E10,0.9304760098457336
228,pcu+N336+E138,0.7145887017250061
229,pcu+N33+E14,0.8357944488525391
230,pcu+N139+E196,0.9007061719894409
231,pcu+N643+E59,0.9154791831970215
232,pcu+N339+E137,0.7557740211486816
233,pcu+N593+E212,0.7937138080596924
234,pcu+N220+E63,0.7171627879142761
235,pcu+N690+E13,0.8353468179702759
236,pcu+N694+E107,0.8857093453407288
237,pcu+N220+E183,0.7977428436279297
238,pcu+N593+E192,0.8395996689796448
239,pcu+N630+E44,0.8051292896270752
240,pcu+N668+E126,0.9054067134857178
241,pcu+N608+E31,0.8774274587631226
242,pcu+N467+E51,0.7724496126174927
243,pcu+N208+E29,0.8742938041687012
244,pcu+N324+E36,0.8843663334846497
245,pcu+N486+E19,0.7981904745101929
246,pcu+N643+E159,0.6720603704452515
247,pcu+N384+E128,0.696570098400116
248,pcu+N666+E119,0.7899086475372314
249,pcu+N311+E234,0.8469861745834351
250,pcu+N646+E86,0.8158733248710632
251,pcu+N384+E85,0.7395461201667786
252,pcu+N622+E149,0.7141410112380981
253,pcu+N657+E152,0.9098833799362183
254,pcu+N428+E53,0.8852616548538208
255,pcu+N678+E89,0.7451419830322266
256,pcu+N475+E138,0.5574995875358582
257,pcu+N508+E41,0.9192843437194824
258,pcu+N394+E139,0.6436894536018372
259,pcu+N493+E39,0.9277900457382202
260,pcu+N55+E72,0.8331084847450256
261,pcu+N486+E78,0.8915289640426636
262,pcu+N622+E8,0.8230359554290771
263,pcu+N453+E17,0.8449716567993164
264,pcu+N30+E205,0.6699339151382446
265,pcu+N123+E181,0.807591438293457
266,pcu+N77+E19,0.7435750961303711
267,pcu+N508+E67,0.7459253668785095
268,pcu+N529+E107,0.8875000476837158
269,pcu+N425+E86,0.8266173601150513
270,pcu+N646+E161,0.9078688621520996
271,pcu+N341+E52,0.6407796144485474
272,pcu+N483+E25,0.8487768173217773
273,pcu+N483+E59,0.9380863904953003
274,pcu+N630+E1,0.9105548858642578
275,pcu+N248+E168,0.7224228382110596
276,pcu+N106+E219,0.827288806438446
277,pcu+N574+E79,0.696122407913208
278,pcu+N509+E43,0.6832520365715027
279,pcu+N552+E84,0.7272353172302246
280,pcu+N540+E134,0.7684206366539001
281,pcu+N220+E153,0.8089344501495361
282,pcu+N146+E95,0.6224812269210815
283,pcu+N696+E125,0.8299748301506042
284,pcu+N598+E139,0.7673014402389526
285,pcu+N30+E72,0.7451419830322266
286,pcu+N295+E32,0.878994345664978
287,pcu+N151+E201,0.859744668006897
288,pcu+N529+E171,0.7197368741035461
289,pcu+N394+E73,0.7105597257614136
290,pcu+N183+E2,0.9132408499717712
291,pcu+N590+E72,0.8116204738616943
292,pcu+N274+E136,0.9125693440437317
293,pcu+N379+E190,0.7899086475372314
294,pcu+N108+E32,0.8776513338088989
295,pcu+N341+E64,0.9080926775932312
296,pcu+N135+E72,0.6008253693580627
297,pcu+N476+E22,0.9298045635223389
298,pcu+N273+E142,0.802443265914917
299,pcu+N680+E10,0.9257755279541016
300,pcu+N465+E156,0.7975189685821533
301,pcu+N493+E25,0.6357433795928955
302,pcu+N41+E2,0.8953341841697693
303,pcu+N667+E5,0.8382566571235657
304,pcu+N234+E76,0.7972951531410217
305,pcu+N577+E201,0.8566110134124756
306,pcu+N548+E141,0.859744668006897
307,pcu+N555+E68,0.8671311736106873
308,pcu+N694+E116,0.8678026795387268
309,pcu+N55+E6,0.9136885404586792
310,pcu+N668+E38,0.8819041848182678
311,pcu+N336+E89,0.5605003833770752
312,pcu+N467+E118,0.8561633229255676
313,pcu+N406+E211,0.6889597773551941
314,pcu+N694+E10,0.9331620335578918
315,pcu+N180+E113,0.8655643463134766
316,pcu+N659+E108,0.535382091999054
317,pcu+N666+E201,0.8239313364028931
318,pcu+N646+E35,0.8613114953041077
319,pcu+N659+E8,0.8174401521682739
320,pcu+N264+E24,0.8411664962768555
321,pcu+N221+E106,0.919955849647522
322,pcu+N144+E205,0.62225741147995
323,pcu+N577+E131,0.749954342842102
324,pcu+N570+E41,0.9242086410522461
325,pcu+N467+E57,0.8830233812332153
326,pcu+N598+E4,0.9067496657371521
327,pcu+N569+E204,0.7622652053833008
328,pcu+N77+E106,0.9168221950531006
329,pcu+N143+E37,0.8284080028533936
330,pcu+N425+E173,0.6384294033050537
331,pcu+N265+E206,0.6114014983177185
332,pcu+N568+E69,0.6167734861373901
333,pcu+N240+E98,0.8637737035751343
334,pcu+N668+E89,0.5985870361328125
335,pcu+N680+E229,0.9394294023513794
336,pcu+N634+E69,0.5521695613861084
337,pcu+N334+E106,0.9071973562240601
338,pcu+N108+E126,0.8980201482772827
339,pcu+N613+E6,0.9195082187652588
340,pcu+N308+E26,0.8402711153030396
341,pcu+N694+E34,0.8892906904220581
342,pcu+N180+E82,0.9038398265838623
343,pcu+N612+E202,0.7450300455093384
344,pcu+N30+E89,0.6012170910835266
345,pcu+N205+E64,0.9002585411071777
346,pcu+N406+E47,0.8751891851425171
347,pcu+N264+E10,0.9201797246932983
348,pcu+N341+E203,0.8859331607818604
349,pcu+N213+E190,0.8234836459159851
350,pcu+N106+E204,0.6523630023002625
351,pcu+N659+E30,0.8740699887275696
352,pcu+N521+E123,0.8454192876815796
353,pcu+N608+E189,0.8219168186187744
354,pcu+N612+E88,0.7780454754829407
355,pcu+N49+E185,0.5574226379394531
356,pcu+N30+E33,0.905854344367981
357,pcu+N283+E161,0.9190605282783508
358,pcu+N384+E187,0.8353468179702759
359,pcu+N567+E7,0.9049590229988098
360,pcu+N493+E223,0.9018253087997437
361,pcu+N577+E36,0.9165983200073242
362,pcu+N135+E61,0.8413903117179871
363,pcu+N569+E65,0.8615353107452393
364,pcu+N324+E145,0.784984290599823
365,pcu+N152+E3,0.8532534837722778
366,pcu+N54+E229,0.9255516529083252
367,pcu+N16+E155,0.8825756311416626
368,pcu+N574+E90,0.8693695068359375
369,pcu+N65+E201,0.7874464988708496
370,pcu+N555+E167,0.6200750470161438
371,pcu+N556+E149,0.7345098853111267
372,pcu+N139+E218,0.8431810140609741
373,pcu+N694+E91,0.9036160111427307
374,pcu+N556+E185,0.6326097249984741
375,pcu+N273+E81,0.7892371416091919
376,pcu+N213+E1,0.9313713312149048
377,pcu+N475+E57,0.7084332704544067
378,pcu+N155+E232,0.8125158548355103
379,pcu+N425+E221,0.7979665994644165
380,pcu+N135+E112,0.7715542912483215
381,pcu+N694+E20,0.9134646654129028
382,pcu+N457+E40,0.9239848852157593
383,pcu+N264+E8,0.8118443489074707
384,pcu+N568+E97,0.8935434818267822
385,pcu+N162+E25,0.8055769801139832
386,pcu+N691+E84,0.6144791841506958
387,pcu+N336+E142,0.8301986455917358
388,pcu+N334+E104,0.8474338054656982
389,pcu+N173+E148,0.8633259534835815
390,pcu+N283+E224,0.8304225206375122
391,pcu+N659+E26,0.7952806353569031
392,pcu+N668+E33,0.9192843437194824
393,pcu+N570+E112,0.8897383213043213
394,pcu+N560+E71,0.7441347241401672
395,pcu+N289+E70,0.750849723815918
396,pcu+N379+E47,0.8763083219528198
397,pcu+N220+E67,0.647102952003479
398,pcu+N453+E158,0.749618649482727
399,pcu+N384+E98,0.870041012763977
400,pcu+N234+E198,0.8906337022781372
401,pcu+N691+E228,0.7314881086349487
402,pcu+N41+E106,0.9033921957015991
403,pcu+N264+E61,0.8568348288536072
404,pcu+N148+E116,0.8532534837722778
405,pcu+N680+E212,0.8017718195915222
406,pcu+N379+E161,0.9118978381156921
407,pcu+N289+E148,0.8765321969985962
408,pcu+N106+E29,0.696122407913208
409,pcu+N213+E192,0.8248266577720642
410,pcu+N143+E202,0.8109489679336548
411,pcu+N273+E162,0.6216418743133545
412,pcu+N559+E188,0.8494483232498169
413,pcu+N208+E176,0.9078688621520996
414,pcu+N574+E23,0.8745176792144775
415,pcu+N167+E146,0.8044577836990356
416,pcu+N465+E48,0.6520832180976868
417,pcu+N234+E201,0.8369136452674866
418,pcu+N518+E136,0.8845901489257812
419,pcu+N85+E77,0.9033921957015991
420,pcu+N680+E78,0.8995870351791382
421,pcu+N77+E83,0.8984678387641907
422,pcu+N289+E65,0.8492244482040405
423,pcu+N144+E80,0.8765321969985962
424,pcu+N221+E222,0.9042875170707703
425,pcu+N146+E201,0.7925946712493896
426,pcu+N465+E92,0.7072021961212158
427,pcu+N559+E153,0.8465384840965271
428,pcu+N144+E98,0.8725031614303589
429,pcu+N65+E216,0.6502366065979004
430,pcu+N151+E5,0.8857093453407288
431,pcu+N570+E32,0.9089879989624023
432,pcu+N382+E66,0.7495067119598389
433,pcu+N593+E153,0.8554918169975281
434,pcu+N552+E45,0.8040101528167725
435,pcu+N248+E40,0.8763083219528198
436,pcu+N555+E146,0.7979665994644165
437,pcu+N475+E88,0.6288604736328125
438,pcu+N467+E27,0.8492244482040405
439,pcu+N425+E203,0.8852616548538208
440,pcu+N274+E38,0.9089879989624023
441,pcu+N493+E37,0.7348456382751465
442,pcu+N341+E181,0.8398234844207764
443,pcu+N540+E146,0.748275637626648
444,pcu+N265+E159,0.693996012210846
445,pcu+N36+E120,0.8331084847450256
446,pcu+N491+E24,0.8427333235740662
447,pcu+N77+E10,0.9282376766204834
448,pcu+N311+E122,0.808486819267273
449,pcu+N182+E128,0.5992864966392517
450,pcu+N504+E4,0.8964533805847168
451,pcu+N491+E202,0.7072021961212158
452,pcu+N382+E158,0.7260041832923889
453,pcu+N659+E152,0.8814564943313599
454,pcu+N559+E156,0.8427333235740662
455,pcu+N123+E183,0.7685325145721436
456,pcu+N180+E158,0.7669657468795776
457,pcu+N283+E3,0.878994345664978
458,pcu+N489+E63,0.768308699131012
459,pcu+N667+E44,0.7725615501403809
460,pcu+N552+E102,0.7154840230941772
461,pcu+N612+E222,0.8731746673583984
462,pcu+N274+E127,0.8380328416824341
463,pcu+N438+E72,0.7375316023826599
464,pcu+N85+E150,0.8617591857910156
465,pcu+N465+E131,0.6956747770309448
466,pcu+N273+E167,0.5899694561958313
467,pcu+N65+E153,0.7664061188697815
468,pcu+N173+E181,0.8158733248710632
469,pcu+N552+E108,0.6941079497337341
470,pcu+N667+E58,0.6152066588401794
471,pcu+N180+E183,0.8279603123664856
472,pcu+N290+E89,0.5125790238380432
473,pcu+N183+E43,0.7382031083106995
474,pcu+N265+E125,0.8127396106719971
475,pcu+N533+E110,0.8619830012321472
476,pcu+N491+E224,0.7874464988708496
477,pcu+N250+E52,0.5774907469749451
478,pcu+N139+E126,0.8727270364761353
479,pcu+N155+E205,0.5685653686523438
480,pcu+N373+E170,0.9007061719894409
481,pcu+N382+E226,0.46148908138275146
482,pcu+N508+E50,0.7887894511222839
483,pcu+N324+E167,0.5478113889694214
484,pcu+N680+E205,0.7820744514465332
485,pcu+N691+E69,0.6632189154624939
486,pcu+N680+E17,0.8917528390884399
487,pcu+N16+E216,0.7876703143119812
488,pcu+N509+E92,0.6938841342926025
489,pcu+N392+E141,0.9143600463867188
490,pcu+N453+E145,0.8194546699523926
491,pcu+N483+E15,0.8637737035751343
492,pcu+N518+E95,0.7324953675270081
493,pcu+N248+E159,0.7512973546981812
494,pcu+N65+E151,0.6971296668052673
495,pcu+N49+E108,0.5107044577598572
496,pcu+N234+E149,0.7885656356811523
497,pcu+N85+E179,0.8825756311416626
498,pcu+N240+E162,0.6218656897544861
499,pcu+N182+E118,0.7638320326805115
500,pcu+N568+E8,0.841838002204895
501,pcu+N666+E19,0.7535356879234314
502,pcu+N475+E97,0.8689218759536743
503,pcu+N341+E6,0.9004823565483093
504,pcu+N529+E15,0.759803056716919
505,pcu+N77+E44,0.7910277843475342
506,pcu+N334+E23,0.8514628410339355
507,pcu+N382+E134,0.750849723815918
508,pcu+N265+E17,0.8398234844207764
509,pcu+N289+E15,0.761146068572998
510,pcu+N598+E142,0.8642213344573975
511,pcu+N265+E149,0.7141410112380981
512,pcu+N308+E125,0.8183354735374451
513,pcu+N540+E6,0.8906337022781372
514,pcu+N183+E38,0.8570586442947388
515,pcu+N101+E232,0.8160971403121948
516,pcu+N438+E61,0.8577301502227783
517,pcu+N548+E145,0.8060246706008911
518,pcu+N274+E27,0.8545964956283569
519,pcu+N486+E33,0.9181652069091797
520,pcu+N577+E154,0.8718316555023193
521,pcu+N453+E81,0.8087106347084045
522,pcu+N560+E225,0.9221941828727722
523,pcu+N143+E131,0.7681968212127686
524,pcu+N167+E189,0.8617591857910156
525,pcu+N162+E123,0.8774274587631226
526,pcu+N428+E203,0.8977963328361511
527,pcu+N384+E180,0.6407236456871033
528,pcu+N382+E220,0.7004871964454651
529,pcu+N508+E77,0.8973486423492432
530,pcu+N373+E45,0.8062484860420227
531,pcu+N480+E33,0.9116740226745605
532,pcu+N30+E15,0.7492828369140625
533,pcu+N289+E209,0.8892906904220581
534,pcu+N674+E141,0.8725031614303589
535,pcu+N529+E97,0.9083164930343628
536,pcu+N486+E218,0.8939911723136902
537,pcu+N593+E139,0.7825221419334412
538,pcu+N59+E64,0.9170460104942322
539,pcu+N382+E137,0.7442466020584106
540,pcu+N392+E86,0.8875000476837158
541,pcu+N59+E118,0.8154256343841553
542,pcu+N139+E178,0.7836413383483887
543,pcu+N248+E104,0.864445149898529
544,pcu+N486+E139,0.7360767126083374
545,pcu+N476+E115,0.845643162727356
546,pcu+N101+E151,0.6835877895355225
547,pcu+N392+E156,0.8780989646911621
548,pcu+N394+E94,0.8617591857910156
549,pcu+N493+E104,0.8404949903488159
550,pcu+N475+E148,0.8371374607086182
551,pcu+N265+E25,0.6638904213905334
552,pcu+N576+E219,0.8286318182945251
553,pcu+N65+E96,0.8353468179702759
554,pcu+N508+E150,0.8592970371246338
555,pcu+N612+E176,0.8637737035751343
556,pcu+N521+E35,0.8971248865127563
557,pcu+N144+E165,0.6091071963310242
558,pcu+N540+E205,0.638485312461853
559,pcu+N167+E212,0.7461491823196411
560,pcu+N674+E68,0.8586255311965942
561,pcu+N657+E65,0.8666834831237793
562,pcu+N555+E215,0.8514628410339355
563,pcu+N678+E165,0.784536600112915
564,pcu+N475+E30,0.868698000907898
565,pcu+N595+E106,0.9262231588363647
566,pcu+N308+E15,0.7568932175636292
567,pcu+N152+E161,0.9105548858642578
568,pcu+N384+E194,0.9197319746017456
569,pcu+N248+E176,0.8675788640975952
570,pcu+N135+E12,0.8892906904220581
571,pcu+N595+E211,0.7561097741127014
572,pcu+N666+E40,0.8619830012321472
573,pcu+N85+E35,0.8917528390884399
574,pcu+N612+E16,0.721415638923645
575,pcu+N155+E19,0.7576766014099121
576,pcu+N290+E65,0.8308701515197754
577,pcu+N518+E198,0.8935434818267822
578,pcu+N608+E17,0.8624306917190552
579,pcu+N486+E149,0.7872226238250732
580,pcu+N59+E34,0.8868285417556763
581,pcu+N518+E4,0.9027206897735596
582,pcu+N55+E226,0.6718364953994751
583,pcu+N36+E155,0.8633259534835815
584,pcu+N608+E131,0.7323834300041199
585,pcu+N394+E52,0.6400521993637085
586,pcu+N139+E73,0.6585744023323059
587,pcu+N438+E180,0.6425143480300903
588,pcu+N475+E95,0.5104246139526367
589,pcu+N384+E39,0.9233133792877197
590,pcu+N694+E36,0.9204034805297852
591,pcu+N55+E98,0.9157030582427979
592,pcu+N264+E177,0.7784931659698486
593,pcu+N37+E70,0.7365243434906006
594,pcu+N694+E216,0.7224228382110596
595,pcu+N467+E156,0.8429571390151978
596,pcu+N116+E77,0.8832471370697021
597,pcu+N162+E202,0.8317654728889465
598,pcu+N612+E85,0.7382031083106995
599,pcu+N643+E34,0.8684741258621216
600,pcu+N155+E198,0.8733985424041748
601,pcu+N608+E47,0.882799506187439
602,pcu+N180+E165,0.6664645075798035
603,pcu+N560+E223,0.9114501476287842
604,pcu+N274+E175,0.8353468179702759
605,pcu+N135+E212,0.4786123037338257
606,pcu+N442+E113,0.8563871383666992
607,pcu+N311+E26,0.8342276811599731
608,pcu+N148+E196,0.9226418733596802
609,pcu+N167+E186,0.7713304758071899
610,pcu+N116+E22,0.9253278970718384
611,pcu+N447+E32,0.8812326788902283
612,pcu+N55+E73,0.8259458541870117
613,pcu+N162+E211,0.8234836459159851
614,pcu+N680+E225,0.9300283193588257
615,pcu+N180+E9,0.9282376766204834
616,pcu+N577+E47,0.9004823565483093
617,pcu+N220+E91,0.8794419765472412
618,pcu+N691+E106,0.9152553081512451
619,pcu+N16+E174,0.858849287033081
620,pcu+N214+E38,0.8886191844940186
621,pcu+N576+E177,0.785431981086731
622,pcu+N295+E145,0.8733985424041748
623,pcu+N151+E192,0.8427333235740662
624,pcu+N148+E121,0.919955849647522
625,pcu+N55+E106,0.9309237003326416
626,pcu+N173+E24,0.8498959541320801
627,pcu+N425+E1,0.9085403680801392
628,pcu+N37+E72,0.7537595629692078
629,pcu+N680+E161,0.9298045635223389
630,pcu+N406+E8,0.8248266577720642
631,pcu+N493+E113,0.830646276473999
632,pcu+N560+E188,0.8711601495742798
633,pcu+N493+E155,0.8297510147094727
634,pcu+N491+E216,0.6607567667961121
635,pcu+N274+E45,0.8695933222770691
636,pcu+N182+E39,0.9257755279541016
637,pcu+N222+E87,0.8883953094482422
638,pcu+N289+E21,0.8951103687286377
639,pcu+N382+E183,0.78162682056427
640,pcu+N559+E69,0.7350694537162781
641,pcu+N518+E156,0.8254981637001038
642,pcu+N336+E8,0.8521343469619751
643,pcu+N576+E71,0.701270580291748
644,pcu+N290+E5,0.836689829826355
645,pcu+N274+E147,0.8843663334846497
646,pcu+N106+E110,0.868698000907898
647,pcu+N105+E223,0.9134646654129028
648,pcu+N273+E148,0.8805611729621887
649,pcu+N151+E166,0.8230359554290771
650,pcu+N116+E225,0.9127931594848633
651,pcu+N508+E195,0.8472099900245667
652,pcu+N306+E78,0.8662358522415161
653,pcu+N116+E195,0.8304225206375122
654,pcu+N392+E10,0.9217464923858643
655,pcu+N205+E223,0.8993631601333618
656,pcu+N668+E88,0.7955044507980347
657,pcu+N274+E174,0.8832471370697021
658,pcu+N336+E95,0.6875048875808716
659,pcu+N392+E132,0.864892840385437
660,pcu+N221+E111,0.9060782194137573
661,pcu+N569+E193,0.8427333235740662
662,pcu+N508+E110,0.8870522975921631
663,pcu+N123+E3,0.8362421989440918
664,pcu+N442+E29,0.6741867661476135
665,pcu+N250+E128,0.6188439726829529
666,pcu+N559+E67,0.7545429468154907
