,cif_id,density
148,pcu+N234+E92,0.28947925567626953
149,pcu+N691+E198,0.24045944213867188
150,pcu+N47+E33,-0.014443635940551758
151,pcu+N274+E18,0.24340057373046875
152,pcu+N264+E108,1.2876454591751099
153,pcu+N182+E158,1.3276885747909546
154,pcu+N49+E219,0.4909507632255554
155,pcu+N33+E195,0.27869486808776855
156,pcu+N483+E141,0.12085103988647461
157,pcu+N505+E66,1.122938871383667
158,pcu+N16+E233,0.31300878524780273
159,pcu+N494+E113,0.1845768690109253
160,pcu+N314+E135,0.16987085342407227
161,pcu+N694+E119,0.373793363571167
162,pcu+N438+E119,0.5443823337554932
163,pcu+N555+E123,0.3277146816253662
164,pcu+N30+E178,0.5169312357902527
165,pcu+N612+E147,0.3473227024078369
166,pcu+N646+E153,0.5085979104042053
167,pcu+N222+E142,0.20320439338684082
168,pcu+N480+E57,0.4130092263221741
169,pcu+N205+E68,0.2002631425857544
170,pcu+N576+E167,1.0340903997421265
171,pcu+N428+E87,0.49193114042282104
172,pcu+N306+E116,0.29536163806915283
173,pcu+N30+E3,0.3169304132461548
174,pcu+N308+E52,1.1068848371505737
175,pcu+N16+E85,0.48016637563705444
176,pcu+N139+E146,0.9590901136398315
177,pcu+N465+E137,0.49389195442199707
178,pcu+N493+E34,0.22771430015563965
179,pcu+N101+E45,0.649774968624115
180,pcu+N222+E111,0.08947837352752686
181,pcu+N504+E119,0.5198724269866943
182,pcu+N135+E20,0.11889028549194336
183,pcu+N205+E128,0.5399705767631531
184,pcu+N311+E113,0.30810678005218506
185,pcu+N518+E42,0.11202752590179443
186,pcu+N570+E67,0.36006784439086914
187,pcu+N148+E83,0.10614514350891113
188,pcu+N521+E165,0.5561470985412598
189,pcu+N85+E49,0.14143943786621094
190,pcu+N341+E201,0.3502638339996338
191,pcu+N265+E69,1.0720808506011963
192,pcu+N155+E85,0.7478146553039551
193,pcu+N646+E80,0.2532045841217041
194,pcu+N155+E152,0.19340038299560547
195,pcu+N634+E51,1.6590931415557861
196,pcu+N659+E183,0.7262459397315979
197,pcu+N182+E146,1.1816401481628418
198,pcu+N442+E158,0.7385008931159973
199,pcu+N691+E2,0.1443805694580078
200,pcu+N567+E178,0.4708526134490967
201,pcu+N465+E32,0.1669297218322754
202,pcu+N634+E78,0.373793363571167
203,pcu+N657+E219,0.20418477058410645
204,pcu+N311+E190,0.49977433681488037
205,pcu+N146+E224,0.4894801378250122
206,pcu+N59+E10,0.06300771236419678
207,pcu+N314+E73,0.37134242057800293
208,pcu+N465+E83,0.1443805694580078
209,pcu+N696+E192,0.502715528011322
210,pcu+N55+E20,0.0973215103149414
211,pcu+N162+E11,0.12281179428100586
212,pcu+N180+E167,0.5615392923355103
213,pcu+N30+E123,0.5394803881645203
214,pcu+N324+E155,0.64095139503479
215,pcu+N666+E171,0.8233051896095276
216,pcu+N384+E26,0.36104822158813477
217,pcu+N568+E76,0.6929123997688293
218,pcu+N250+E5,0.3051656484603882
219,pcu+N336+E113,0.18751800060272217
220,pcu+N613+E17,0.0934000015258789
221,pcu+N489+E32,0.10124313831329346
222,pcu+N628+E170,0.12477266788482666
223,pcu+N47+E201,0.1904592514038086
224,pcu+N151+E160,0.16398847103118896
225,pcu+N334+E72,0.6179121136665344
226,pcu+N105+E89,1.106394648551941
227,pcu+N30+E10,0.09928238391876221
228,pcu+N336+E138,0.581637442111969
229,pcu+N33+E14,0.3919306993484497
230,pcu+N139+E196,0.12771379947662354
231,pcu+N643+E59,0.08849799633026123
232,pcu+N339+E137,0.5571275353431702
233,pcu+N593+E212,0.548794150352478
234,pcu+N220+E63,1.0164432525634766
235,pcu+N690+E13,0.41644060611724854
236,pcu+N694+E107,0.13947856426239014
237,pcu+N220+E183,0.6855594515800476
238,pcu+N593+E192,0.23359668254852295
239,pcu+N630+E44,0.5806570053100586
240,pcu+N668+E126,0.11692941188812256
241,pcu+N608+E31,0.29634201526641846
242,pcu+N467+E51,0.7237949371337891
243,pcu+N208+E29,0.153204083442688
244,pcu+N324+E36,0.18163561820983887
245,pcu+N486+E19,0.6262454390525818
246,pcu+N643+E159,0.6326180696487427
247,pcu+N384+E128,0.7100693583488464
248,pcu+N666+E119,0.533598005771637
249,pcu+N311+E234,0.29536163806915283
250,pcu+N646+E86,0.4316367506980896
251,pcu+N384+E85,0.5409509539604187
252,pcu+N622+E149,0.706637978553772
253,pcu+N657+E152,0.10026276111602783
254,pcu+N428+E53,0.6135002970695496
255,pcu+N678+E89,0.3733031749725342
256,pcu+N475+E138,1.0897278785705566
257,pcu+N508+E41,0.14143943786621094
258,pcu+N394+E139,1.1849489212036133
259,pcu+N493+E39,0.07869398593902588
260,pcu+N55+E72,0.29045963287353516
261,pcu+N486+E78,0.18163561820983887
262,pcu+N622+E8,0.2541849613189697
263,pcu+N453+E17,0.1826159954071045
264,pcu+N30+E205,1.011051058769226
265,pcu+N123+E181,0.4884997606277466
266,pcu+N77+E19,0.9240409135818481
267,pcu+N508+E67,0.6546769738197327
268,pcu+N529+E107,0.23065543174743652
269,pcu+N425+E86,0.39536207914352417
270,pcu+N646+E161,0.12085103988647461
271,pcu+N341+E52,0.7811481356620789
272,pcu+N483+E25,0.19536113739013672
273,pcu+N483+E59,0.041438937187194824
274,pcu+N630+E1,0.07281160354614258
275,pcu+N248+E168,0.9529626369476318
276,pcu+N106+E219,0.36398935317993164
277,pcu+N574+E79,0.5130096673965454
278,pcu+N509+E43,0.9566390514373779
279,pcu+N552+E84,0.7017359733581543
280,pcu+N540+E134,0.35516583919525146
281,pcu+N220+E153,0.5571275353431702
282,pcu+N146+E95,1.213870644569397
283,pcu+N696+E125,0.22771430015563965
284,pcu+N598+E139,0.4154602289199829
285,pcu+N30+E72,0.8679131865501404
286,pcu+N295+E32,0.10614514350891113
287,pcu+N151+E201,0.1443805694580078
288,pcu+N529+E171,0.7973246574401855
289,pcu+N394+E73,0.8409522771835327
290,pcu+N183+E2,0.10026276111602783
291,pcu+N590+E72,0.5002645254135132
292,pcu+N274+E136,0.07673323154449463
293,pcu+N379+E190,0.4247739911079407
294,pcu+N108+E32,0.16006696224212646
295,pcu+N341+E64,0.0816352367401123
296,pcu+N135+E72,0.8747760057449341
297,pcu+N476+E22,0.5375195741653442
298,pcu+N273+E142,0.41644060611724854
299,pcu+N680+E10,0.026733040809631348
300,pcu+N465+E156,0.45810747146606445
301,pcu+N493+E25,0.8985506296157837
302,pcu+N41+E2,0.16791009902954102
303,pcu+N667+E5,0.24536144733428955
304,pcu+N234+E76,0.3051656484603882
305,pcu+N577+E201,0.4032052755355835
306,pcu+N548+E141,0.25712621212005615
307,pcu+N555+E68,0.28065574169158936
308,pcu+N694+E116,0.14045894145965576
309,pcu+N55+E6,0.06496846675872803
310,pcu+N668+E38,0.16398847103118896
311,pcu+N336+E89,0.8478150963783264
312,pcu+N467+E118,0.304185152053833
313,pcu+N406+E211,0.489970326423645
314,pcu+N694+E10,0.01790940761566162
315,pcu+N180+E113,0.1963416337966919
316,pcu+N659+E108,1.3239507675170898
317,pcu+N666+E201,0.38310712575912476
318,pcu+N646+E35,0.1963416337966919
319,pcu+N659+E8,0.35418546199798584
320,pcu+N264+E24,0.3453618288040161
321,pcu+N221+E106,0.1384981870651245
322,pcu+N144+E205,1.0885024070739746
323,pcu+N577+E131,0.745853841304779
324,pcu+N570+E41,0.13359618186950684
325,pcu+N467+E57,0.35222458839416504
326,pcu+N598+E4,0.09830188751220703
327,pcu+N569+E204,0.6159512996673584
328,pcu+N77+E106,0.09536075592041016
329,pcu+N143+E37,0.36938154697418213
330,pcu+N425+E173,0.903697669506073
331,pcu+N265+E206,1.2165666818618774
332,pcu+N568+E69,0.9816392064094543
333,pcu+N240+E98,0.1384981870651245
334,pcu+N668+E89,0.6654613018035889
335,pcu+N680+E229,0.024772167205810547
336,pcu+N634+E69,1.1864194869995117
337,pcu+N334+E106,0.12575304508209229
338,pcu+N108+E126,0.13065505027770996
339,pcu+N613+E6,0.0522233247756958
340,pcu+N308+E26,0.3968327045440674
341,pcu+N694+E34,0.11987066268920898
342,pcu+N180+E82,0.08065485954284668
343,pcu+N612+E202,0.6286964416503906
344,pcu+N30+E89,1.1587233543395996
345,pcu+N205+E64,0.12575304508209229
346,pcu+N406+E47,0.09536075592041016
347,pcu+N264+E10,0.09241950511932373
348,pcu+N341+E203,0.153204083442688
349,pcu+N213+E190,0.2355574369430542
350,pcu+N106+E204,1.0385022163391113
351,pcu+N659+E30,0.17477285861968994
352,pcu+N521+E123,0.2081063985824585
353,pcu+N608+E189,0.48016637563705444
354,pcu+N612+E88,0.6090885400772095
355,pcu+N49+E185,1.333080768585205
356,pcu+N30+E33,0.21889066696166992
357,pcu+N283+E161,0.05712532997131348
358,pcu+N384+E187,0.25712621212005615
359,pcu+N567+E7,0.10320389270782471
360,pcu+N493+E223,0.19340038299560547
361,pcu+N577+E36,0.09045875072479248
362,pcu+N135+E61,0.24340057373046875
363,pcu+N569+E65,0.23751819133758545
364,pcu+N324+E145,0.6478142142295837
365,pcu+N152+E3,0.24634182453155518
366,pcu+N54+E229,0.12967467308044434
367,pcu+N16+E155,0.28065574169158936
368,pcu+N574+E90,0.09045875072479248
369,pcu+N65+E201,0.5639902949333191
370,pcu+N555+E167,0.8566386699676514
371,pcu+N556+E149,0.9779627323150635
372,pcu+N139+E218,0.28359687328338623
373,pcu+N694+E91,0.07771360874176025
374,pcu+N556+E185,1.6848286390304565
375,pcu+N273+E81,0.4022248387336731
376,pcu+N213+E1,0.028693795204162598
377,pcu+N475+E57,0.7468342185020447
378,pcu+N155+E232,0.4134994149208069
379,pcu+N425+E221,0.42281317710876465
380,pcu+N135+E112,0.44585251808166504
381,pcu+N694+E20,0.041438937187194824
382,pcu+N457+E40,0.03849780559539795
383,pcu+N264+E8,0.46938204765319824
384,pcu+N568+E97,0.11496865749359131
385,pcu+N162+E25,0.23359668254852295
386,pcu+N691+E84,1.0507571697235107
387,pcu+N336+E142,0.33065593242645264
388,pcu+N334+E104,0.2679104804992676
389,pcu+N173+E148,0.2698713541030884
390,pcu+N283+E224,0.27281248569488525
391,pcu+N659+E26,0.557617723941803
392,pcu+N668+E33,0.075752854347229
393,pcu+N570+E112,0.1767336130142212
394,pcu+N560+E71,0.509578287601471
395,pcu+N289+E70,0.7664421796798706
396,pcu+N379+E47,0.17967486381530762
397,pcu+N220+E67,1.1356840133666992
398,pcu+N453+E158,0.798795223236084
399,pcu+N384+E98,0.18653762340545654
400,pcu+N234+E198,0.10516476631164551
401,pcu+N691+E228,0.9519822001457214
402,pcu+N41+E106,0.16987085342407227
403,pcu+N264+E61,0.28653812408447266
404,pcu+N148+E116,0.1551649570465088
405,pcu+N680+E212,0.443891704082489
406,pcu+N379+E161,0.11790990829467773
407,pcu+N289+E148,0.21692991256713867
408,pcu+N106+E29,0.6943830251693726
409,pcu+N213+E192,0.27281248569488525
410,pcu+N143+E202,0.4556564688682556
411,pcu+N273+E162,0.9333546757698059
412,pcu+N559+E188,0.22869467735290527
413,pcu+N208+E176,0.0522233247756958
414,pcu+N574+E23,0.13163542747497559
415,pcu+N167+E146,0.4551662802696228
416,pcu+N465+E48,0.8056580424308777
417,pcu+N234+E201,0.22771430015563965
418,pcu+N518+E136,0.23359668254852295
419,pcu+N85+E77,0.0639880895614624
420,pcu+N680+E78,0.11202752590179443
421,pcu+N77+E83,0.1728121042251587
422,pcu+N289+E65,0.34045982360839844
423,pcu+N144+E80,0.27183210849761963
424,pcu+N221+E222,0.34242069721221924
425,pcu+N146+E201,0.5772256255149841
426,pcu+N465+E92,0.7090889811515808
427,pcu+N559+E153,0.3286951780319214
428,pcu+N144+E98,0.25516533851623535
429,pcu+N65+E216,0.878452479839325
430,pcu+N151+E5,0.10124313831329346
431,pcu+N570+E32,0.10516476631164551
432,pcu+N382+E66,0.8252659440040588
433,pcu+N593+E153,0.22869467735290527
434,pcu+N552+E45,0.4541859030723572
435,pcu+N248+E40,0.1963416337966919
436,pcu+N555+E146,0.6394808292388916
437,pcu+N475+E88,0.9414429664611816
438,pcu+N467+E27,0.5282058119773865
439,pcu+N425+E203,0.19143962860107422
440,pcu+N274+E38,0.10026276111602783
441,pcu+N493+E37,0.9073741436004639
442,pcu+N341+E181,0.28457725048065186
443,pcu+N540+E146,0.37526392936706543
444,pcu+N265+E159,0.7522264122962952
445,pcu+N36+E120,0.3649698495864868
446,pcu+N491+E24,0.23261630535125732
447,pcu+N77+E10,0.0698704719543457
448,pcu+N311+E122,0.441930890083313
449,pcu+N182+E128,1.2543120384216309
450,pcu+N504+E4,0.15418457984924316
451,pcu+N491+E202,0.7713441252708435
452,pcu+N382+E158,0.8970800042152405
453,pcu+N659+E152,0.18653762340545654
454,pcu+N559+E156,0.33065593242645264
455,pcu+N123+E183,0.743893027305603
456,pcu+N180+E158,0.43016618490219116
457,pcu+N283+E3,0.14045894145965576
458,pcu+N489+E63,0.3561462163925171
459,pcu+N667+E44,0.8860505819320679
460,pcu+N552+E102,0.8492856621742249
461,pcu+N612+E222,0.22771430015563965
462,pcu+N274+E127,0.21594953536987305
463,pcu+N438+E72,0.6149709224700928
464,pcu+N85+E150,0.1943807601928711
465,pcu+N465+E131,0.8066384196281433
466,pcu+N273+E167,0.8036972284317017
467,pcu+N65+E153,0.5679118633270264
468,pcu+N173+E181,0.546833336353302
469,pcu+N552+E108,0.6963438391685486
470,pcu+N667+E58,1.2551085948944092
471,pcu+N180+E183,0.29634201526641846
472,pcu+N290+E89,1.3374005556106567
473,pcu+N183+E43,0.478695809841156
474,pcu+N265+E125,0.3100675344467163
475,pcu+N533+E110,0.16889047622680664
476,pcu+N491+E224,0.38898950815200806
477,pcu+N250+E52,1.1693851947784424
478,pcu+N139+E126,0.17379248142242432
479,pcu+N155+E205,1.1617870330810547
480,pcu+N373+E170,0.24830257892608643
481,pcu+N382+E226,1.477168321609497
482,pcu+N508+E50,0.6027159690856934
483,pcu+N324+E167,1.021835446357727
484,pcu+N680+E205,0.39928364753723145
485,pcu+N691+E69,1.1149730682373047
486,pcu+N680+E17,0.10026276111602783
487,pcu+N16+E216,0.5782060623168945
488,pcu+N509+E92,0.9875215888023376
489,pcu+N392+E141,0.09634113311767578
490,pcu+N453+E145,0.46791142225265503
491,pcu+N483+E15,0.1610473394393921
492,pcu+N518+E95,0.7703637480735779
493,pcu+N248+E159,0.6556573510169983
494,pcu+N65+E151,0.6620299220085144
495,pcu+N49+E108,1.1632575988769531
496,pcu+N234+E149,0.3061460256576538
497,pcu+N85+E179,0.17183172702789307
498,pcu+N240+E162,0.6198728680610657
499,pcu+N182+E118,0.5889903903007507
500,pcu+N568+E8,0.31398916244506836
501,pcu+N666+E19,0.6674221158027649
502,pcu+N475+E97,0.1963416337966919
503,pcu+N341+E6,0.13653743267059326
504,pcu+N529+E15,0.627716064453125
505,pcu+N77+E44,0.8036972284317017
506,pcu+N334+E23,0.21594953536987305
507,pcu+N382+E134,0.4723232388496399
508,pcu+N265+E17,0.2081063985824585
509,pcu+N289+E15,0.5855590105056763
510,pcu+N598+E142,0.20418477058410645
511,pcu+N265+E149,0.8257561326026917
512,pcu+N308+E125,0.30810678005218506
513,pcu+N540+E6,0.09634113311767578
514,pcu+N183+E38,0.20908677577972412
515,pcu+N101+E232,0.44683289527893066
516,pcu+N438+E61,0.2179102897644043
517,pcu+N548+E145,0.4478132724761963
518,pcu+N274+E27,0.22869467735290527
519,pcu+N486+E33,0.09928238391876221
520,pcu+N577+E154,0.22575342655181885
521,pcu+N453+E81,0.4894801378250122
522,pcu+N560+E225,0.09438037872314453
523,pcu+N143+E131,0.555656909942627
524,pcu+N167+E189,0.24536144733428955
525,pcu+N162+E123,0.11790990829467773
526,pcu+N428+E203,0.5144802331924438
527,pcu+N384+E180,0.8066384196281433
528,pcu+N382+E220,0.8522268533706665
529,pcu+N508+E77,0.1434001922607422
530,pcu+N373+E45,0.77869713306427
531,pcu+N480+E33,0.0973215103149414
532,pcu+N30+E15,0.9370311498641968
533,pcu+N289+E209,0.17183172702789307
534,pcu+N674+E141,0.314969539642334
535,pcu+N529+E97,0.1708512306213379
536,pcu+N486+E218,0.17575323581695557
537,pcu+N593+E139,0.5855590105056763
538,pcu+N59+E64,0.11692941188812256
539,pcu+N382+E137,0.5159508585929871
540,pcu+N392+E86,0.1443805694580078
541,pcu+N59+E118,0.37134242057800293
542,pcu+N139+E178,0.4777153730392456
543,pcu+N248+E104,0.4237935543060303
544,pcu+N486+E139,0.7963442802429199
545,pcu+N476+E115,0.7120301723480225
546,pcu+N101+E151,0.8252659440040588
547,pcu+N392+E156,0.15222370624542236
548,pcu+N394+E94,0.2855576276779175
549,pcu+N493+E104,0.39977389574050903
550,pcu+N475+E148,0.26594972610473633
551,pcu+N265+E25,0.7517362236976624
552,pcu+N576+E219,0.44487208127975464
553,pcu+N65+E96,0.4017346501350403
554,pcu+N508+E150,0.2022240161895752
555,pcu+N612+E176,0.12379229068756104
556,pcu+N521+E35,0.10320389270782471
557,pcu+N144+E165,1.05149245262146
558,pcu+N540+E205,0.5473235249519348
559,pcu+N167+E212,0.6355592608451843
560,pcu+N674+E68,0.3355579376220703
561,pcu+N657+E65,0.212027907371521
562,pcu+N555+E215,0.2884988784790039
563,pcu+N678+E165,0.27183210849761963
564,pcu+N475+E30,0.16594934463500977
565,pcu+N595+E106,0.08065485954284668
566,pcu+N308+E15,0.7434028387069702
567,pcu+N152+E161,0.14536094665527344
568,pcu+N384+E194,0.10614514350891113
569,pcu+N248+E176,0.2992832660675049
570,pcu+N135+E12,0.11692941188812256
571,pcu+N595+E211,0.42330336570739746
572,pcu+N666+E40,0.17575323581695557
573,pcu+N85+E35,0.0561448335647583
574,pcu+N612+E16,0.5497745275497437
575,pcu+N155+E19,0.939727246761322
576,pcu+N290+E65,0.48065656423568726
577,pcu+N518+E198,0.1708512306213379
578,pcu+N608+E17,0.2081063985824585
579,pcu+N486+E149,0.5125194787979126
580,pcu+N59+E34,0.1963416337966919
581,pcu+N518+E4,0.12967467308044434
582,pcu+N55+E226,0.5639902949333191
583,pcu+N36+E155,0.34830307960510254
584,pcu+N608+E131,0.8389915227890015
585,pcu+N394+E52,1.0068844556808472
586,pcu+N139+E73,0.9419331550598145
587,pcu+N438+E180,0.9188938140869141
588,pcu+N475+E95,1.2121549844741821
589,pcu+N384+E39,0.0639880895614624
590,pcu+N694+E36,0.0522233247756958
591,pcu+N55+E98,0.055164456367492676
592,pcu+N264+E177,0.5125194787979126
593,pcu+N37+E70,0.9313938617706299
594,pcu+N694+E216,0.49242132902145386
595,pcu+N467+E156,0.28947925567626953
596,pcu+N116+E77,0.18947875499725342
597,pcu+N162+E202,0.30124402046203613
598,pcu+N612+E85,0.5733040571212769
599,pcu+N643+E34,0.1384981870651245
600,pcu+N155+E198,0.4375191330909729
601,pcu+N608+E47,0.18065524101257324
602,pcu+N180+E165,0.6159512996673584
603,pcu+N560+E223,0.08947837352752686
604,pcu+N274+E175,0.21692991256713867
605,pcu+N135+E212,1.3554459810256958
606,pcu+N442+E113,0.2179102897644043
607,pcu+N311+E26,0.4414407014846802
608,pcu+N148+E196,0.03653693199157715
609,pcu+N167+E186,0.5036959052085876
610,pcu+N116+E22,0.14732182025909424
611,pcu+N447+E32,0.153204083442688
612,pcu+N55+E73,0.3326166868209839
613,pcu+N162+E211,0.21594953536987305
614,pcu+N680+E225,0.0855567455291748
615,pcu+N180+E9,0.022811412811279297
616,pcu+N577+E47,0.09536075592041016
617,pcu+N220+E91,0.26889097690582275
618,pcu+N691+E106,0.11889028549194336
619,pcu+N16+E174,0.270851731300354
620,pcu+N214+E38,0.19928276538848877
621,pcu+N576+E177,0.5277156233787537
622,pcu+N295+E145,0.21594953536987305
623,pcu+N151+E192,0.16791009902954102
624,pcu+N148+E121,0.07477247714996338
625,pcu+N55+E106,0.07477247714996338
626,pcu+N173+E24,0.2973223924636841
627,pcu+N425+E1,0.09536075592041016
628,pcu+N37+E72,0.7139909267425537
629,pcu+N680+E161,0.023791790008544922
630,pcu+N406+E8,0.22673392295837402
631,pcu+N493+E113,0.3159499168395996
632,pcu+N560+E188,0.13359618186950684
633,pcu+N493+E155,0.44585251808166504
634,pcu+N491+E216,0.80075603723526
635,pcu+N274+E45,0.1267334222793579
636,pcu+N182+E39,0.09536075592041016
637,pcu+N222+E87,0.11790990829467773
638,pcu+N289+E21,0.13163542747497559
639,pcu+N382+E183,0.6733044981956482
640,pcu+N559+E69,0.47477418184280396
641,pcu+N518+E156,0.4380093216896057
642,pcu+N336+E8,0.19830238819122314
643,pcu+N576+E71,0.8463444709777832
644,pcu+N290+E5,0.2914400100708008
645,pcu+N274+E147,0.10614514350891113
646,pcu+N106+E110,0.19830238819122314
647,pcu+N105+E223,0.0973215103149414
648,pcu+N273+E148,0.19340038299560547
649,pcu+N151+E166,0.21006715297698975
650,pcu+N116+E225,0.17967486381530762
651,pcu+N508+E195,0.33751869201660156
652,pcu+N306+E78,0.27477335929870605
653,pcu+N116+E195,0.49242132902145386
654,pcu+N392+E10,0.018889784812927246
655,pcu+N205+E223,0.13947856426239014
656,pcu+N668+E88,0.42820537090301514
657,pcu+N274+E174,0.10614514350891113
658,pcu+N336+E95,0.704677164554596
659,pcu+N392+E132,0.23163580894470215
660,pcu+N221+E111,0.260067343711853
661,pcu+N569+E193,0.24242019653320312
662,pcu+N508+E110,0.17477285861968994
663,pcu+N123+E3,0.178694486618042
664,pcu+N442+E29,0.7032065987586975
665,pcu+N250+E128,0.9549233913421631
666,pcu+N559+E67,0.4154602289199829
667,pcu+N608+E134,0.5443823337554932
