,cif_id,thermal_stability
55,pcu+N691+E205,356.2527160644531
56,pcu+N205+E205,450.7348327636719
57,pcu+N274+E205,367.1953430175781
58,pcu+N308+E106,391.4418029785156
59,pcu+N384+E205,318.1645812988281
60,pcu+N406+E205,443.8933410644531
61,pcu+N146+E106,368.3302307128906
62,pcu+N152+E205,341.81939697265625
63,pcu+N37+E106,383.86883544921875
64,pcu+N659+E106,378.30743408203125
65,pcu+N123+E205,398.4339294433594
66,pcu+N250+E205,317.92791748046875
67,pcu+N220+E205,413.9886474609375
68,pcu+N529+E205,339.5711669921875
69,pcu+N394+E205,433.9107666015625
70,pcu+N65+E205,384.2991027832031
0,dia+N2+E2,447.1204528808594
1,dia+N601+E132,434.9004211425781
2,dia+N2+E151,448.1961669921875
3,dia+N601+E28,466.39715576171875
4,dia+N601+E180,414.28985595703125
5,dia+N2+E182,435.97613525390625
6,dia+N601+E194,461.0616455078125
7,dia+N601+E157,462.61065673828125
8,dia+N601+E12,450.4766845703125
9,dia+N2+E57,458.4799499511719
10,dia+N2+E83,458.99627685546875
11,dia+N2+E170,453.0583801269531
12,dia+N2+E163,449.3579406738281
13,dia+N601+E2,459.8568420410156
14,dia+N2+E78,440.709228515625
15,dia+N601+E43,446.56109619140625
16,dia+N2+E187,457.79150390625
17,dia+N2+E42,454.3492126464844
18,dia+N601+E224,453.746826171875
19,dia+N2+E68,436.32037353515625
20,dia+N601+E13,446.6041259765625
21,dia+N2+E43,458.73809814453125
22,dia+N601+E175,459.8568420410156
23,dia+N601+E26,442.3443298339844
24,dia+N2+E114,446.51806640625
25,dia+N601+E82,460.5452880859375
26,dia+N2+E110,455.81219482421875
27,dia+N2+E27,442.3013000488281
28,dia+N601+E119,440.709228515625
29,dia+N2+E202,436.14825439453125
30,dia+N601+E139,427.4134826660156
31,dia+N601+E146,450.390625
32,dia+N2+E61,455.55401611328125
33,dia+N2+E232,466.9134826660156
34,dia+N601+E121,462.35247802734375
35,dia+N2+E222,447.1204528808594
36,dia+N601+E36,447.6798400878906
37,dia+N601+E234,428.57525634765625
0,acs+N308+E1,414.7631530761719
1,acs+N421+E47,393.8729248046875
2,acs+N421+E4,357.5381774902344
3,acs+N308+E36,383.0943298339844
4,acs+N421+E64,385.84814453125
5,acs+N308+E134,370.3633117675781
6,acs+N308+E188,319.8211669921875
7,acs+N308+E20,417.3018493652344
8,acs+N308+E29,425.7353820800781
9,acs+N308+E28,406.97503662109375
10,acs+N308+E126,378.3504638671875
11,acs+N421+E218,389.2258605957031
12,acs+N421+E163,382.7070617675781
13,acs+N308+E10,438.3426818847656
14,acs+N421+E20,450.562744140625
15,acs+N308+E121,414.246826171875
16,acs+N308+E4,391.0545654296875
17,acs+N421+E171,296.30621337890625
18,acs+N308+E163,360.4822692871094
19,acs+N421+E84,356.4840087890625
20,acs+N421+E92,336.7743225097656
21,acs+N421+E69,373.64959716796875
22,acs+N421+E10,334.3432312011719
23,acs+N308+E92,388.27923583984375
24,acs+N308+E64,398.2833251953125
25,acs+N421+E2,371.61651611328125
26,acs+N308+E52,409.6858215332031
27,acs+N421+E36,436.32037353515625
28,acs+N308+E120,334.57989501953125
29,acs+N421+E160,342.8090515136719
30,acs+N308+E49,345.0142517089844
31,acs+N421+E120,320.3375244140625
32,acs+N308+E209,377.70501708984375
33,acs+N308+E158,390.08642578125
34,acs+N308+E113,407.7065124511719
35,acs+N421+E188,397.2076110839844
36,acs+N421+E108,409.12646484375
37,acs+N308+E58,370.1750793457031
38,acs+N421+E43,383.4600524902344
39,acs+N421+E134,392.2163391113281
40,acs+N308+E69,396.6267395019531
41,acs+N421+E91,407.31927490234375
42,acs+N421+E81,398.77813720703125
43,acs+N421+E52,378.6839294433594
44,acs+N308+E80,391.54937744140625
45,acs+N308+E22,340.84051513671875
46,acs+N308+E23,407.06109619140625
47,acs+N421+E138,338.36639404296875
48,acs+N308+E84,403.08099365234375
49,acs+N421+E9,303.6210021972656
50,acs+N308+E9,399.0148010253906
51,acs+N308+E81,406.2005310058594
52,acs+N421+E158,309.3007507324219
53,acs+N421+E130,313.560546875
54,acs+N421+E22,386.51507568359375
55,acs+N308+E2,448.5404052734375
56,acs+N308+E160,407.2762451171875
57,acs+N308+E39,409.8579406738281
58,acs+N308+E33,334.32171630859375
59,acs+N308+E138,363.8835144042969
60,acs+N308+E21,398.1327209472656
61,acs+N421+E33,398.369384765625
62,acs+N308+E226,317.970947265625
63,acs+N421+E28,385.5899658203125
64,acs+N308+E205,403.96307373046875
65,acs+N421+E58,332.29937744140625
66,acs+N421+E121,348.42425537109375
67,acs+N308+E47,404.6084899902344
68,acs+N421+E113,385.28875732421875
69,acs+N421+E168,326.83477783203125
70,acs+N421+E80,367.1415710449219
71,acs+N308+E218,365.565673828125
72,acs+N308+E34,385.54693603515625
73,acs+N421+E209,397.7454528808594
74,acs+N421+E39,344.6592712402344
75,acs+N308+E30,363.9319152832031
76,acs+N308+E168,388.53741455078125
77,acs+N421+E34,397.53033447265625
78,acs+N421+E23,387.2895812988281
79,acs+N421+E226,347.2517395019531
80,acs+N308+E171,369.2176818847656
81,acs+N421+E29,388.2146911621094
82,acs+N421+E49,413.2141418457031
83,acs+N421+E1,383.61065673828125
84,acs+N308+E108,368.9595031738281
85,acs+N421+E21,451.42327880859375
86,acs+N308+E91,379.0389099121094
87,acs+N308+E130,333.09539794921875
88,acs+N421+E205,349.2417907714844
89,acs+N421+E177,387.6983642578125
90,acs+N308+E177,389.7206726074219
91,acs+N308+E43,382.5779724121094
92,acs+N421+E126,418.07635498046875
0,rtl+N196+N382,403.27459716796875
1,rtl+N196+N108,329.20135498046875
2,rtl+N535+N622,372.85357666015625
3,rtl+N196+N65,414.46197509765625
4,rtl+N196+N552,346.04693603515625
5,rtl+N535+N379,426.46685791015625
6,rtl+N196+N394,387.84893798828125
7,rtl+N196+N248,415.3655700683594
8,rtl+N196+N646,345.78875732421875
9,rtl+N196+N221,401.0801696777344
10,rtl+N196+N265,385.8696594238281
11,rtl+N196+N155,390.21551513671875
12,rtl+N196+N144,335.8707275390625
13,rtl+N535+N552,344.0030822753906
14,rtl+N196+N339,400.6929016113281
15,rtl+N535+N540,374.3810729980469
16,rtl+N535+N382,318.61639404296875
17,rtl+N535+N106,447.8519287109375
18,rtl+N535+N643,440.1068420410156
19,rtl+N535+N646,442.98974609375
20,rtl+N196+N690,387.8274230957031
21,rtl+N196+N306,435.45977783203125
22,rtl+N196+N106,431.8023681640625
23,rtl+N535+N567,430.5545654296875
24,rtl+N535+N220,448.3682861328125
25,rtl+N535+N108,394.32470703125
26,rtl+N535+N146,418.2054443359375
27,rtl+N535+N425,408.48101806640625
28,rtl+N196+N220,388.1286315917969
29,rtl+N535+N306,454.7795104980469
30,rtl+N535+N116,396.970947265625
31,rtl+N196+N289,378.58709716796875
32,rtl+N196+N634,373.6065673828125
33,rtl+N535+N37,436.32037353515625
34,rtl+N196+N548,382.7608642578125
35,rtl+N535+N289,392.23785400390625
36,rtl+N196+N379,402.8443298339844
37,rtl+N196+N425,421.303466796875
38,rtl+N535+N182,458.73809814453125
39,rtl+N535+N123,438.945068359375
40,rtl+N535+N406,420.5719909667969
41,rtl+N196+N442,368.400146484375
42,rtl+N535+N248,421.7337646484375
43,rtl+N535+N30,405.12481689453125
44,rtl+N196+N146,451.59539794921875
45,rtl+N196+N30,378.4580078125
46,rtl+N535+N264,419.3671875
47,rtl+N535+N16,421.13134765625
48,rtl+N535+N311,435.6749267578125
49,rtl+N535+N394,443.9363708496094
50,rtl+N535+N65,412.826904296875
51,rtl+N535+N339,404.1136474609375
52,rtl+N196+N311,417.8612060546875
53,rtl+N535+N577,376.9627990722656
54,rtl+N535+N205,378.8667907714844
55,rtl+N196+N205,384.8584899902344
56,rtl+N196+N691,417.430908203125
57,rtl+N535+N548,395.95977783203125
58,rtl+N535+N634,418.8938903808594
59,rtl+N535+N691,403.5112609863281
60,rtl+N535+N667,440.4510803222656
61,rtl+N196+N116,352.6087646484375
62,rtl+N535+N144,409.9870300292969
63,rtl+N196+N264,419.0229797363281
64,rtl+N535+N221,452.45599365234375
65,rtl+N535+N324,418.5496520996094
66,rtl+N196+N540,370.7720947265625
67,rtl+N196+N16,420.7010803222656
68,rtl+N535+N155,448.0240478515625
69,rtl+N196+N31,457.5333251953125
70,rtl+N196+N406,432.8780822753906
71,rtl+N196+N577,391.9366455078125
72,rtl+N196+N509,414.8922424316406
73,rtl+N196+N567,384.6863708496094
74,rtl+N535+N265,415.3655700683594
75,rtl+N535+N442,388.53741455078125
76,rtl+N535+N509,401.8331604003906
77,rtl+N535+N690,409.7288513183594
78,rtl+N196+N622,375.6396789550781
79,rtl+N196+N182,416.7854919433594
80,rtl+N196+N123,300.91021728515625
81,rtl+N196+N54,422.6373596191406
82,rtl+N196+N37,383.34173583984375
83,rtl+N196+N643,360.68463134765625
84,rtl+N535+N54,388.81707763671875
85,rtl+N196+N667,344.1644592285156
86,rtl+N535+N31,412.43963623046875
87,rtl+N196+N324,411.96630859375
0,cds+N624+E34,379.1787414550781
1,cds+N557+E8,420.2277526855469
2,cds+N153+E34,388.4298400878906
3,cds+N624+E123,319.86419677734375
4,cds+N624+E8,387.2035217285156
5,cds+N330+E110,369.093994140625
6,cds+N330+E170,359.3480529785156
7,cds+N624+E108,397.2506408691406
8,cds+N525+E147,433.0932312011719
9,cds+N153+E108,356.941162109375
10,cds+N624+E121,362.280029296875
11,cds+N624+E147,361.1671142578125
12,cds+N525+E104,360.1810607910156
13,cds+N557+E21,395.6155700683594
14,cds+N153+E190,418.29150390625
15,cds+N557+E188,410.50335693359375
16,cds+N624+E18,322.14471435546875
17,cds+N153+E104,372.8750915527344
18,cds+N525+E58,367.81927490234375
19,cds+N624+E116,404.67303466796875
20,cds+N525+E10,413.5583801269531
21,cds+N624+E17,391.89361572265625
22,cds+N330+E10,397.70245361328125
23,cds+N525+E2,404.6300048828125
24,cds+N557+E154,384.1700439453125
25,cds+N557+E17,370.12127685546875
26,cds+N330+E48,341.4751892089844
27,cds+N557+E49,405.59814453125
28,cds+N153+E170,349.8549499511719
29,cds+N557+E209,402.263427734375
30,cds+N557+E25,372.7244873046875
31,cds+N330+E18,358.6192626953125
32,cds+N624+E48,367.4535217285156
33,cds+N624+E10,353.4370422363281
34,cds+N525+E48,341.80865478515625
35,cds+N624+E196,307.06329345703125
36,cds+N557+E39,406.5017395019531
37,cds+N330+E147,336.9464416503906
38,cds+N525+E68,360.70782470703125
39,cds+N525+E196,348.86529541015625
40,cds+N153+E123,363.05926513671875
41,cds+N525+E17,366.5257263183594
42,cds+N330+E196,354.0932312011719
43,cds+N330+E136,362.97320556640625
44,cds+N153+E17,388.9676818847656
45,cds+N624+E224,385.4178466796875
46,cds+N525+E112,415.88189697265625
47,cds+N557+E170,377.1564025878906
48,cds+N624+E49,387.0744323730469
49,cds+N153+E224,397.1645812988281
50,cds+N557+E216,378.94207763671875
51,cds+N153+E116,410.24517822265625
52,cds+N624+E68,417.81817626953125
53,cds+N624+E110,326.2754211425781
54,cds+N624+E112,386.2999267578125
55,cds+N525+E34,366.802734375
56,cds+N330+E121,383.567626953125
57,cds+N153+E18,367.0447692871094
58,cds+N153+E196,315.152587890625
59,cds+N330+E123,329.2228698730469
60,cds+N153+E48,382.685546875
61,cds+N557+E189,399.5526428222656
62,cds+N557+E145,368.4539489746094
63,cds+N330+E34,366.9049072265625
64,cds+N153+E189,388.150146484375
65,cds+N557+E2,398.197265625
66,cds+N557+E116,411.4930114746094
67,cds+N557+E123,386.7517395019531
68,cds+N525+E216,402.11285400390625
69,cds+N153+E121,369.4382019042969
70,cds+N330+E112,349.6182861328125
71,cds+N153+E110,322.68255615234375
72,cds+N624+E104,363.1009521484375
73,cds+N557+E30,411.7511901855469
74,cds+N525+E170,384.7078857421875
75,cds+N330+E116,344.6700439453125
76,cds+N525+E108,305.9875793457031
77,cds+N153+E2,394.4107666015625
78,cds+N525+E116,376.1775207519531
79,cds+N557+E137,379.82415771484375
80,cds+N330+E224,364.2667541503906
81,cds+N330+E2,385.8266296386719
82,cds+N153+E10,432.53387451171875
83,cds+N153+E112,387.93499755859375
84,cds+N330+E17,401.015625
85,cds+N330+E8,394.99163818359375
86,cds+N624+E188,390.1940002441406
87,cds+N624+E2,361.605712890625
88,cds+N330+E108,313.732666015625
89,cds+N525+E190,386.88079833984375
90,cds+N525+E8,403.98455810546875
91,cds+N557+E224,399.0148010253906
92,cds+N557+E23,392.1087646484375
93,cds+N525+E121,378.50103759765625
94,cds+N557+E10,380.2329406738281
95,cds+N624+E136,394.1741027832031
96,cds+N153+E136,408.610107421875
97,cds+N153+E188,395.68011474609375
98,cds+N330+E190,361.4927673339844
99,cds+N557+E5,367.3997497558594
100,cds+N330+E58,334.66595458984375
101,cds+N624+E170,320.46661376953125
102,cds+N525+E18,359.28082275390625
103,cds+N525+E81,410.41729736328125
104,cds+N525+E136,352.9637451171875
105,cds+N557+E179,387.3756408691406
106,cds+N557+E29,365.57373046875
107,cds+N330+E81,355.4056091308594
108,cds+N153+E49,372.3802795410156
109,cds+N525+E49,385.71905517578125
110,cds+N330+E188,364.29901123046875
111,cds+N624+E190,393.39959716796875
112,cds+N624+E58,379.8887023925781
113,cds+N624+E216,360.24493408203125
114,cds+N525+E123,400.71441650390625
115,cds+N525+E189,386.17083740234375
116,cds+N557+E195,364.5760192871094
117,cds+N557+E11,433.60955810546875
118,cds+N330+E189,365.3048095703125
119,cds+N624+E189,347.9724426269531
120,cds+N557+E16,409.5567321777344
121,cds+N330+E49,331.1591491699219
122,cds+N153+E58,384.23455810546875
123,cds+N557+E150,404.2212219238281
124,cds+N330+E216,336.7528076171875
125,cds+N153+E81,408.954345703125
126,cds+N153+E216,403.87701416015625
127,cds+N624+E81,368.2065124511719
128,cds+N153+E68,399.25146484375
129,cds+N330+E104,390.58123779296875
130,cds+N525+E188,366.5391845703125
131,cds+N153+E8,431.6302490234375
132,cds+N525+E110,382.2983093261719
133,cds+N330+E68,350.419677734375
134,cds+N525+E224,353.28106689453125
135,cds+N557+E157,407.7065124511719
0,srs+N60+E108,379.695068359375
1,srs+N96+E76,428.2740478515625
2,srs+N96+E148,430.124267578125
3,srs+N60+E114,345.8102722167969
4,srs+N60+E201,414.37591552734375
5,srs+N96+E50,404.58697509765625
6,srs+N96+E18,447.80889892578125
7,srs+N96+E30,417.47393798828125
8,srs+N96+E107,418.3775329589844
9,srs+N96+E146,440.5801696777344
10,srs+N60+E176,355.881591796875
11,srs+N96+E138,386.6226501464844
12,srs+N60+E125,348.52105712890625
13,srs+N60+E170,377.1241455078125
14,srs+N96+E97,448.798583984375
15,srs+N60+E89,399.7032470703125
16,srs+N60+E26,412.9989929199219
17,srs+N60+E151,423.8851623535156
18,srs+N96+E202,435.71795654296875
19,srs+N96+E176,438.2566223144531
20,srs+N60+E21,411.1488037109375
21,srs+N60+E181,359.8590393066406
22,srs+N60+E146,404.7375793457031
23,srs+N96+E118,433.52349853515625
24,srs+N60+E118,397.2506408691406
25,srs+N96+E83,447.3356018066406
26,srs+N60+E175,391.7860412597656
27,srs+N96+E36,418.3775329589844
28,srs+N60+E224,369.23919677734375
29,srs+N60+E120,403.70489501953125
30,srs+N60+E218,389.204345703125
31,srs+N60+E43,405.2754211425781
32,srs+N96+E199,426.2087097167969
33,srs+N96+E52,384.6433410644531
34,srs+N96+E12,428.0158996582031
35,srs+N60+E83,365.92333984375
36,srs+N96+E189,433.9107666015625
37,srs+N96+E152,449.0997619628906
38,srs+N60+E171,410.2021484375
39,srs+N96+E181,427.284423828125
40,srs+N96+E114,448.454345703125
41,srs+N60+E38,362.2067565917969
42,srs+N60+E20,419.883544921875
43,srs+N96+E111,452.36993408203125
44,srs+N60+E97,386.88079833984375
45,srs+N60+E73,405.0602722167969
46,srs+N60+E107,345.476806640625
47,srs+N96+E218,430.85577392578125
48,srs+N60+E199,410.84759521484375
49,srs+N96+E38,452.5420227050781
50,srs+N60+E111,385.5254211425781
51,srs+N60+E36,347.28399658203125
52,srs+N60+E30,380.52337646484375
53,srs+N60+E189,381.3301696777344
54,srs+N96+E73,411.10577392578125
55,srs+N60+E202,390.2800598144531
56,srs+N96+E108,397.4227600097656
57,srs+N96+E132,427.4134826660156
58,srs+N60+E112,367.12005615234375
59,srs+N96+E171,431.0708923339844
60,srs+N96+E14,416.7854919433594
61,srs+N96+E89,414.46197509765625
62,srs+N96+E112,444.45269775390625
63,srs+N96+E187,441.26861572265625
64,srs+N60+E18,391.2481994628906
65,srs+N96+E96,426.8541259765625
66,srs+N96+E145,432.36175537109375
67,srs+N96+E175,410.374267578125
68,srs+N60+E152,410.15911865234375
69,srs+N96+E170,437.65423583984375
70,srs+N60+E136,359.62237548828125
71,srs+N96+E136,416.8285217285156
72,srs+N96+E125,440.75225830078125
73,srs+N60+E223,340.31341552734375
74,srs+N60+E187,364.65399169921875
75,srs+N60+E148,357.15362548828125
76,srs+N96+E119,417.6890869140625
77,srs+N60+E149,429.3497619628906
78,srs+N96+E186,419.883544921875
79,srs+N60+E84,394.00201416015625
80,srs+N60+E14,400.28411865234375
81,srs+N96+E84,359.8348388671875
82,srs+N96+E224,452.11175537109375
83,srs+N60+E50,385.331787109375
84,srs+N96+E27,426.8541259765625
85,srs+N96+E43,443.8503112792969
86,srs+N60+E52,352.5872497558594
87,srs+N96+E201,432.01751708984375
88,srs+N60+E96,377.17791748046875
89,srs+N60+E186,394.00201416015625
90,srs+N96+E120,422.723388671875
91,srs+N60+E76,448.454345703125
92,srs+N60+E27,370.524658203125
93,srs+N60+E204,375.6504211425781
94,srs+N96+E204,386.2138671875
95,srs+N96+E26,445.6144714355469
96,srs+N60+E119,415.2364807128906
97,srs+N60+E12,363.9131164550781
98,srs+N60+E145,359.98406982421875
99,srs+N60+E138,403.2100524902344
100,srs+N60+E132,412.0523681640625
101,srs+N96+E53,389.37646484375
102,srs+N96+E149,436.8797302246094
103,srs+N96+E151,409.9440002441406
104,srs+N60+E53,386.8162841796875
0,ths+N51+E58,372.14898681640625
1,ths+N440+E158,366.4342956542969
2,ths+N440+E184,384.66485595703125
3,ths+N51+E139,400.9080505371094
4,ths+N51+E131,408.2658996582031
5,ths+N440+E70,330.62127685546875
6,ths+N51+E52,376.1344909667969
7,ths+N440+E52,407.01806640625
8,ths+N440+E162,389.8282470703125
9,ths+N440+E175,359.6371765136719
10,ths+N440+E212,387.2035217285156
11,ths+N51+E102,388.5804443359375
12,ths+N51+E95,362.23297119140625
13,ths+N440+E108,386.7087097167969
14,ths+N51+E165,381.8249816894531
15,ths+N51+E173,378.974365234375
16,ths+N51+E162,409.9009704589844
17,ths+N440+E67,364.12689208984375
18,ths+N440+E173,355.4593811035156
19,ths+N440+E217,369.7770690917969
20,ths+N440+E58,382.685546875
21,ths+N51+E204,393.14141845703125
22,ths+N51+E184,363.7235107421875
23,ths+N440+E165,390.9039611816406
24,ths+N51+E37,405.12481689453125
25,ths+N440+E138,366.7489318847656
26,ths+N51+E92,369.6318359375
27,ths+N51+E108,381.0182189941406
28,ths+N440+E92,375.3707275390625
29,ths+N51+E217,401.3598327636719
30,ths+N440+E48,379.0819396972656
31,ths+N440+E51,367.65252685546875
32,ths+N51+E48,360.4472961425781
33,ths+N51+E67,390.1509704589844
34,ths+N51+E175,410.41729736328125
35,ths+N440+E102,375.93011474609375
36,ths+N440+E204,383.1265869140625
37,ths+N440+E139,416.6564025878906
0,bcu+N636+E106,475.77734375
1,bcu+N175+E125,456.6727600097656
2,bcu+N636+E36,444.45269775390625
3,bcu+N175+E181,418.9369201660156
4,bcu+N636+E6,487.82525634765625
5,bcu+N636+E30,464.50390625
6,bcu+N636+E3,481.6291809082031
7,bcu+N175+E83,441.44073486328125
8,bcu+N636+E107,514.93310546875
9,bcu+N636+E9,481.973388671875
10,bcu+N175+E90,424.831787109375
11,bcu+N175+E104,401.7471008300781
12,bcu+N175+E114,434.9004211425781
13,bcu+N636+E7,473.62591552734375
14,bcu+N175+E136,480.51043701171875
15,bcu+N175+E111,435.63189697265625
16,bcu+N636+E97,526.4647216796875
17,bcu+N175+E6,459.08233642578125
18,bcu+N175+E80,491.52569580078125
19,bcu+N636+E47,480.16619873046875
20,bcu+N636+E24,490.3208923339844
21,bcu+N175+E21,471.1302490234375
22,bcu+N636+E114,490.92327880859375
23,bcu+N175+E3,446.81927490234375
24,bcu+N636+E189,457.447265625
25,bcu+N175+E142,413.3432312011719
26,bcu+N636+E12,499.8731689453125
27,bcu+N175+E34,433.652587890625
28,bcu+N636+E81,448.58343505859375
29,bcu+N636+E34,463.5572814941406
30,bcu+N636+E68,506.8437805175781
31,bcu+N175+E106,468.2904052734375
32,bcu+N636+E10,458.65203857421875
33,bcu+N636+E90,420.3138122558594
34,bcu+N175+E24,450.390625
35,bcu+N175+E121,437.22393798828125
36,bcu+N175+E8,436.7076110839844
37,bcu+N175+E12,462.43853759765625
38,bcu+N636+E28,492.3862609863281
39,bcu+N636+E104,430.3824462890625
40,bcu+N175+E42,466.48321533203125
41,bcu+N175+E2,433.60955810546875
42,bcu+N636+E26,450.218505859375
43,bcu+N175+E20,459.16839599609375
44,bcu+N175+E1,415.1934509277344
45,bcu+N636+E121,473.19561767578125
46,bcu+N636+E234,451.76751708984375
47,bcu+N175+E28,422.2931213378906
48,bcu+N175+E26,388.7095031738281
49,bcu+N636+E21,501.50823974609375
50,bcu+N636+E1,493.591064453125
51,bcu+N636+E122,439.0311279296875
52,bcu+N175+E107,481.8013000488281
53,bcu+N636+E181,472.8514099121094
54,bcu+N636+E179,427.15533447265625
55,bcu+N636+E83,495.48431396484375
56,bcu+N175+E201,420.1416931152344
57,bcu+N636+E35,473.10955810546875
58,bcu+N636+E16,370.9280700683594
59,bcu+N636+E2,506.8437805175781
60,bcu+N175+E122,439.633544921875
61,bcu+N175+E163,444.75390625
62,bcu+N636+E80,438.2996520996094
63,bcu+N636+E111,494.1934509277344
64,bcu+N175+E68,454.95159912109375
65,bcu+N175+E186,330.44915771484375
66,bcu+N175+E196,428.83343505859375
67,bcu+N175+E170,437.39605712890625
68,bcu+N175+E189,412.7408447265625
69,bcu+N636+E31,510.0278625488281
70,bcu+N636+E8,421.17437744140625
71,bcu+N175+E179,449.0997619628906
72,bcu+N636+E170,482.7479248046875
73,bcu+N175+E10,454.7795104980469
74,bcu+N636+E203,488.4276428222656
75,bcu+N175+E30,430.51153564453125
76,bcu+N636+E64,470.4418029785156
77,bcu+N175+E209,434.1689453125
78,bcu+N636+E209,434.2550048828125
79,bcu+N636+E225,473.10955810546875
80,bcu+N175+E81,449.0997619628906
81,bcu+N175+E9,407.2762451171875
82,bcu+N636+E142,407.14715576171875
83,bcu+N175+E112,466.56927490234375
84,bcu+N636+E150,452.9723205566406
85,bcu+N636+E201,436.4064025878906
86,bcu+N175+E16,385.11663818359375
87,bcu+N175+E31,436.8797302246094
88,bcu+N175+E23,432.44781494140625
89,bcu+N175+E234,421.9488830566406
90,bcu+N175+E225,440.7952880859375
91,bcu+N636+E113,463.5572814941406
92,bcu+N636+E136,500.303466796875
93,bcu+N175+E203,418.119384765625
94,bcu+N636+E163,450.9930114746094
95,bcu+N636+E186,422.0349426269531
96,bcu+N636+E125,411.4069519042969
97,bcu+N636+E112,495.9145812988281
98,bcu+N636+E20,503.487548828125
99,bcu+N175+E113,486.7925720214844
100,bcu+N175+E64,487.91131591796875
101,bcu+N175+E47,426.595947265625
102,bcu+N636+E218,446.04473876953125
103,bcu+N175+E218,444.3236083984375
104,bcu+N175+E97,464.7620849609375
105,bcu+N636+E196,456.4145812988281
106,bcu+N636+E23,454.091064453125
107,bcu+N175+E36,437.6112060546875
108,bcu+N636+E42,494.53765869140625
109,bcu+N175+E35,447.6368103027344
110,bcu+N175+E7,422.4222106933594
0,fsc+N202+N106,460.5452880859375
1,fsc+N202+N394,428.9625244140625
2,fsc+N614+N438,401.14471435546875
3,fsc+N614+N509,479.0474853515625
4,fsc+N564+N339,487.0507507324219
5,fsc+N564+N674,433.3944396972656
6,fsc+N665+N289,468.6346130371094
7,fsc+N614+N37,428.7904052734375
8,fsc+N255+N438,404.7375793457031
9,fsc+N614+N155,454.5213317871094
10,fsc+N4+N155,462.78277587890625
11,fsc+N202+N41,456.3285217285156
12,fsc+N255+N308,409.2125244140625
13,fsc+N564+N146,428.14495849609375
14,fsc+N4+N394,410.41729736328125
15,fsc+N4+N659,451.93963623046875
16,fsc+N564+N505,411.9233093261719
17,fsc+N4+N509,388.3437805175781
18,fsc+N665+N509,446.38897705078125
19,fsc+N202+N65,418.29150390625
20,fsc+N255+N221,488.34161376953125
21,fsc+N4+N54,432.576904296875
22,fsc+N665+N155,478.96142578125
23,fsc+N255+N289,479.3916931152344
24,fsc+N614+N274,422.8955078125
25,fsc+N255+N567,440.2789611816406
26,fsc+N614+N567,419.92657470703125
27,fsc+N4+N37,406.5447692871094
28,fsc+N614+N123,434.4271240234375
29,fsc+N4+N264,461.147705078125
30,fsc+N614+N54,408.3519592285156
31,fsc+N255+N339,466.8274230957031
32,fsc+N665+N65,394.5613708496094
33,fsc+N4+N567,414.20379638671875
34,fsc+N4+N221,421.2174072265625
35,fsc+N255+N182,388.8816223144531
36,fsc+N614+N65,387.5262451171875
37,fsc+N665+N339,456.8448486328125
38,fsc+N4+N438,373.8432312011719
39,fsc+N665+N274,430.29638671875
40,fsc+N4+N548,371.79400634765625
41,fsc+N564+N289,466.05291748046875
42,fsc+N4+N65,437.74029541015625
43,fsc+N665+N123,479.5638122558594
44,fsc+N4+N339,352.1515808105469
