,cif_id,oxygen_uptake_1bar_298K
12,dia+N697+E27,0.08504393696784973
13,dia+N395+E219,0.04974120855331421
14,dia+N395+E215,0.051153331995010376
15,dia+N395+E58,0.04291602969169617
16,dia+N395+E199,0.0553896427154541
17,dia+N395+E182,0.060332030057907104
18,dia+N215+E38,0.06951072812080383
19,dia+N395+E180,0.04691699147224426
20,dia+N305+E50,0.08504393696784973
21,dia+N395+E149,0.04809373617172241
22,dia+N395+E45,0.04856446385383606
23,dia+N215+E27,0.06880468130111694
24,dia+N73+E96,0.0798662006855011
25,dia+N32+E4,0.08457323908805847
26,dia+N395+E115,0.05374220013618469
27,dia+N395+E44,0.05821385979652405
28,dia+N215+E219,0.06527441740036011
29,dia+N395+E183,0.05562499165534973
30,dia+N156+E139,0.11846387386322021
31,dia+N215+E142,0.090457022190094
32,dia+N395+E201,0.05750781297683716
33,dia+N627+E44,0.08410254120826721
34,dia+N395+E168,0.04056251049041748
35,dia+N215+E51,0.08010154962539673
36,dia+N156+E162,0.09681153297424316
37,dia+N627+E27,0.08669140934944153
38,dia+N32+E222,0.09822362661361694
0,acs+N400+E4,0.12623047828674316
1,acs+N667+E132,0.14835351705551147
2,acs+N667+E81,0.22307763993740082
3,acs+N667+E82,0.1828325241804123
4,acs+N421+E4,0.12952539324760437
5,acs+N421+E13,0.09845897555351257
6,acs+N421+E70,0.09775292873382568
7,acs+N667+E10,0.14729443192481995
8,acs+N667+E151,0.178831547498703
9,acs+N400+E128,0.1043427586555481
10,acs+N400+E162,0.10151854157447815
11,acs+N421+E198,0.24802489578723907
12,acs+N421+E30,0.15788525342941284
13,acs+N428+E18,0.07327637076377869
14,acs+N428+E72,0.0749238133430481
15,acs+N667+E194,0.15470801293849945
16,acs+N667+E106,0.1925996094942093
17,acs+N428+E88,0.06339159607887268
18,acs+N667+E131,0.12623047828674316
19,acs+N428+E70,0.08810350298881531
20,acs+N667+E6,0.16459277272224426
21,acs+N667+E13,0.13423243165016174
22,acs+N667+E14,0.12670117616653442
23,acs+N667+E139,0.10857909917831421
24,acs+N421+E162,0.0848085880279541
25,acs+N421+E15,0.06433302164077759
26,acs+N400+E45,0.05797851085662842
27,acs+N400+E173,0.12599512934684753
28,acs+N400+E194,0.12528905272483826
29,acs+N400+E40,0.1379980444908142
30,acs+N667+E153,0.1575322300195694
31,acs+N421+E106,0.22237157821655273
32,acs+N400+E215,0.10128319263458252
33,acs+N421+E128,0.17071190476417542
34,acs+N400+E81,0.14870654046535492
35,acs+N400+E118,0.09422266483306885
36,acs+N667+E79,0.22496044635772705
37,acs+N421+E173,0.11611035466194153
38,acs+N667+E173,0.23966991901397705
39,acs+N400+E209,0.15847362577915192
40,acs+N421+E10,0.07868945598602295
41,acs+N400+E225,0.15694384276866913
42,acs+N400+E6,0.09892967343330383
43,acs+N421+E82,0.1729477494955063
44,acs+N421+E67,0.1337617039680481
45,acs+N400+E10,0.090457022190094
46,acs+N667+E30,0.18353857100009918
47,acs+N421+E79,0.12929004430770874
48,acs+N400+E170,0.1274072229862213
49,acs+N667+E15,0.11540430784225464
50,acs+N667+E22,0.13941015303134918
51,acs+N400+E67,0.11869922280311584
52,acs+N667+E59,0.16941747069358826
53,acs+N421+E42,0.1304667890071869
54,acs+N421+E12,0.1330556571483612
55,acs+N421+E14,0.09634080529212952
56,acs+N400+E59,0.1484711915254593
57,acs+N421+E36,0.11893457174301147
58,acs+N400+E70,0.09916505217552185
59,acs+N400+E14,0.06292089819908142
60,acs+N667+E94,0.1502363234758377
61,acs+N421+E120,0.11752244830131531
62,acs+N421+E27,0.06621581315994263
63,acs+N421+E194,0.14152832329273224
64,acs+N400+E176,0.149412602186203
65,acs+N400+E120,0.09422266483306885
66,acs+N421+E45,0.08221971988677979
67,acs+N428+E119,0.060096681118011475
68,acs+N421+E131,0.10693162679672241
69,acs+N400+E151,0.10293066501617432
70,acs+N421+E151,0.09492871165275574
71,acs+N400+E132,0.07916015386581421
72,acs+N400+E86,0.1158750057220459
73,acs+N428+E67,0.08692675828933716
74,acs+N421+E203,0.1370566338300705
75,acs+N421+E81,0.14152832329273224
76,acs+N667+E4,0.1632983386516571
77,acs+N421+E170,0.14505858719348907
78,acs+N400+E72,0.11869922280311584
79,acs+N667+E86,0.17612498998641968
80,acs+N421+E153,0.14505858719348907
81,acs+N400+E13,0.08221971988677979
82,acs+N400+E12,0.11493358016014099
83,acs+N428+E50,0.037738293409347534
84,acs+N428+E145,0.06621581315994263
85,acs+N667+E40,0.16918212175369263
86,acs+N400+E203,0.12340626120567322
87,acs+N400+E51,0.08575001358985901
88,acs+N667+E162,0.09351658821105957
89,acs+N667+E198,0.24272948503494263
90,acs+N421+E9,0.14388182759284973
91,acs+N428+E35,0.07751268148422241
92,acs+N421+E176,0.14894188940525055
93,acs+N400+E136,0.1419990211725235
94,acs+N667+E170,0.19048143923282623
95,acs+N421+E158,0.09751757979393005
96,acs+N667+E128,0.26508790254592896
97,acs+N421+E22,0.0986943244934082
98,acs+N667+E36,0.1525898426771164
99,acs+N667+E67,0.2409643530845642
100,acs+N421+E166,0.11046192049980164
101,acs+N421+E119,0.09328123927116394
102,acs+N667+E166,0.15411962568759918
103,acs+N400+E22,0.09610545635223389
104,acs+N421+E143,0.10340136289596558
105,acs+N667+E225,0.19248193502426147
106,acs+N421+E86,0.11140331625938416
107,acs+N421+E94,0.11869922280311584
108,acs+N421+E225,0.18718652427196503
109,acs+N400+E36,0.12528905272483826
110,acs+N667+E119,0.1534135788679123
111,acs+N667+E209,0.2417880892753601
112,acs+N667+E45,0.10763770341873169
113,acs+N421+E57,0.07515919208526611
114,acs+N421+E118,0.10669627785682678
115,acs+N428+E173,0.06621581315994263
116,acs+N421+E215,0.14058691263198853
117,acs+N421+E18,0.07562988996505737
118,acs+N400+E106,0.19330565631389618
119,acs+N667+E145,0.1631806641817093
120,acs+N667+E176,0.21460497379302979
121,acs+N428+E132,0.08880957961082458
122,acs+N400+E16,0.10222461819648743
123,acs+N667+E215,0.18671581149101257
124,acs+N400+E153,0.08763280510902405
125,acs+N400+E18,0.08739745616912842
126,acs+N400+E15,0.06409764289855957
127,acs+N421+E50,0.07704198360443115
128,acs+N400+E143,0.09610545635223389
129,acs+N421+E72,0.1525898426771164
130,acs+N421+E16,0.12670117616653442
131,acs+N428+E57,0.07327637076377869
132,acs+N421+E59,0.1264658272266388
133,acs+N428+E40,0.08104297518730164
134,acs+N667+E18,0.1729477494955063
135,acs+N400+E119,0.0848085880279541
136,acs+N421+E209,0.15235449373722076
137,acs+N400+E42,0.1297607421875
138,acs+N421+E139,0.09916505217552185
139,acs+N667+E158,0.13846874237060547
140,acs+N421+E136,0.15882666409015656
141,acs+N400+E79,0.10763770341873169
142,acs+N428+E166,0.07068750262260437
143,acs+N667+E50,0.07774806022644043
144,acs+N667+E72,0.14482323825359344
145,acs+N400+E50,0.06574511528015137
146,acs+N428+E14,0.07233494520187378
147,acs+N667+E16,0.17765478789806366
148,acs+N400+E9,0.13446778059005737
149,acs+N400+E82,0.19718895852565765
150,acs+N400+E145,0.10716697573661804
151,acs+N428+E194,0.05021190643310547
152,acs+N400+E131,0.07280567288398743
153,acs+N400+E158,0.0749238133430481
154,acs+N400+E30,0.1314082145690918
155,acs+N400+E139,0.095399409532547
156,acs+N400+E27,0.0692753791809082
157,acs+N421+E40,0.14505858719348907
158,acs+N667+E12,0.15894433856010437
159,acs+N428+E81,0.04244530200958252
160,acs+N421+E145,0.12528905272483826
161,acs+N667+E42,0.19907177984714508
162,acs+N667+E70,0.1469414085149765
163,acs+N667+E203,0.20530858635902405
164,acs+N400+E35,0.13329100608825684
165,acs+N667+E136,0.18236181139945984
166,acs+N400+E166,0.08198437094688416
167,acs+N428+E16,0.0848085880279541
168,acs+N667+E35,0.16447509825229645
169,acs+N421+E51,0.0709228515625
170,acs+N400+E198,0.25602686405181885
171,acs+N667+E118,0.12270018458366394
172,acs+N421+E6,0.1109326183795929
173,acs+N667+E9,0.1429404318332672
174,acs+N667+E143,0.208132803440094
175,acs+N428+E182,0.06856933236122131
176,acs+N667+E51,0.09916505217552185
177,acs+N400+E57,0.060332030057907104
178,acs+N667+E57,0.10010644793510437
179,acs+N421+E132,0.08339649438858032
180,acs+N667+E120,0.1991894543170929
181,acs+N421+E35,0.12152343988418579
182,acs+N400+E94,0.11634570360183716
0,rtl+N277+N40,0.059155285358428955
1,rtl+N277+N30,0.0003173947334289551
2,rtl+N277+N339,0.100341796875
3,rtl+N277+N116,0.11964061856269836
4,rtl+N277+N555,0.1745952069759369
5,rtl+N277+N14,-0.006978511810302734
6,rtl+N277+N373,0.0120849609375
7,rtl+N277+N659,0.008083969354629517
8,rtl+N277+N264,0.17283007502555847
9,rtl+N277+N49,0.29344773292541504
10,rtl+N277+N476,0.029265612363815308
11,rtl+N277+N428,0.010437488555908203
12,rtl+N277+N548,0.100341796875
13,rtl+N277+N152,0.05562499165534973
14,rtl+N277+N667,0.075865238904953
15,rtl+N277+N144,0.04809373617172241
16,rtl+N277+N221,0.08575001358985901
17,rtl+N277+N674,0.0210283100605011
0,cds+N17+E37,0.08739745616912842
1,cds+N288+E37,0.10457813739776611
2,cds+N623+E158,0.11728709936141968
3,cds+N29+E158,0.13093748688697815
4,cds+N288+E158,0.11634570360183716
5,cds+N710+E37,0.09469336271286011
6,cds+N303+E37,0.12858396768569946
7,cds+N631+E37,0.12834861874580383
8,cds+N624+E146,0.07704198360443115
9,cds+N387+E158,0.05562499165534973
10,cds+N303+E158,0.12599512934684753
11,cds+N420+E146,0.07727733254432678
12,cds+N387+E37,0.0504472553730011
13,cds+N17+E158,0.100341796875
14,cds+N387+E119,0.100341796875
15,cds+N624+E158,0.1142275333404541
16,cds+N624+E37,0.07963085174560547
17,cds+N539+E37,0.0864560604095459
18,cds+N580+E37,0.090457022190094
19,cds+N616+E37,0.11563965678215027
20,cds+N631+E158,0.13164356350898743
21,cds+N276+E37,0.10504883527755737
22,cds+N623+E37,0.12199413776397705
23,cds+N580+E158,0.08057227730751038
24,cds+N29+E37,0.09916505217552185
25,cds+N420+E158,0.060802727937698364
26,cds+N616+E158,0.10646092891693115
27,cds+N710+E158,0.06974610686302185
28,cds+N257+E158,0.14082226157188416
29,cds+N539+E158,0.09657618403434753
30,cds+N257+E37,0.15388427674770355
31,cds+N420+E37,0.045504868030548096
32,cds+N420+E182,0.0504472553730011
33,cds+N17+E146,0.09281054139137268
34,cds+N276+E158,0.14105761051177979
0,srs+N51+E226,0.1379980444908142
1,srs+N579+E212,0.10081249475479126
2,srs+N579+E162,0.10316601395606995
3,srs+N60+E79,0.17812548577785492
4,srs+N51+E41,0.10481348633766174
5,srs+N245+E20,0.059390634298324585
6,srs+N51+E36,0.08880957961082458
7,srs+N579+E69,0.1501186490058899
8,srs+N60+E35,0.10716697573661804
9,srs+N245+E44,0.11399218440055847
10,srs+N60+E162,0.14658837020397186
11,srs+N579+E12,0.080807626247406
12,srs+N51+E44,0.1142275333404541
13,srs+N579+E3,0.10646092891693115
14,srs+N245+E69,0.1370566338300705
15,srs+N60+E6,0.08221971988677979
16,srs+N51+E131,0.1142275333404541
17,srs+N60+E22,0.07868945598602295
18,srs+N51+E21,0.08292576670646667
19,srs+N51+E27,0.11658105254173279
20,srs+N579+E199,0.13823339343070984
21,srs+N60+E139,0.12717187404632568
22,srs+N579+E52,0.13517382740974426
23,srs+N579+E21,0.07115820050239563
24,srs+N245+E139,0.11540430784225464
25,srs+N579+E166,0.1304667890071869
26,srs+N51+E194,0.08904492855072021
27,srs+N51+E199,0.0986943244934082
28,srs+N245+E192,0.17106494307518005
29,srs+N579+E111,0.10293066501617432
30,srs+N579+E6,0.09328123927116394
31,srs+N60+E32,0.10010644793510437
32,srs+N579+E31,0.0897509753704071
33,srs+N245+E41,0.08575001358985901
34,srs+N60+E166,0.14576464891433716
35,srs+N60+E21,0.06268554925918579
36,srs+N51+E67,0.14152832329273224
37,srs+N51+E212,0.10340136289596558
38,srs+N51+E182,0.10810840129852295
39,srs+N579+E43,0.22401903569698334
40,srs+N60+E47,0.1290546953678131
41,srs+N245+E226,0.18636278808116913
42,srs+N51+E3,0.12575975060462952
43,srs+N245+E31,0.0725703239440918
44,srs+N245+E111,0.10081249475479126
45,srs+N60+E69,0.1485888659954071
46,srs+N245+E7,0.095399409532547
47,srs+N579+E22,0.10387206077575684
48,srs+N60+E67,0.10999122262001038
49,srs+N245+E12,0.09281054139137268
50,srs+N245+E35,0.08692675828933716
51,srs+N245+E17,0.11516892910003662
52,srs+N579+E182,0.09845897555351257
53,srs+N51+E203,0.12929004430770874
54,srs+N579+E192,0.17330077290534973
55,srs+N60+E41,0.08786815404891968
56,srs+N60+E17,0.14976562559604645
57,srs+N60+E3,0.13117283582687378
58,srs+N60+E51,0.12693652510643005
59,srs+N60+E212,0.15047167241573334
60,srs+N245+E79,0.1363505721092224
61,srs+N245+E166,0.1396455019712448
62,srs+N60+E42,0.10952049493789673
63,srs+N60+E226,0.18342089653015137
64,srs+N245+E43,0.23543359339237213
65,srs+N51+E192,0.09422266483306885
66,srs+N51+E50,0.08269041776657104
67,srs+N51+E58,0.14647069573402405
68,srs+N60+E58,0.15376660227775574
69,srs+N60+E131,0.1429404318332672
70,srs+N51+E111,0.12764257192611694
71,srs+N60+E43,0.22248925268650055
72,srs+N245+E27,0.11469823122024536
73,srs+N60+E182,0.10881444811820984
74,srs+N51+E79,0.10387206077575684
75,srs+N51+E166,0.1534135788679123
76,srs+N579+E20,0.08010154962539673
77,srs+N51+E42,0.12175878882408142
78,srs+N51+E52,0.12152343988418579
79,srs+N245+E19,0.06974610686302185
80,srs+N245+E162,0.08951562643051147
81,srs+N579+E226,0.1771840751171112
82,srs+N579+E42,0.12458300590515137
83,srs+N579+E50,0.10175389051437378
84,srs+N60+E4,0.06339159607887268
85,srs+N579+E44,0.1255244016647339
86,srs+N60+E20,0.08739745616912842
87,srs+N245+E47,0.09940040111541748
88,srs+N579+E67,0.13776269555091858
89,srs+N51+E43,0.119875967502594
90,srs+N60+E203,0.164122074842453
91,srs+N60+E199,0.1894223541021347
92,srs+N245+E203,0.13187891244888306
93,srs+N51+E31,0.11469823122024536
94,srs+N51+E4,0.11258009076118469
95,srs+N51+E162,0.09963575005531311
96,srs+N60+E192,0.2017783224582672
97,srs+N60+E111,0.12175878882408142
98,srs+N579+E27,0.1281132698059082
99,srs+N51+E30,0.12575975060462952
100,srs+N60+E36,0.038444340229034424
101,srs+N245+E22,0.09751757979393005
102,srs+N60+E30,0.07798340916633606
103,srs+N245+E199,0.14105761051177979
104,srs+N51+E7,0.075865238904953
105,srs+N245+E67,0.09587010741233826
106,srs+N60+E88,0.13234961032867432
107,srs+N579+E139,0.12929004430770874
108,srs+N682+E36,0.11116796731948853
109,srs+N245+E30,0.10340136289596558
110,srs+N51+E76,0.10151854157447815
111,srs+N245+E131,0.09634080529212952
112,srs+N579+E47,0.07868945598602295
113,srs+N51+E35,0.1370566338300705
114,srs+N579+E79,0.1370566338300705
115,srs+N245+E76,0.24720117449760437
116,srs+N51+E139,0.09210449457168579
117,srs+N579+E7,0.08245506882667542
118,srs+N51+E12,0.11187401413917542
119,srs+N579+E19,0.09281054139137268
120,srs+N579+E4,0.061038076877593994
121,srs+N579+E17,0.10763770341873169
122,srs+N51+E196,0.11822852492332458
123,srs+N51+E17,0.1745952069759369
124,srs+N245+E194,0.09657618403434753
125,srs+N245+E4,0.08598536252975464
126,srs+N51+E69,0.13776269555091858
127,srs+N579+E204,0.13587987422943115
128,srs+N579+E131,0.13234961032867432
129,srs+N245+E36,0.04879981279373169
130,srs+N51+E19,0.11258009076118469
131,srs+N245+E182,0.07186424732208252
132,srs+N245+E52,0.10646092891693115
133,srs+N60+E50,0.11258009076118469
134,srs+N60+E44,0.12011131644248962
135,srs+N51+E47,0.11540430784225464
136,srs+N60+E52,0.16365136206150055
137,srs+N51+E20,0.08339649438858032
138,srs+N60+E19,0.13729198276996613
139,srs+N579+E58,0.13846874237060547
140,srs+N245+E6,0.08763280510902405
141,srs+N579+E203,0.1429404318332672
142,srs+N60+E76,0.1976596713066101
143,srs+N60+E27,0.110226571559906
144,srs+N60+E204,0.1567084938287735
145,srs+N579+E76,0.17777246236801147
146,srs+N51+E22,0.09634080529212952
147,srs+N579+E36,0.04738768935203552
148,srs+N245+E50,0.10010644793510437
149,srs+N245+E212,0.07939550280570984
150,srs+N60+E12,0.08010154962539673
151,srs+N51+E6,0.11399218440055847
152,srs+N60+E31,0.0897509753704071
153,srs+N245+E42,0.10316601395606995
154,srs+N579+E41,0.10128319263458252
155,srs+N579+E35,0.10599023103713989
156,srs+N499+E36,0.09022167325019836
157,srs+N245+E21,0.05374220013618469
158,srs+N245+E58,0.1419990211725235
159,srs+N579+E30,0.07751268148422241
0,ths+N51+E66,0.110226571559906
1,ths+N245+E50,0.124818354845047
2,ths+N499+E205,0.1608271449804306
3,ths+N245+E162,0.1255244016647339
4,ths+N51+E226,0.1632983386516571
5,ths+N499+E51,0.11822852492332458
6,ths+N60+E57,0.10175389051437378
7,ths+N176+E172,0.11846387386322021
8,ths+N245+E19,0.11446288228034973
9,ths+N579+E67,0.17588964104652405
10,ths+N51+E127,0.12293553352355957
11,ths+N499+E206,0.14670605957508087
12,ths+N579+E182,0.10763770341873169
13,ths+N499+E158,0.11281543970108032
14,ths+N499+E13,0.149412602186203
15,ths+N51+E158,0.12364161014556885
16,ths+N186+E51,0.10387206077575684
17,ths+N51+E50,0.08269041776657104
0,bcu+N374+E182,0.07068750262260437
1,bcu+N241+E182,0.06292089819908142
2,bcu+N374+E44,0.04927051067352295
3,bcu+N550+E182,0.090457022190094
4,bcu+N462+E182,0.08057227730751038
5,bcu+N175+E44,0.08127832412719727
6,bcu+N45+E19,0.07186424732208252
7,bcu+N67+E19,0.052094727754592896
8,bcu+N370+E182,0.10269531607627869
9,bcu+N169+E44,0.1370566338300705
10,bcu+N69+E44,0.12787792086601257
11,bcu+N625+E44,0.04574024677276611
12,bcu+N550+E44,0.08010154962539673
13,bcu+N171+E182,0.018674790859222412
14,bcu+N318+E182,0.03467869758605957
15,bcu+N38+E44,0.0619795024394989
16,bcu+N171+E44,0.02644139528274536
17,bcu+N625+E19,0.04009178280830383
18,bcu+N642+E182,0.14670605957508087
19,bcu+N166+E182,0.06692185997962952
20,bcu+N370+E44,0.13682129979133606
21,bcu+N655+E182,0.11869922280311584
22,bcu+N374+E19,0.05656641721725464
23,bcu+N69+E19,0.14246971905231476
24,bcu+N124+E182,0.051153331995010376
25,bcu+N169+E19,0.11516892910003662
26,bcu+N132+E44,0.032089829444885254
27,bcu+N21+E44,0.09492871165275574
28,bcu+N229+E44,0.06856933236122131
29,bcu+N337+E19,0.05515429377555847
30,bcu+N632+E182,0.01279100775718689
31,bcu+N70+E44,0.04079785943031311
32,bcu+N38+E19,0.12505370378494263
33,bcu+N166+E19,0.060096681118011475
34,bcu+N241+E44,0.030913084745407104
35,bcu+N45+E182,0.04668164253234863
36,bcu+N632+E19,0.024323254823684692
37,bcu+N427+E182,0.09304589033126831
38,bcu+N318+E19,0.021734386682510376
39,bcu+N169+E182,0.06174415349960327
40,bcu+N544+E182,0.10763770341873169
41,bcu+N462+E19,0.06339159607887268
42,bcu+N229+E19,0.10740235447883606
43,bcu+N70+E19,0.12458300590515137
44,bcu+N132+E182,0.02620604634284973
45,bcu+N70+E182,0.0897509753704071
46,bcu+N38+E182,0.05586034059524536
47,bcu+N318+E44,0.01891016960144043
48,bcu+N625+E182,0.0815136730670929
49,bcu+N615+E44,0.07610058784484863
50,bcu+N632+E44,0.021499037742614746
51,bcu+N615+E182,0.09069237112998962
52,bcu+N132+E19,0.04268065094947815
53,bcu+N67+E44,0.01938086748123169
54,bcu+N166+E44,0.09422266483306885
55,bcu+N124+E19,0.05021190643310547
56,bcu+N21+E19,0.09092772006988525
57,bcu+N544+E44,0.09751757979393005
58,bcu+N337+E44,0.07162889838218689
59,bcu+N615+E19,0.09351658821105957
60,bcu+N337+E182,0.09069237112998962
61,bcu+N124+E44,0.06409764289855957
62,bcu+N462+E44,0.08810350298881531
63,bcu+N241+E19,0.023381829261779785
64,bcu+N21+E182,0.1274072229862213
65,bcu+N642+E44,0.09775292873382568
66,bcu+N67+E182,0.03679686784744263
67,bcu+N171+E19,0.021734386682510376
68,bcu+N655+E44,0.04056251049041748
69,bcu+N370+E19,0.1231708824634552
70,bcu+N175+E19,0.11822852492332458
71,bcu+N530+E19,0.11775779724121094
72,bcu+N427+E44,0.07704198360443115
73,bcu+N45+E44,0.08833885192871094
74,bcu+N530+E44,0.06668651103973389
75,bcu+N69+E182,0.09022167325019836
76,bcu+N530+E182,0.090457022190094
0,fsc+N62+N155,0.0864560604095459
1,fsc+N62+N173,0.08033689856529236
2,fsc+N223+N101,0.08363184332847595
3,fsc+N575+N505,0.06833398342132568
4,fsc+N223+N173,0.018439441919326782
5,fsc+N564+N505,0.06527441740036011
6,fsc+N575+N691,0.13611522316932678
7,fsc+N575+N382,0.02785351872444153
8,fsc+N564+N265,0.24072900414466858
9,fsc+N62+N264,0.05609568953514099
10,fsc+N575+N59,0.024793952703475952
11,fsc+N62+N691,0.12881934642791748
12,fsc+N62+N59,0.1468237340450287
13,fsc+N575+N30,0.051388680934906006
14,fsc+N564+N428,0.031619131565093994
15,fsc+N223+N30,0.0676279366016388
16,fsc+N223+N155,0.06998145580291748
17,fsc+N62+N30,0.05844920873641968
18,fsc+N575+N622,0.15741455554962158
19,fsc+N575+N373,0.04197460412979126
20,fsc+N223+N264,0.05068260431289673
21,fsc+N575+N290,0.06904003024101257
22,fsc+N223+N476,0.04338672757148743
23,fsc+N223+N144,0.05797851085662842
24,fsc+N62+N659,0.04974120855331421
25,fsc+N62+N622,0.11140331625938416
26,fsc+N223+N373,0.06221485137939453
27,fsc+N223+N425,0.06480371952056885
28,fsc+N223+N290,0.19389404356479645
29,fsc+N223+N182,0.09516406059265137
30,fsc+N575+N221,0.12411230802536011
31,fsc+N62+N382,0.20118993520736694
32,fsc+N564+N30,0.037738293409347534
33,fsc+N564+N476,0.04691699147224426
34,fsc+N223+N691,0.04832911491394043
35,fsc+N575+N182,0.06833398342132568
36,fsc+N62+N144,0.19483543932437897
37,fsc+N575+N504,0.11752244830131531
38,fsc+N564+N59,0.080807626247406
39,fsc+N62+N265,0.09798827767372131
40,fsc+N575+N101,0.031854480504989624
41,fsc+N564+N182,0.15812060236930847
42,fsc+N223+N382,0.20954491198062897
43,fsc+N223+N567,0.08786815404891968
44,fsc+N62+N182,0.14388182759284973
45,fsc+N564+N221,0.11116796731948853
46,fsc+N62+N504,0.110226571559906
47,fsc+N564+N504,0.3268676698207855
48,fsc+N575+N567,0.12411230802536011
49,fsc+N223+N622,0.11305078864097595
50,fsc+N62+N290,0.17894922196865082
51,fsc+N62+N425,0.1543549746274948
52,fsc+N223+N265,0.14658837020397186
53,fsc+N564+N373,0.008554697036743164
54,fsc+N62+N567,0.13658592104911804
55,fsc+N62+N505,0.09775292873382568
56,fsc+N564+N622,0.21119238436222076
57,fsc+N575+N173,0.17035888135433197
58,fsc+N62+N221,0.10269531607627869
59,fsc+N564+N155,0.17741942405700684
60,fsc+N223+N505,0.07868945598602295
61,fsc+N564+N567,0.1748305708169937
62,fsc+N62+N428,-0.004860341548919678
63,fsc+N564+N290,0.19165819883346558
64,fsc+N564+N101,0.16094481945037842
65,fsc+N62+N101,0.16023877263069153
66,fsc+N223+N221,0.08833885192871094
67,fsc+N564+N425,0.2156640589237213
68,fsc+N575+N425,0.12952539324760437
69,fsc+N564+N659,0.12340626120567322
70,fsc+N564+N691,0.213075190782547
71,fsc+N62+N476,0.044563472270965576
72,fsc+N564+N382,0.18648046255111694
73,fsc+N575+N265,0.1682407259941101
74,fsc+N223+N428,0.006436526775360107
75,fsc+N564+N144,0.19777734577655792
76,fsc+N575+N476,0.05891990661621094
77,fsc+N575+N144,0.13752734661102295
78,fsc+N564+N173,0.24308252334594727
79,fsc+N575+N264,0.14388182759284973
80,fsc+N575+N155,0.2482602447271347
81,fsc+N575+N659,0.12293553352355957
82,fsc+N62+N373,0.03538477420806885
83,fsc+N223+N59,0.03326660394668579
84,fsc+N564+N264,0.09916505217552185
85,fsc+N223+N659,0.010437488555908203
86,fsc+N575+N428,0.0031416118144989014
87,fsc+N223+N504,0.0398564338684082
