,cif_id,hydrogen_uptake_100bar_77K
576,pcu+N290+E65,559.6801147460938
577,pcu+N518+E198,494.67608642578125
578,pcu+N608+E17,533.509521484375
579,pcu+N486+E149,593.1065063476562
580,pcu+N59+E34,551.8040771484375
581,pcu+N518+E4,521.943603515625
582,pcu+N55+E226,518.501708984375
583,pcu+N36+E155,548.1762084960938
584,pcu+N608+E131,537.478515625
585,pcu+N394+E52,507.69549560546875
586,pcu+N139+E73,529.2924194335938
587,pcu+N438+E180,499.1683349609375
588,pcu+N475+E95,379.4626770019531
589,pcu+N384+E39,454.0364685058594
590,pcu+N694+E36,495.09857177734375
591,pcu+N55+E98,515.7730102539062
592,pcu+N264+E177,591.7421875
593,pcu+N37+E70,558.8118896484375
594,pcu+N694+E216,553.29248046875
595,pcu+N467+E156,563.0289306640625
596,pcu+N116+E77,535.5870361328125
597,pcu+N162+E202,609.5406494140625
598,pcu+N612+E85,584.734375
599,pcu+N643+E34,560.4242553710938
600,pcu+N155+E198,515.3389282226562
601,pcu+N608+E47,514.03662109375
602,pcu+N180+E165,510.9203186035156
603,pcu+N560+E223,500.05206298828125
604,pcu+N274+E175,594.4708251953125
605,pcu+N135+E212,284.70281982421875
606,pcu+N442+E113,554.8428955078125
607,pcu+N311+E26,559.7421264648438
608,pcu+N148+E196,471.4628601074219
609,pcu+N167+E186,554.9669189453125
610,pcu+N116+E22,477.92022705078125
611,pcu+N447+E32,573.013427734375
612,pcu+N55+E73,571.6491088867188
613,pcu+N162+E211,570.6568603515625
614,pcu+N680+E225,450.4085693359375
615,pcu+N180+E9,451.27679443359375
616,pcu+N577+E47,509.69549560546875
617,pcu+N220+E91,524.7653198242188
618,pcu+N691+E106,494.2962341308594
619,pcu+N16+E174,578.1607666015625
620,pcu+N214+E38,557.075439453125
621,pcu+N576+E177,571.5870971679688
622,pcu+N295+E145,545.137451171875
623,pcu+N151+E192,559.5560302734375
624,pcu+N148+E121,487.8953857421875
625,pcu+N55+E106,458.20703125
626,pcu+N173+E24,577.4165649414062
627,pcu+N425+E1,486.1557312011719
628,pcu+N37+E72,549.04443359375
629,pcu+N680+E161,445.3232727050781
630,pcu+N406+E8,566.4398193359375
631,pcu+N493+E113,578.0987548828125
632,pcu+N560+E188,580.889404296875
633,pcu+N493+E155,552.1762084960938
634,pcu+N491+E216,509.91253662109375
635,pcu+N274+E45,563.7111206054688
636,pcu+N182+E39,464.4861145019531
637,pcu+N222+E87,529.78857421875
638,pcu+N289+E21,502.65673828125
639,pcu+N382+E183,594.2847900390625
640,pcu+N559+E69,543.4010009765625
641,pcu+N518+E156,552.2382202148438
642,pcu+N336+E8,576.17626953125
643,pcu+N576+E71,537.78857421875
644,pcu+N290+E5,566.1296997070312
645,pcu+N274+E147,566.1917114257812
646,pcu+N106+E110,551.8040771484375
647,pcu+N105+E223,503.2458801269531
648,pcu+N273+E148,525.1683959960938
649,pcu+N151+E166,579.6491088867188
650,pcu+N116+E225,486.84466552734375
651,pcu+N508+E195,572.0211791992188
652,pcu+N306+E78,532.9513549804688
653,pcu+N116+E195,599.1840209960938
654,pcu+N392+E10,428.54803466796875
655,pcu+N205+E223,507.0443420410156
656,pcu+N668+E88,573.9436645507812
657,pcu+N274+E174,539.1218872070312
658,pcu+N336+E95,538.8118286132812
659,pcu+N392+E132,568.734375
660,pcu+N221+E111,507.2458801269531
661,pcu+N569+E193,554.4707641601562
662,pcu+N508+E110,526.5947265625
663,pcu+N123+E3,557.385498046875
664,pcu+N442+E29,531.7110595703125
665,pcu+N250+E128,466.5791320800781
666,pcu+N559+E67,562.4088134765625
667,pcu+N608+E134,535.8970947265625
668,pcu+N465+E201,593.1685180664062
669,pcu+N334+E175,548.3622436523438
670,pcu+N205+E95,527.1528930664062
671,pcu+N213+E173,537.29248046875
672,pcu+N148+E66,570.5948486328125
673,pcu+N290+E73,543.6800537109375
674,pcu+N33+E92,585.2925415039062
675,pcu+N657+E45,571.5870971679688
676,pcu+N240+E48,487.83111572265625
677,pcu+N505+E64,529.881591796875
678,pcu+N576+E136,540.0211181640625
679,pcu+N146+E51,375.80377197265625
680,pcu+N612+E77,549.199462890625
681,pcu+N146+E96,583.2460327148438
682,pcu+N608+E221,538.6567993164062
683,pcu+N264+E51,405.19915771484375
684,pcu+N47+E147,566.9979248046875
685,pcu+N379+E4,529.509521484375
686,pcu+N339+E72,566.1917114257812
687,pcu+N598+E228,566.5638427734375
688,pcu+N577+E127,579.0289916992188
689,pcu+N308+E7,455.24578857421875
690,pcu+N240+E71,530.5947875976562
691,pcu+N47+E83,488.4435119628906
692,pcu+N406+E67,518.22265625
693,pcu+N101+E26,554.7188720703125
694,pcu+N480+E211,541.16845703125
695,pcu+N628+E61,539.8350830078125
696,pcu+N548+E219,572.393310546875
697,pcu+N668+E85,593.9127197265625
698,pcu+N116+E187,558.9359130859375
699,pcu+N548+E134,567.3700561523438
700,pcu+N493+E145,535.4630126953125
701,pcu+N290+E4,552.5482788085938
702,pcu+N85+E211,585.3545532226562
703,pcu+N144+E86,575.8661499023438
704,pcu+N384+E110,565.6336059570312
705,pcu+N289+E135,568.30029296875
