,cif_id,thermal_stability
147,pcu+N657+E32,360.9054870605469
148,pcu+N234+E92,323.3494873046875
149,pcu+N691+E198,347.4346008300781
150,pcu+N47+E33,339.0548400878906
151,pcu+N274+E18,344.36883544921875
152,pcu+N264+E108,400.1980895996094
153,pcu+N182+E158,377.87713623046875
154,pcu+N49+E219,285.506103515625
155,pcu+N33+E195,337.355224609375
156,pcu+N483+E141,345.8533020019531
157,pcu+N505+E66,392.8402404785156
158,pcu+N16+E233,386.4720458984375
159,pcu+N494+E113,371.6864318847656
160,pcu+N314+E135,337.8285217285156
161,pcu+N694+E119,297.0376892089844
162,pcu+N438+E119,340.6038513183594
163,pcu+N555+E123,344.11065673828125
164,pcu+N30+E178,307.5796203613281
165,pcu+N612+E147,356.8443603515625
166,pcu+N646+E153,294.6711120605469
167,pcu+N222+E142,319.735107421875
168,pcu+N480+E57,326.64117431640625
169,pcu+N205+E68,397.0570068359375
170,pcu+N576+E167,338.19427490234375
171,pcu+N428+E87,349.0696716308594
172,pcu+N306+E116,416.7854919433594
173,pcu+N30+E3,368.0129089355469
174,pcu+N308+E52,414.7631530761719
175,pcu+N16+E85,393.48565673828125
176,pcu+N139+E146,340.0660095214844
177,pcu+N465+E137,287.31329345703125
178,pcu+N493+E34,388.5158996582031
179,pcu+N101+E45,334.6874694824219
180,pcu+N222+E111,352.9798889160156
181,pcu+N504+E119,308.26806640625
182,pcu+N135+E20,380.8030700683594
183,pcu+N205+E128,433.5665283203125
184,pcu+N311+E113,350.64019775390625
185,pcu+N518+E42,286.3236083984375
186,pcu+N570+E67,279.48211669921875
187,pcu+N148+E83,284.86065673828125
188,pcu+N521+E165,336.25799560546875
189,pcu+N85+E49,373.1870422363281
190,pcu+N341+E201,328.2117004394531
191,pcu+N265+E69,356.2446594238281
192,pcu+N155+E85,363.3604431152344
193,pcu+N646+E80,403.27459716796875
194,pcu+N155+E152,406.2865905761719
195,pcu+N634+E51,337.6994323730469
196,pcu+N659+E183,370.9603271484375
197,pcu+N182+E146,399.3590393066406
198,pcu+N442+E158,316.3143615722656
199,pcu+N691+E2,440.5801696777344
200,pcu+N567+E178,333.09539794921875
201,pcu+N465+E32,337.1615905761719
202,pcu+N634+E78,318.5518493652344
203,pcu+N657+E219,293.1221008300781
204,pcu+N311+E190,333.826904296875
205,pcu+N146+E224,401.4889221191406
206,pcu+N59+E10,397.63787841796875
207,pcu+N314+E73,319.9717712402344
208,pcu+N465+E83,348.8868103027344
209,pcu+N696+E192,266.65966796875
210,pcu+N55+E20,345.34771728515625
211,pcu+N162+E11,333.310546875
212,pcu+N180+E167,337.4197692871094
213,pcu+N30+E123,331.76153564453125
214,pcu+N324+E155,348.24139404296875
215,pcu+N666+E171,320.8753662109375
216,pcu+N384+E26,321.1550598144531
217,pcu+N568+E76,325.3072814941406
218,pcu+N250+E5,392.51751708984375
219,pcu+N336+E113,363.68316650390625
220,pcu+N613+E17,372.3372497558594
221,pcu+N489+E32,378.1245422363281
222,pcu+N628+E170,353.19500732421875
223,pcu+N47+E201,339.60345458984375
224,pcu+N151+E160,359.2216796875
225,pcu+N334+E72,362.1704406738281
226,pcu+N105+E89,316.5725402832031
227,pcu+N30+E10,374.1444396972656
228,pcu+N336+E138,355.38946533203125
229,pcu+N33+E14,334.2786865234375
230,pcu+N139+E196,324.3391418457031
231,pcu+N643+E59,368.26568603515625
232,pcu+N339+E137,376.7799072265625
233,pcu+N593+E212,309.1716613769531
234,pcu+N220+E63,383.8258056640625
235,pcu+N690+E13,363.3779296875
236,pcu+N694+E107,280.8590393066406
237,pcu+N220+E183,373.16552734375
238,pcu+N593+E192,300.6090393066406
239,pcu+N630+E44,312.7860412597656
240,pcu+N668+E126,310.7637023925781
241,pcu+N608+E31,283.26861572265625
242,pcu+N467+E51,307.2784118652344
243,pcu+N208+E29,362.5650939941406
244,pcu+N324+E36,394.00201416015625
245,pcu+N486+E19,304.4815673828125
246,pcu+N643+E159,342.9273681640625
247,pcu+N384+E128,366.4880676269531
248,pcu+N666+E119,340.21661376953125
249,pcu+N311+E234,359.88995361328125
250,pcu+N646+E86,310.33343505859375
251,pcu+N384+E85,313.90478515625
252,pcu+N622+E149,323.0913391113281
253,pcu+N657+E152,337.57037353515625
254,pcu+N428+E53,319.025146484375
255,pcu+N678+E89,307.3214416503906
256,pcu+N475+E138,326.4045104980469
257,pcu+N508+E41,328.190185546875
258,pcu+N394+E139,347.55291748046875
259,pcu+N493+E39,358.92718505859375
260,pcu+N55+E72,307.2784118652344
261,pcu+N486+E78,296.22015380859375
262,pcu+N622+E8,403.2100524902344
263,pcu+N453+E17,391.0545654296875
264,pcu+N30+E205,335.4189453125
265,pcu+N123+E181,327.0499267578125
266,pcu+N77+E19,353.89959716796875
267,pcu+N508+E67,300.5660095214844
268,pcu+N529+E107,358.64752197265625
269,pcu+N425+E86,303.9652404785156
270,pcu+N646+E161,361.38763427734375
271,pcu+N341+E52,356.8631896972656
272,pcu+N483+E25,410.1161193847656
273,pcu+N483+E59,375.1878662109375
274,pcu+N630+E1,347.90789794921875
275,pcu+N248+E168,352.2860412597656
276,pcu+N106+E219,356.6453552246094
277,pcu+N574+E79,310.37646484375
278,pcu+N509+E43,393.8729248046875
279,pcu+N552+E84,325.6515197753906
280,pcu+N540+E134,348.95135498046875
281,pcu+N220+E153,324.8985290527344
282,pcu+N146+E95,354.3514099121094
283,pcu+N696+E125,342.3895263671875
284,pcu+N598+E139,327.80291748046875
285,pcu+N30+E72,316.95977783203125
286,pcu+N295+E32,326.1033020019531
287,pcu+N151+E201,371.4820556640625
288,pcu+N529+E171,345.50909423828125
289,pcu+N394+E73,370.01910400390625
290,pcu+N183+E2,349.74737548828125
291,pcu+N590+E72,353.01751708984375
292,pcu+N274+E136,365.052001953125
293,pcu+N379+E190,374.3273010253906
294,pcu+N108+E32,343.346923828125
295,pcu+N341+E64,358.03570556640625
296,pcu+N135+E72,347.2624816894531
297,pcu+N476+E22,356.3011169433594
298,pcu+N273+E142,294.45599365234375
299,pcu+N680+E10,397.2076110839844
300,pcu+N465+E156,307.5796203613281
301,pcu+N493+E25,371.74560546875
302,pcu+N41+E2,388.3007507324219
303,pcu+N667+E5,390.6027526855469
304,pcu+N234+E76,333.7408447265625
305,pcu+N577+E201,371.38525390625
306,pcu+N548+E141,288.4320068359375
307,pcu+N555+E68,392.7541809082031
308,pcu+N694+E116,293.0790710449219
309,pcu+N55+E6,321.67138671875
310,pcu+N668+E38,319.197265625
311,pcu+N336+E89,359.45562744140625
312,pcu+N467+E118,327.9535217285156
313,pcu+N406+E211,382.4811706542969
314,pcu+N694+E10,285.9794006347656
315,pcu+N180+E113,314.076904296875
316,pcu+N659+E108,355.6368713378906
317,pcu+N666+E201,358.92181396484375
318,pcu+N646+E35,386.60113525390625
319,pcu+N659+E8,383.8903503417969
320,pcu+N264+E24,347.80035400390625
321,pcu+N221+E106,395.8092041015625
322,pcu+N144+E205,351.9687194824219
323,pcu+N577+E131,360.36395263671875
324,pcu+N570+E41,315.496826171875
325,pcu+N467+E57,326.38299560546875
326,pcu+N598+E4,310.8067321777344
327,pcu+N569+E204,316.4434509277344
328,pcu+N77+E106,374.9296875
329,pcu+N143+E37,361.49578857421875
330,pcu+N425+E173,316.7446594238281
331,pcu+N265+E206,345.3692321777344
332,pcu+N568+E69,351.15655517578125
333,pcu+N240+E98,311.66729736328125
334,pcu+N668+E89,324.08099365234375
335,pcu+N680+E229,373.9615478515625
336,pcu+N634+E69,353.54998779296875
337,pcu+N334+E106,338.4954528808594
338,pcu+N108+E126,332.3639221191406
339,pcu+N613+E6,330.1479797363281
340,pcu+N308+E26,360.1978759765625
341,pcu+N694+E34,247.98538208007812
342,pcu+N180+E82,287.8726501464844
343,pcu+N612+E202,341.5719909667969
344,pcu+N30+E89,381.8142395019531
345,pcu+N205+E64,407.9646911621094
346,pcu+N406+E47,425.30511474609375
347,pcu+N264+E10,382.6210021972656
348,pcu+N341+E203,323.56463623046875
349,pcu+N213+E190,348.0262451171875
350,pcu+N106+E204,379.73809814453125
351,pcu+N659+E30,341.2600402832031
352,pcu+N521+E123,317.43310546875
353,pcu+N608+E189,334.3432312011719
354,pcu+N612+E88,342.303466796875
355,pcu+N49+E185,309.5158996582031
356,pcu+N30+E33,312.9581604003906
357,pcu+N283+E161,296.7364807128906
358,pcu+N384+E187,348.59637451171875
359,pcu+N567+E7,374.8113708496094
360,pcu+N493+E223,348.6609191894531
361,pcu+N577+E36,395.42193603515625
362,pcu+N135+E61,292.17547607421875
363,pcu+N569+E65,292.390625
364,pcu+N324+E145,360.5226135253906
365,pcu+N152+E3,359.6438903808594
366,pcu+N54+E229,386.3644714355469
367,pcu+N16+E155,395.4434509277344
368,pcu+N574+E90,375.5643615722656
369,pcu+N65+E201,369.465087890625
370,pcu+N555+E167,381.9110412597656
371,pcu+N556+E149,340.1090393066406
372,pcu+N139+E218,374.5424499511719
373,pcu+N694+E91,284.0861511230469
374,pcu+N556+E185,348.7039489746094
375,pcu+N273+E81,350.059326171875
376,pcu+N213+E1,323.0913391113281
377,pcu+N475+E57,319.56298828125
378,pcu+N155+E232,371.3045654296875
379,pcu+N425+E221,340.8190002441406
380,pcu+N135+E112,331.9981994628906
381,pcu+N694+E20,267.6063232421875
382,pcu+N457+E40,391.37725830078125
383,pcu+N264+E8,376.64007568359375
384,pcu+N568+E97,386.0202331542969
385,pcu+N162+E25,357.0890808105469
386,pcu+N691+E84,437.30999755859375
387,pcu+N336+E142,305.6863708496094
388,pcu+N334+E104,355.9057922363281
389,pcu+N173+E148,320.2729797363281
390,pcu+N283+E224,255.0420379638672
391,pcu+N659+E26,343.0887451171875
392,pcu+N668+E33,292.1324462890625
393,pcu+N570+E112,290.66949462890625
394,pcu+N560+E71,363.58636474609375
395,pcu+N289+E70,334.94561767578125
396,pcu+N379+E47,393.4211120605469
397,pcu+N220+E67,368.62603759765625
398,pcu+N453+E158,340.1090393066406
399,pcu+N384+E98,355.5185546875
400,pcu+N234+E198,328.9216613769531
401,pcu+N691+E228,360.7790832519531
402,pcu+N41+E106,374.26275634765625
403,pcu+N264+E61,325.7806091308594
404,pcu+N148+E116,303.10467529296875
405,pcu+N680+E212,288.173828125
406,pcu+N379+E161,376.2743225097656
407,pcu+N289+E148,334.6874694824219
408,pcu+N106+E29,438.2566223144531
409,pcu+N213+E192,291.01373291015625
410,pcu+N143+E202,337.2906799316406
411,pcu+N273+E162,334.5153503417969
412,pcu+N559+E188,341.55047607421875
413,pcu+N208+E176,391.1621398925781
414,pcu+N574+E23,347.62823486328125
415,pcu+N167+E146,339.9906921386719
416,pcu+N465+E48,401.6395263671875
417,pcu+N234+E201,316.7876892089844
418,pcu+N518+E136,352.40435791015625
419,pcu+N85+E77,363.7006530761719
420,pcu+N680+E78,337.48431396484375
421,pcu+N77+E83,336.88189697265625
422,pcu+N289+E65,343.66961669921875
423,pcu+N144+E80,403.5758056640625
424,pcu+N221+E222,357.50860595703125
425,pcu+N146+E201,338.6245422363281
426,pcu+N465+E92,362.71368408203125
427,pcu+N559+E153,288.0017395019531
428,pcu+N144+E98,380.1253662109375
429,pcu+N65+E216,400.17657470703125
430,pcu+N151+E5,370.863525390625
431,pcu+N570+E32,339.5711669921875
432,pcu+N382+E66,333.6763000488281
433,pcu+N593+E153,286.75390625
434,pcu+N552+E45,322.38134765625
435,pcu+N248+E40,398.1112060546875
436,pcu+N555+E146,374.60699462890625
437,pcu+N475+E88,299.92059326171875
438,pcu+N467+E27,325.4794006347656
439,pcu+N425+E203,389.2258605957031
440,pcu+N274+E38,384.2560729980469
441,pcu+N493+E37,322.2092590332031
442,pcu+N341+E181,330.9440002441406
443,pcu+N540+E146,343.57281494140625
444,pcu+N265+E159,356.90081787109375
445,pcu+N36+E120,338.1512451171875
446,pcu+N491+E24,341.4321594238281
447,pcu+N77+E10,409.5567321777344
448,pcu+N311+E122,387.76287841796875
449,pcu+N182+E128,456.5006408691406
450,pcu+N504+E4,321.9080505371094
451,pcu+N491+E202,352.1892395019531
452,pcu+N382+E158,319.56298828125
453,pcu+N659+E152,413.2141418457031
454,pcu+N559+E156,288.21685791015625
455,pcu+N123+E183,329.4380187988281
456,pcu+N180+E158,302.3301696777344
457,pcu+N283+E3,280.6008605957031
458,pcu+N489+E63,354.16851806640625
459,pcu+N667+E44,293.0790710449219
460,pcu+N552+E102,280.8590393066406
461,pcu+N612+E222,313.6466064453125
462,pcu+N274+E127,324.5973205566406
463,pcu+N438+E72,314.20599365234375
464,pcu+N85+E150,348.96209716796875
465,pcu+N465+E131,331.008544921875
466,pcu+N273+E167,380.5556640625
467,pcu+N65+E153,328.8140869140625
468,pcu+N173+E181,319.0036315917969
469,pcu+N552+E108,316.1422424316406
470,pcu+N667+E58,317.4976501464844
471,pcu+N180+E183,294.326904296875
472,pcu+N290+E89,345.0035095214844
473,pcu+N183+E43,303.5779724121094
474,pcu+N265+E125,390.9039611816406
475,pcu+N533+E110,327.35113525390625
476,pcu+N491+E224,387.5907897949219
477,pcu+N250+E52,322.05865478515625
478,pcu+N139+E126,377.00579833984375
479,pcu+N155+E205,383.9764099121094
480,pcu+N373+E170,366.15728759765625
481,pcu+N382+E226,380.5879211425781
482,pcu+N508+E50,328.2117004394531
483,pcu+N324+E167,344.55169677734375
484,pcu+N680+E205,322.9622497558594
485,pcu+N691+E69,409.4706726074219
486,pcu+N680+E17,342.3142395019531
487,pcu+N16+E216,391.37725830078125
488,pcu+N509+E92,428.31707763671875
489,pcu+N392+E141,315.36773681640625
490,pcu+N453+E145,343.185546875
491,pcu+N483+E15,320.91839599609375
492,pcu+N518+E95,308.74139404296875
493,pcu+N248+E159,303.6210021972656
494,pcu+N65+E151,374.8113708496094
495,pcu+N49+E108,330.9224853515625
496,pcu+N234+E149,284.2582702636719
497,pcu+N85+E179,348.5533447265625
498,pcu+N240+E162,356.8416748046875
499,pcu+N182+E118,368.1581115722656
500,pcu+N568+E8,348.7469787597656
501,pcu+N666+E19,346.9613037109375
502,pcu+N475+E97,345.4875793457031
503,pcu+N341+E6,319.9072265625
504,pcu+N529+E15,343.1532897949219
505,pcu+N77+E44,327.0284118652344
506,pcu+N334+E23,398.7135925292969
507,pcu+N382+E134,350.6724853515625
508,pcu+N265+E17,409.25555419921875
509,pcu+N289+E15,320.0578308105469
510,pcu+N598+E142,293.4233093261719
511,pcu+N265+E149,339.61419677734375
512,pcu+N308+E125,428.31707763671875
513,pcu+N540+E6,378.8237609863281
514,pcu+N183+E38,353.238037109375
515,pcu+N101+E232,337.2476501464844
516,pcu+N438+E61,319.3048400878906
517,pcu+N548+E145,405.1678466796875
518,pcu+N274+E27,332.6866455078125
519,pcu+N486+E33,304.1803894042969
520,pcu+N577+E154,379.8671875
521,pcu+N453+E81,353.3886413574219
522,pcu+N560+E225,343.0887451171875
523,pcu+N143+E131,340.2488708496094
524,pcu+N167+E189,388.0640869140625
525,pcu+N162+E123,363.7396545410156
526,pcu+N428+E203,337.85003662109375
527,pcu+N384+E180,332.3208923339844
528,pcu+N382+E220,353.1627502441406
529,pcu+N508+E77,390.4091491699219
530,pcu+N373+E45,340.9696044921875
531,pcu+N480+E33,317.47613525390625
532,pcu+N30+E15,336.8603820800781
533,pcu+N289+E209,418.8078308105469
534,pcu+N674+E141,353.7866516113281
535,pcu+N529+E97,375.6181640625
536,pcu+N486+E218,319.7566223144531
537,pcu+N593+E139,296.6504211425781
538,pcu+N59+E64,325.88818359375
539,pcu+N382+E137,360.93438720703125
540,pcu+N392+E86,304.2664489746094
541,pcu+N59+E118,339.8616027832031
542,pcu+N139+E178,282.02081298828125
543,pcu+N248+E104,372.1221008300781
544,pcu+N486+E139,259.947265625
545,pcu+N476+E115,340.7867126464844
546,pcu+N101+E151,358.9809875488281
547,pcu+N392+E156,305.4281921386719
548,pcu+N394+E94,387.9565124511719
549,pcu+N493+E104,324.6403503417969
550,pcu+N475+E148,315.71197509765625
551,pcu+N265+E25,407.6634826660156
552,pcu+N576+E219,299.5333251953125
553,pcu+N65+E96,307.5365905761719
554,pcu+N508+E150,402.90887451171875
555,pcu+N612+E176,384.1700439453125
556,pcu+N521+E35,386.1278076171875
557,pcu+N144+E165,298.930908203125
558,pcu+N540+E205,298.02734375
559,pcu+N167+E212,325.2642517089844
560,pcu+N674+E68,383.3309631347656
561,pcu+N657+E65,294.8002014160156
562,pcu+N555+E215,350.6724853515625
563,pcu+N678+E165,333.482666015625
564,pcu+N475+E30,317.04583740234375
565,pcu+N595+E106,298.5436706542969
566,pcu+N308+E15,358.9339294433594
567,pcu+N152+E161,360.7017822265625
568,pcu+N384+E194,379.1357116699219
569,pcu+N248+E176,415.2364807128906
570,pcu+N135+E12,367.9591064453125
571,pcu+N595+E211,310.41949462890625
572,pcu+N666+E40,369.84161376953125
573,pcu+N85+E35,364.8126525878906
574,pcu+N612+E16,364.9847717285156
575,pcu+N155+E19,366.7327880859375
576,pcu+N290+E65,321.45623779296875
577,pcu+N518+E198,321.54229736328125
578,pcu+N608+E17,318.9606018066406
579,pcu+N486+E149,294.6280822753906
580,pcu+N59+E34,361.4715881347656
581,pcu+N518+E4,348.9083251953125
582,pcu+N55+E226,283.9570617675781
583,pcu+N36+E155,343.75567626953125
584,pcu+N608+E131,310.50555419921875
585,pcu+N394+E52,379.2110290527344
586,pcu+N139+E73,351.8342590332031
587,pcu+N438+E180,347.8218688964844
588,pcu+N475+E95,319.7996520996094
589,pcu+N384+E39,401.38134765625
590,pcu+N694+E36,251.4276580810547
591,pcu+N55+E98,328.2117004394531
592,pcu+N264+E177,327.8674621582031
593,pcu+N37+E70,379.8671875
594,pcu+N694+E216,297.9412841796875
595,pcu+N467+E156,307.3644714355469
596,pcu+N116+E77,385.97723388671875
597,pcu+N162+E202,343.04571533203125
598,pcu+N612+E85,374.87591552734375
599,pcu+N643+E34,368.394775390625
600,pcu+N155+E198,318.0570068359375
601,pcu+N608+E47,313.51751708984375
602,pcu+N180+E165,325.8021240234375
603,pcu+N560+E223,349.4354248046875
604,pcu+N274+E175,353.1197204589844
605,pcu+N135+E212,328.1256408691406
606,pcu+N442+E113,411.3639221191406
607,pcu+N311+E26,324.9200439453125
608,pcu+N148+E196,297.2528076171875
609,pcu+N167+E186,331.3957824707031
610,pcu+N116+E22,330.1049499511719
611,pcu+N447+E32,396.9924621582031
612,pcu+N55+E73,293.4663391113281
613,pcu+N162+E211,328.3407897949219
614,pcu+N680+E225,324.6833801269531
615,pcu+N180+E9,288.4320068359375
616,pcu+N577+E47,375.1233215332031
617,pcu+N220+E91,409.7718811035156
618,pcu+N691+E106,396.39007568359375
619,pcu+N16+E174,396.1964416503906
620,pcu+N214+E38,268.55291748046875
621,pcu+N576+E177,345.7242126464844
622,pcu+N295+E145,320.8968811035156
623,pcu+N151+E192,332.3639221191406
624,pcu+N148+E121,267.520263671875
625,pcu+N55+E106,329.3089294433594
626,pcu+N173+E24,362.1664123535156
627,pcu+N425+E1,401.6180114746094
628,pcu+N37+E72,387.1820068359375
629,pcu+N680+E161,354.67950439453125
630,pcu+N406+E8,423.11065673828125
631,pcu+N493+E113,369.6103210449219
632,pcu+N560+E188,343.85247802734375
633,pcu+N493+E155,338.065185546875
634,pcu+N491+E216,395.7016296386719
635,pcu+N274+E45,353.3133544921875
636,pcu+N182+E39,375.091064453125
637,pcu+N222+E87,316.7446594238281
638,pcu+N289+E21,394.7334899902344
639,pcu+N382+E183,319.197265625
640,pcu+N559+E69,328.8356018066406
641,pcu+N518+E156,312.6569519042969
642,pcu+N336+E8,361.379638671875
643,pcu+N576+E71,321.4777526855469
644,pcu+N290+E5,399.2299499511719
645,pcu+N274+E147,356.1505126953125
646,pcu+N106+E110,382.8361511230469
647,pcu+N105+E223,329.9328308105469
648,pcu+N273+E148,318.70245361328125
649,pcu+N151+E166,350.8392028808594
650,pcu+N116+E225,331.4818420410156
651,pcu+N508+E195,324.5758056640625
652,pcu+N306+E78,390.5166931152344
653,pcu+N116+E195,319.56298828125
654,pcu+N392+E10,390.1940002441406
655,pcu+N205+E223,385.09515380859375
656,pcu+N668+E88,279.56817626953125
657,pcu+N274+E174,367.5126953125
658,pcu+N336+E95,312.26971435546875
659,pcu+N392+E132,374.34881591796875
660,pcu+N221+E111,383.95489501953125
661,pcu+N569+E193,327.17901611328125
662,pcu+N508+E110,376.6615905761719
663,pcu+N123+E3,424.1003112792969
664,pcu+N442+E29,377.7157897949219
665,pcu+N250+E128,423.11065673828125
666,pcu+N559+E67,321.1980895996094
667,pcu+N608+E134,347.4346008300781
668,pcu+N465+E201,344.7023010253906
669,pcu+N334+E175,335.4404602050781
670,pcu+N205+E95,431.0278625488281
671,pcu+N213+E173,291.5300598144531
672,pcu+N148+E66,291.2288513183594
673,pcu+N290+E73,327.0284118652344
674,pcu+N33+E92,342.5508728027344
675,pcu+N657+E45,334.7304992675781
676,pcu+N240+E48,322.4889221191406
677,pcu+N505+E64,442.473388671875
678,pcu+N576+E136,362.72039794921875
679,pcu+N146+E51,381.4700012207031
680,pcu+N612+E77,375.1233215332031
681,pcu+N146+E96,323.241943359375
682,pcu+N608+E221,328.9862060546875
683,pcu+N264+E51,321.6498718261719
684,pcu+N47+E147,321.26263427734375
685,pcu+N379+E4,363.45458984375
686,pcu+N339+E72,405.59814453125
687,pcu+N598+E228,292.08941650390625
688,pcu+N577+E127,361.59765625
689,pcu+N308+E7,403.18853759765625
690,pcu+N240+E71,350.94140625
691,pcu+N47+E83,329.8467712402344
692,pcu+N406+E67,352.7647399902344
693,pcu+N101+E26,313.77569580078125
694,pcu+N480+E211,316.4434509277344
695,pcu+N628+E61,317.7558288574219
696,pcu+N548+E219,345.7134704589844
697,pcu+N668+E85,272.94183349609375
698,pcu+N116+E187,331.9766845703125
699,pcu+N548+E134,373.28387451171875
700,pcu+N493+E145,359.0710754394531
701,pcu+N290+E4,333.2244873046875
702,pcu+N85+E211,337.0325012207031
