,cif_id,accessible_surface_area
199,pcu+N691+E2,4525.0791015625
200,pcu+N567+E178,3480.4130859375
201,pcu+N465+E32,4725.97607421875
202,pcu+N634+E78,3971.4951171875
203,pcu+N657+E219,4772.8525390625
204,pcu+N311+E190,3011.65234375
205,pcu+N146+E224,3748.27587890625
206,pcu+N59+E10,5013.92919921875
207,pcu+N314+E73,3300.72119140625
208,pcu+N465+E83,4842.05029296875
209,pcu+N696+E192,3478.1806640625
210,pcu+N55+E20,5217.05859375
211,pcu+N162+E11,4589.8125
212,pcu+N180+E167,2287.30615234375
213,pcu+N30+E123,2952.49951171875
214,pcu+N324+E155,3256.07763671875
215,pcu+N666+E171,1890.53369140625
216,pcu+N384+E26,3571.9326171875
217,pcu+N568+E76,2362.08447265625
218,pcu+N250+E5,3382.1962890625
219,pcu+N336+E113,4522.8466796875
220,pcu+N613+E17,4886.6943359375
221,pcu+N489+E32,5201.43310546875
222,pcu+N628+E170,5212.59423828125
223,pcu+N47+E201,4748.29833984375
224,pcu+N151+E160,4279.53759765625
225,pcu+N334+E72,2687.984375
226,pcu+N105+E89,594.4669799804688
227,pcu+N30+E10,4382.21875
228,pcu+N336+E138,2669.0107421875
229,pcu+N33+E14,3984.88818359375
230,pcu+N139+E196,4779.548828125
231,pcu+N643+E59,4891.15869140625
232,pcu+N339+E137,2767.2275390625
233,pcu+N593+E212,2799.59423828125
234,pcu+N220+E63,1825.8001708984375
235,pcu+N690+E13,3884.43994140625
236,pcu+N694+E107,4942.4990234375
237,pcu+N220+E183,2511.641357421875
238,pcu+N593+E192,4161.2314453125
239,pcu+N630+E44,3103.17236328125
240,pcu+N668+E126,5321.9716796875
241,pcu+N608+E31,4132.212890625
242,pcu+N467+E51,2266.10009765625
243,pcu+N208+E29,3911.22607421875
244,pcu+N324+E36,4507.2216796875
245,pcu+N486+E19,3395.58935546875
246,pcu+N643+E159,2162.861328125
247,pcu+N384+E128,2308.51171875
248,pcu+N666+E119,3304.06982421875
249,pcu+N311+E234,3989.3525390625
250,pcu+N646+E86,3942.4765625
251,pcu+N384+E85,2628.83154296875
252,pcu+N622+E149,2300.69921875
253,pcu+N657+E152,5212.59423828125
254,pcu+N428+E53,2196.34423828125
255,pcu+N678+E89,3169.02197265625
256,pcu+N475+E138,960.0582885742188
257,pcu+N508+E41,5009.46484375
258,pcu+N394+E139,1448.5596923828125
259,pcu+N493+E39,5000.5361328125
260,pcu+N55+E72,4098.72998046875
261,pcu+N486+E78,4790.7099609375
262,pcu+N622+E8,3658.98828125
263,pcu+N453+E17,4100.96240234375
264,pcu+N30+E205,1617.648193359375
265,pcu+N123+E181,3424.60791015625
266,pcu+N77+E19,2493.78369140625
267,pcu+N508+E67,2503.82861328125
268,pcu+N529+E107,4837.5859375
269,pcu+N425+E86,3547.37890625
270,pcu+N646+E161,4578.6513671875
271,pcu+N341+E52,1922.900634765625
272,pcu+N483+E25,4337.57470703125
273,pcu+N483+E59,5462.599609375
274,pcu+N630+E1,4884.4619140625
275,pcu+N248+E168,2035.0682373046875
276,pcu+N106+E219,3824.17041015625
277,pcu+N574+E79,2564.097900390625
278,pcu+N509+E43,1676.80126953125
279,pcu+N552+E84,2221.456298828125
280,pcu+N540+E134,3574.1650390625
281,pcu+N220+E153,3204.7373046875
282,pcu+N146+E95,1144.9117431640625
283,pcu+N696+E125,4103.19482421875
284,pcu+N598+E139,3632.2021484375
285,pcu+N30+E72,2027.255615234375
286,pcu+N295+E32,5183.57568359375
287,pcu+N151+E201,4516.150390625
288,pcu+N529+E171,1974.240966796875
289,pcu+N394+E73,2035.626220703125
290,pcu+N183+E2,4750.5302734375
291,pcu+N590+E72,3208.08544921875
292,pcu+N274+E136,5350.990234375
293,pcu+N379+E190,3413.447265625
294,pcu+N108+E32,4866.6044921875
295,pcu+N341+E64,5250.54150390625
296,pcu+N135+E72,1680.707763671875
297,pcu+N476+E22,2253.8232421875
298,pcu+N273+E142,3817.47412109375
299,pcu+N680+E10,5469.29638671875
300,pcu+N465+E156,3844.26025390625
301,pcu+N493+E25,1374.6182861328125
302,pcu+N41+E2,4377.75439453125
303,pcu+N667+E5,3790.6875
304,pcu+N234+E76,4246.0546875
305,pcu+N577+E201,3844.26025390625
306,pcu+N548+E141,4449.1845703125
307,pcu+N555+E68,4257.2158203125
308,pcu+N694+E116,4375.52197265625
309,pcu+N55+E6,5214.826171875
310,pcu+N668+E38,4603.20556640625
311,pcu+N336+E89,860.2374267578125
312,pcu+N467+E118,4058.55078125
313,pcu+N406+E211,2675.70751953125
314,pcu+N694+E10,5647.87158203125
315,pcu+N180+E113,4690.26123046875
316,pcu+N659+E108,549.8231201171875
317,pcu+N666+E201,3801.8486328125
318,pcu+N646+E35,3766.13330078125
319,pcu+N659+E8,3701.39990234375
320,pcu+N264+E24,3206.96923828125
321,pcu+N221+E106,4656.7783203125
322,pcu+N144+E205,1105.4647216796875
323,pcu+N577+E131,2278.377197265625
324,pcu+N570+E41,4779.548828125
325,pcu+N467+E57,4210.33984375
326,pcu+N598+E4,5484.921875
327,pcu+N569+E204,2956.9638671875
328,pcu+N77+E106,5002.76806640625
329,pcu+N143+E37,4138.90966796875
330,pcu+N425+E173,1652.2471923828125
331,pcu+N265+E206,813.7799072265625
332,pcu+N568+E69,1334.29931640625
333,pcu+N240+E98,4784.01318359375
334,pcu+N668+E89,1543.98583984375
335,pcu+N680+E229,5580.90576171875
336,pcu+N634+E69,588.3284912109375
337,pcu+N334+E106,5201.43310546875
338,pcu+N108+E126,4993.83935546875
339,pcu+N613+E6,5638.94287109375
340,pcu+N308+E26,3667.9169921875
341,pcu+N694+E34,4853.21142578125
342,pcu+N180+E82,5257.23779296875
343,pcu+N612+E202,2618.78662109375
344,pcu+N30+E89,1051.9356689453125
345,pcu+N205+E64,4978.2138671875
346,pcu+N406+E47,4469.2744140625
347,pcu+N264+E10,4830.88916015625
348,pcu+N341+E203,4877.765625
349,pcu+N213+E190,4183.5537109375
350,pcu+N106+E204,1780.5982666015625
351,pcu+N659+E30,4498.29248046875
352,pcu+N521+E123,4563.0263671875
353,pcu+N608+E189,3022.8134765625
354,pcu+N612+E88,3097.591796875
355,pcu+N49+E185,690.7302856445312
356,pcu+N30+E33,4045.15771484375
357,pcu+N283+E161,5257.23779296875
358,pcu+N384+E187,4051.85400390625
359,pcu+N567+E7,4580.8837890625
360,pcu+N493+E223,4556.32958984375
361,pcu+N577+E36,5092.0556640625
362,pcu+N135+E61,4185.78564453125
363,pcu+N569+E65,4511.68603515625
364,pcu+N324+E145,2558.517333984375
365,pcu+N152+E3,3554.0751953125
366,pcu+N54+E229,4824.19287109375
367,pcu+N16+E155,4699.18994140625
368,pcu+N574+E90,4991.607421875
369,pcu+N65+E201,2816.33544921875
370,pcu+N555+E167,1432.6552734375
371,pcu+N556+E149,2372.12939453125
372,pcu+N139+E218,3712.56103515625
373,pcu+N694+E91,5138.93212890625
374,pcu+N556+E185,1021.0947875976562
375,pcu+N273+E81,3154.5126953125
376,pcu+N213+E1,5558.583984375
377,pcu+N475+E57,2275.02880859375
378,pcu+N155+E232,3224.82666015625
379,pcu+N425+E221,2967.0087890625
380,pcu+N135+E112,3725.9541015625
381,pcu+N694+E20,5248.30908203125
382,pcu+N457+E40,4750.5302734375
383,pcu+N264+E8,2577.490966796875
384,pcu+N568+E97,4491.59619140625
385,pcu+N162+E25,3596.48681640625
386,pcu+N691+E84,1236.5013427734375
387,pcu+N336+E142,4196.94677734375
388,pcu+N334+E104,4192.482421875
389,pcu+N173+E148,4290.69873046875
390,pcu+N283+E224,4592.044921875
391,pcu+N659+E26,3438.00146484375
392,pcu+N668+E33,5603.22802734375
393,pcu+N570+E112,4520.61474609375
394,pcu+N560+E71,2835.30908203125
395,pcu+N289+E70,2704.72607421875
396,pcu+N379+E47,3859.8857421875
397,pcu+N220+E67,1365.4105224609375
398,pcu+N453+E158,2272.796875
399,pcu+N384+E98,4324.181640625
400,pcu+N234+E198,4728.20849609375
401,pcu+N691+E228,2157.8388671875
402,pcu+N41+E106,4721.51171875
403,pcu+N264+E61,4022.83544921875
404,pcu+N148+E116,4406.77294921875
405,pcu+N680+E212,3594.2548828125
406,pcu+N379+E161,4531.775390625
407,pcu+N289+E148,4732.6728515625
408,pcu+N106+E29,2047.34521484375
409,pcu+N213+E192,4127.74853515625
410,pcu+N143+E202,3721.48974609375
411,pcu+N273+E162,1326.765625
412,pcu+N559+E188,4696.9580078125
413,pcu+N208+E176,4518.38232421875
414,pcu+N574+E23,4734.9052734375
415,pcu+N167+E146,3728.18603515625
416,pcu+N465+E48,1876.58251953125
417,pcu+N234+E201,4647.849609375
418,pcu+N518+E136,4225.96533203125
419,pcu+N85+E77,5656.80029296875
420,pcu+N680+E78,5549.6552734375
421,pcu+N77+E83,4518.38232421875
422,pcu+N289+E65,4471.50634765625
423,pcu+N144+E80,3804.08056640625
424,pcu+N221+E222,4027.30029296875
425,pcu+N146+E201,3253.84521484375
426,pcu+N465+E92,2402.263916015625
427,pcu+N559+E153,4438.0234375
428,pcu+N144+E98,4319.71728515625
429,pcu+N65+E216,1594.768310546875
430,pcu+N151+E5,4563.0263671875
431,pcu+N570+E32,5018.3935546875
432,pcu+N382+E66,2330.833740234375
433,pcu+N593+E153,4150.07080078125
434,pcu+N552+E45,2439.09521484375
435,pcu+N248+E40,3982.65625
436,pcu+N555+E146,3186.87939453125
437,pcu+N475+E88,1863.7474365234375
438,pcu+N467+E27,3386.66064453125
439,pcu+N425+E203,4375.52197265625
440,pcu+N274+E38,5063.03759765625
441,pcu+N493+E37,2282.841552734375
442,pcu+N341+E181,4440.255859375
443,pcu+N540+E146,3371.03564453125
444,pcu+N265+E159,2153.37451171875
445,pcu+N36+E120,4138.90966796875
446,pcu+N491+E24,4029.5322265625
447,pcu+N77+E10,4732.6728515625
448,pcu+N311+E122,3008.30419921875
449,pcu+N182+E128,1043.1812744140625
450,pcu+N504+E4,4895.623046875
451,pcu+N491+E202,2084.734375
452,pcu+N382+E158,2012.188232421875
453,pcu+N659+E152,4228.197265625
454,pcu+N559+E156,4199.1787109375
455,pcu+N123+E183,2581.95556640625
456,pcu+N180+E158,3612.1123046875
457,pcu+N283+E3,4614.36669921875
458,pcu+N489+E63,3357.64208984375
459,pcu+N667+E44,2506.06103515625
460,pcu+N552+E102,1739.302734375
461,pcu+N612+E222,4645.6171875
462,pcu+N274+E127,4393.37939453125
463,pcu+N438+E72,2256.05517578125
464,pcu+N85+E150,4866.6044921875
465,pcu+N465+E131,2134.40087890625
466,pcu+N273+E167,1247.8018798828125
467,pcu+N65+E153,2849.818359375
468,pcu+N173+E181,3884.43994140625
469,pcu+N552+E108,2658.966064453125
470,pcu+N667+E58,865.9573974609375
471,pcu+N180+E183,4288.466796875
472,pcu+N290+E89,343.0662841796875
473,pcu+N183+E43,3059.64453125
474,pcu+N265+E125,3429.072265625
475,pcu+N533+E110,4632.22412109375
476,pcu+N491+E224,3384.4287109375
477,pcu+N250+E52,771.0892333984375
478,pcu+N139+E126,4379.986328125
479,pcu+N155+E205,833.1720581054688
480,pcu+N373+E170,3935.7802734375
481,pcu+N382+E226,-210.5174560546875
482,pcu+N508+E50,3057.412353515625
483,pcu+N324+E167,873.2120361328125
484,pcu+N680+E205,2958.079833984375
485,pcu+N691+E69,1591.97802734375
486,pcu+N680+E17,5020.62548828125
487,pcu+N16+E216,3153.396484375
488,pcu+N509+E92,2221.456298828125
489,pcu+N392+E141,5431.34912109375
490,pcu+N453+E145,2724.815673828125
491,pcu+N483+E15,4420.166015625
492,pcu+N518+E95,2249.35888671875
493,pcu+N248+E159,2702.49365234375
494,pcu+N65+E151,2196.90234375
495,pcu+N49+E108,692.9625244140625
496,pcu+N234+E149,4190.25
497,pcu+N85+E179,5071.96630859375
498,pcu+N240+E162,1454.419189453125
499,pcu+N182+E118,2698.029296875
500,pcu+N568+E8,3061.876953125
501,pcu+N666+E19,2738.208984375
502,pcu+N475+E97,4038.4609375
503,pcu+N341+E6,4784.01318359375
504,pcu+N529+E15,2481.5068359375
505,pcu+N77+E44,2705.842041015625
506,pcu+N334+E23,4098.72998046875
507,pcu+N382+E134,2751.60205078125
508,pcu+N265+E17,3748.27587890625
509,pcu+N289+E15,2858.747314453125
510,pcu+N598+E142,4667.939453125
511,pcu+N265+E149,2020.5589599609375
512,pcu+N308+E125,3859.8857421875
513,pcu+N540+E6,5060.80517578125
514,pcu+N183+E38,4388.9150390625
515,pcu+N101+E232,3154.5126953125
516,pcu+N438+E61,4319.71728515625
517,pcu+N548+E145,3102.05615234375
518,pcu+N274+E27,4355.43212890625
519,pcu+N486+E33,5147.86083984375
520,pcu+N577+E154,4163.4638671875
521,pcu+N453+E81,3064.10888671875
522,pcu+N560+E225,5176.87890625
523,pcu+N143+E131,3179.06689453125
524,pcu+N167+E189,4551.865234375
525,pcu+N162+E123,4781.78125
526,pcu+N428+E203,2897.810546875
527,pcu+N384+E180,1767.76318359375
528,pcu+N382+E220,2037.3004150390625
529,pcu+N508+E77,5100.98486328125
530,pcu+N373+E45,2184.067138671875
531,pcu+N480+E33,5451.43896484375
532,pcu+N30+E15,1887.7435302734375
533,pcu+N289+E209,4763.923828125
534,pcu+N674+E141,3900.06494140625
535,pcu+N529+E97,4614.36669921875
536,pcu+N486+E218,4522.8466796875
537,pcu+N593+E139,3000.491455078125
538,pcu+N59+E64,5069.73388671875
539,pcu+N382+E137,2756.06640625
540,pcu+N392+E86,5141.1640625
541,pcu+N59+E118,3498.2705078125
542,pcu+N139+E178,3017.23291015625
543,pcu+N248+E104,3650.0595703125
544,pcu+N486+E139,2614.322265625
545,pcu+N476+E115,2115.9853515625
546,pcu+N101+E151,2078.0380859375
547,pcu+N392+E156,5125.53857421875
548,pcu+N394+E94,3933.5478515625
549,pcu+N493+E104,3612.1123046875
550,pcu+N475+E148,3978.19189453125
551,pcu+N265+E25,1700.79736328125
552,pcu+N576+E219,3044.019287109375
553,pcu+N65+E96,3656.755859375
554,pcu+N508+E150,4228.197265625
555,pcu+N612+E176,4522.8466796875
556,pcu+N521+E35,4938.03466796875
557,pcu+N144+E165,1431.8182373046875
558,pcu+N540+E205,1885.5113525390625
559,pcu+N167+E212,3095.359619140625
560,pcu+N674+E68,2969.24072265625
561,pcu+N657+E65,4835.353515625
562,pcu+N555+E215,4118.81982421875
563,pcu+N678+E165,3632.2021484375
564,pcu+N475+E30,4817.49609375
565,pcu+N595+E106,5373.31201171875
566,pcu+N308+E15,2429.05029296875
567,pcu+N152+E161,4567.49072265625
568,pcu+N384+E194,4761.69140625
569,pcu+N248+E176,4246.0546875
570,pcu+N135+E12,4703.654296875
571,pcu+N595+E211,3353.177734375
572,pcu+N666+E40,4210.33984375
573,pcu+N85+E35,4837.5859375
574,pcu+N612+E16,2416.773193359375
575,pcu+N155+E19,2247.12646484375
576,pcu+N290+E65,3391.125
577,pcu+N518+E198,4013.90673828125
578,pcu+N608+E17,4129.98095703125
579,pcu+N486+E149,3513.89599609375
580,pcu+N59+E34,4496.060546875
581,pcu+N518+E4,4757.22705078125
582,pcu+N55+E226,1764.972900390625
583,pcu+N36+E155,4435.79150390625
584,pcu+N608+E131,1814.63916015625
585,pcu+N394+E52,1574.95751953125
586,pcu+N139+E73,1566.307861328125
587,pcu+N438+E180,1454.6982421875
588,pcu+N475+E95,461.9305419921875
589,pcu+N384+E39,5127.77099609375
590,pcu+N694+E36,5442.509765625
591,pcu+N55+E98,5290.720703125
592,pcu+N264+E177,2735.9765625
593,pcu+N37+E70,2271.6806640625
594,pcu+N694+E216,2652.26953125
595,pcu+N467+E156,4154.53515625
596,pcu+N116+E77,4141.14208984375
597,pcu+N162+E202,4047.3896484375
598,pcu+N612+E85,2643.3408203125
599,pcu+N643+E34,4395.61181640625
600,pcu+N155+E198,3217.01416015625
601,pcu+N608+E47,4353.2001953125
602,pcu+N180+E165,2103.150146484375
603,pcu+N560+E223,5116.60986328125
604,pcu+N274+E175,4629.9921875
605,pcu+N135+E212,83.57391357421875
606,pcu+N442+E113,4181.3212890625
607,pcu+N311+E26,3395.58935546875
608,pcu+N148+E196,5257.23779296875
609,pcu+N167+E186,3571.9326171875
610,pcu+N116+E22,4817.49609375
611,pcu+N447+E32,5000.5361328125
612,pcu+N55+E73,3953.6376953125
613,pcu+N162+E211,4040.693359375
614,pcu+N680+E225,5400.09814453125
615,pcu+N180+E9,5554.11962890625
616,pcu+N577+E47,4603.20556640625
617,pcu+N220+E91,4152.302734375
618,pcu+N691+E106,4886.6943359375
619,pcu+N16+E174,4243.82275390625
620,pcu+N214+E38,4790.7099609375
621,pcu+N576+E177,2927.9453125
622,pcu+N295+E145,4147.83837890625
623,pcu+N151+E192,4176.85693359375
624,pcu+N148+E121,5350.990234375
625,pcu+N55+E106,5362.15087890625
626,pcu+N173+E24,4201.4111328125
627,pcu+N425+E1,4964.82080078125
628,pcu+N37+E72,2429.05029296875
629,pcu+N680+E161,5181.34326171875
630,pcu+N406+E8,4324.181640625
631,pcu+N493+E113,3623.2734375
632,pcu+N560+E188,4507.2216796875
633,pcu+N493+E155,3536.2177734375
634,pcu+N491+E216,1909.50732421875
635,pcu+N274+E45,4594.27685546875
636,pcu+N182+E39,4821.96044921875
637,pcu+N222+E87,5321.9716796875
638,pcu+N289+E21,4569.72265625
639,pcu+N382+E183,2497.132080078125
640,pcu+N559+E69,3124.37841796875
641,pcu+N518+E156,3585.326171875
642,pcu+N336+E8,4732.6728515625
643,pcu+N576+E71,1896.67236328125
644,pcu+N290+E5,3810.77734375
645,pcu+N274+E147,4975.98193359375
646,pcu+N106+E110,4319.71728515625
647,pcu+N105+E223,5145.62841796875
648,pcu+N273+E148,4694.7255859375
649,pcu+N151+E166,3667.9169921875
650,pcu+N116+E225,4438.0234375
651,pcu+N508+E195,4132.212890625
652,pcu+N306+E78,4208.107421875
653,pcu+N116+E195,3592.0224609375
654,pcu+N392+E10,5534.02978515625
655,pcu+N205+E223,5114.3779296875
656,pcu+N668+E88,3915.6904296875
657,pcu+N274+E174,4819.728515625
658,pcu+N336+E95,2317.4404296875
659,pcu+N392+E132,4605.43798828125
660,pcu+N221+E111,4098.72998046875
661,pcu+N569+E193,4230.4296875
662,pcu+N508+E110,4969.28515625
663,pcu+N123+E3,3891.13623046875
664,pcu+N442+E29,2076.921875
665,pcu+N250+E128,1266.2174072265625
666,pcu+N559+E67,3338.66845703125
667,pcu+N608+E134,2599.81298828125
668,pcu+N465+E201,3757.20458984375
669,pcu+N334+E175,2272.796875
670,pcu+N205+E95,2474.81005859375
671,pcu+N213+E173,2768.343505859375
672,pcu+N148+E66,3475.94873046875
673,pcu+N290+E73,2041.206787109375
674,pcu+N33+E92,3153.396484375
675,pcu+N657+E45,4446.9521484375
676,pcu+N240+E48,1667.87255859375
677,pcu+N505+E64,4288.466796875
678,pcu+N576+E136,3766.13330078125
679,pcu+N146+E51,807.3623657226562
680,pcu+N612+E77,4703.654296875
681,pcu+N146+E96,4089.80126953125
682,pcu+N608+E221,3500.50244140625
683,pcu+N264+E51,972.0562744140625
684,pcu+N47+E147,5022.85791015625
685,pcu+N379+E4,4531.775390625
686,pcu+N339+E72,2411.192626953125
687,pcu+N598+E228,3609.8798828125
688,pcu+N577+E127,3384.4287109375
689,pcu+N308+E7,4598.7412109375
690,pcu+N240+E71,2190.763671875
691,pcu+N47+E83,5500.546875
692,pcu+N406+E67,2141.6552734375
693,pcu+N101+E26,3558.53955078125
694,pcu+N480+E211,2500.48046875
695,pcu+N628+E61,4728.20849609375
696,pcu+N548+E219,3946.94091796875
697,pcu+N668+E85,3182.4150390625
698,pcu+N116+E187,3935.7802734375
699,pcu+N548+E134,2754.9501953125
700,pcu+N493+E145,2576.375
701,pcu+N290+E4,4442.48779296875
702,pcu+N85+E211,4020.603515625
703,pcu+N144+E86,3804.08056640625
704,pcu+N384+E110,4574.18701171875
705,pcu+N289+E135,4176.85693359375
