,cif_id,accessible_surface_area
11,acs+N574+E9,5411.25927734375
12,acs+N628+E10,5875.55517578125
13,acs+N125+E194,5239.38037109375
14,acs+N489+E121,5241.61279296875
15,acs+N481+E4,5223.7548828125
16,acs+N198+E28,5723.76611328125
17,acs+N574+E59,5634.478515625
18,acs+N628+E22,5261.70263671875
19,acs+N481+E9,5482.689453125
20,acs+N628+E36,5118.84228515625
21,acs+N553+E1,5580.90576171875
22,acs+N553+E36,5424.65234375
23,acs+N198+E2,5212.59423828125
24,acs+N553+E121,5522.869140625
25,acs+N489+E39,5616.62109375
26,acs+N489+E229,5538.494140625
27,acs+N198+E1,5759.4814453125
28,acs+N198+E33,5449.20654296875
29,acs+N574+E22,5455.9033203125
30,acs+N553+E59,5652.3359375
31,acs+N489+E4,5230.45166015625
32,acs+N553+E4,5529.5654296875
33,acs+N574+E4,5170.1826171875
34,acs+N489+E10,5875.55517578125
35,acs+N198+E4,5382.24072265625
36,acs+N574+E10,6143.41845703125
37,acs+N125+E10,5696.97998046875
38,acs+N287+E4,5056.3408203125
39,acs+N574+E7,5605.4599609375
40,acs+N574+E39,5384.47314453125
41,acs+N628+E121,5304.1142578125
42,acs+N198+E22,5353.22216796875
43,acs+N536+E194,5190.2724609375
44,acs+N198+E59,5460.36767578125
45,acs+N628+E28,5306.34619140625
46,acs+N198+E7,5357.6865234375
47,acs+N489+E1,5221.52294921875
48,acs+N553+E28,5674.658203125
49,acs+N574+E2,5223.7548828125
50,acs+N553+E39,5880.01953125
51,acs+N343+E10,5652.3359375
52,acs+N628+E4,4853.21142578125
53,acs+N628+E39,6228.24169921875
54,acs+N198+E121,5368.84765625
55,acs+N489+E22,5196.96875
56,acs+N489+E9,5518.404296875
57,acs+N553+E10,6121.0966796875
58,acs+N489+E2,5388.9375
59,acs+N574+E33,5431.34912109375
60,acs+N574+E121,5563.04833984375
61,acs+N628+E7,5342.0615234375
62,acs+N574+E229,5442.509765625
63,acs+N489+E7,5415.7236328125
64,acs+N198+E194,5580.90576171875
65,acs+N589+E194,5638.94287109375
66,acs+N198+E10,6080.9169921875
67,acs+N198+E39,6045.2021484375
68,acs+N553+E229,5848.76904296875
69,acs+N628+E2,5400.09814453125
70,acs+N628+E9,5569.7451171875
71,acs+N270+E10,5692.515625
72,acs+N574+E1,5154.55712890625
73,acs+N287+E194,5181.34326171875
74,acs+N553+E2,5188.0400390625
75,acs+N553+E194,5688.05126953125
76,acs+N489+E28,5268.39892578125
77,acs+N198+E36,5373.31201171875
78,acs+N553+E33,5692.515625
79,acs+N489+E33,5422.42041015625
80,acs+N628+E59,5103.216796875
81,acs+N628+E229,5826.447265625
82,acs+N489+E36,5094.2880859375
83,acs+N198+E229,5310.810546875
84,acs+N198+E9,5857.69775390625
0,rtl+N48+N33,5130.0029296875
1,rtl+N386+N442,4741.6015625
2,rtl+N386+N555,4886.6943359375
3,rtl+N48+N489,4942.4990234375
4,rtl+N48+N678,5417.9560546875
5,rtl+N48+N552,4297.3955078125
6,rtl+N386+N234,5920.19921875
7,rtl+N126+N336,5371.07958984375
8,rtl+N48+N442,4444.72021484375
9,rtl+N386+N16,5525.10107421875
10,rtl+N48+N222,5880.01953125
11,rtl+N535+N552,5491.6181640625
12,rtl+N126+N392,5114.3779296875
13,rtl+N126+N16,4725.97607421875
14,rtl+N386+N151,5763.94580078125
15,rtl+N535+N486,5511.7080078125
16,rtl+N535+N613,6228.24169921875
17,rtl+N386+N518,4911.24853515625
18,rtl+N535+N214,6005.0224609375
19,rtl+N126+N613,5795.1962890625
20,rtl+N386+N392,6089.845703125
21,rtl+N126+N489,5257.23779296875
22,rtl+N126+N151,5230.45166015625
23,rtl+N126+N447,5165.71826171875
24,rtl+N48+N613,5746.08837890625
25,rtl+N535+N234,6313.06494140625
26,rtl+N48+N151,5426.884765625
27,rtl+N48+N486,4857.67578125
28,rtl+N535+N593,6076.45263671875
29,rtl+N386+N593,5616.62109375
30,rtl+N386+N222,5862.162109375
31,rtl+N535+N392,6375.56640625
32,rtl+N386+N613,5844.3046875
33,rtl+N48+N447,4833.12158203125
34,rtl+N126+N486,5130.0029296875
35,rtl+N386+N552,4788.4775390625
36,rtl+N535+N222,6188.0625
37,rtl+N48+N518,4529.54345703125
38,rtl+N535+N336,6013.951171875
39,rtl+N386+N33,5438.04541015625
40,rtl+N126+N678,5444.7421875
41,rtl+N535+N16,6098.7744140625
42,rtl+N386+N486,5475.99267578125
43,rtl+N386+N205,5605.4599609375
44,rtl+N48+N16,5105.44921875
45,rtl+N126+N33,4900.08740234375
46,rtl+N386+N559,5627.78173828125
47,rtl+N535+N489,5525.10107421875
48,rtl+N535+N447,5799.66064453125
49,rtl+N535+N559,6125.56103515625
50,rtl+N126+N552,4417.93359375
51,rtl+N386+N489,5366.615234375
52,rtl+N535+N205,5728.23046875
53,rtl+N126+N222,5996.09375
54,rtl+N535+N518,5688.05126953125
55,rtl+N48+N559,5409.02734375
56,rtl+N535+N555,5563.04833984375
57,rtl+N535+N33,5634.478515625
58,rtl+N126+N324,4596.50927734375
59,rtl+N126+N555,4560.7939453125
60,rtl+N386+N678,5933.59228515625
61,rtl+N386+N447,4967.05322265625
62,rtl+N386+N324,4690.26123046875
63,rtl+N126+N234,5232.68408203125
64,rtl+N386+N336,5435.8134765625
65,rtl+N126+N593,5426.884765625
66,rtl+N535+N324,5328.66796875
67,rtl+N386+N214,5609.92431640625
68,rtl+N48+N214,5185.8076171875
69,rtl+N126+N559,5355.45458984375
70,rtl+N48+N555,4821.96044921875
71,rtl+N126+N214,5344.29345703125
72,rtl+N535+N151,6089.845703125
73,rtl+N126+N442,4538.47216796875
74,rtl+N48+N324,4585.34814453125
75,rtl+N535+N442,5364.38330078125
76,rtl+N535+N678,6147.8828125
77,rtl+N126+N518,4288.466796875
78,rtl+N48+N392,5346.52587890625
79,rtl+N48+N593,5250.54150390625
80,rtl+N48+N336,5310.810546875
81,rtl+N126+N205,4980.4462890625
82,rtl+N48+N234,5549.6552734375
83,rtl+N48+N205,5063.03759765625
0,cds+N561+E110,5830.91162109375
1,cds+N503+E32,5679.12255859375
2,cds+N500+E110,5795.1962890625
3,cds+N551+E7,5531.7978515625
4,cds+N618+E110,5592.06689453125
5,cds+N424+E32,5598.763671875
6,cds+N365+E32,5755.01708984375
7,cds+N259+E32,5781.80322265625
8,cds+N689+E32,5777.3388671875
9,cds+N342+E32,5147.86083984375
10,cds+N193+E32,5817.5185546875
11,cds+N259+E33,5618.85302734375
12,cds+N194+E33,5728.23046875
13,cds+N551+E33,5768.41015625
14,cds+N193+E224,4833.12158203125
15,cds+N618+E7,5500.546875
16,cds+N153+E32,5292.953125
17,cds+N194+E7,5661.2646484375
18,cds+N193+E110,5275.095703125
19,cds+N654+E33,5848.76904296875
20,cds+N355+E32,5422.42041015625
21,cds+N259+E224,5964.84326171875
22,cds+N464+E110,5741.6240234375
23,cds+N335+E7,5513.93994140625
24,cds+N464+E32,5777.3388671875
25,cds+N335+E110,5647.87158203125
26,cds+N512+E32,5862.162109375
27,cds+N292+E110,5692.515625
28,cds+N317+E110,5154.55712890625
29,cds+N335+E224,5781.80322265625
30,cds+N557+E32,5621.08544921875
31,cds+N561+E7,5478.22509765625
32,cds+N561+E33,5746.08837890625
33,cds+N409+E32,5464.83203125
34,cds+N200+E32,5710.373046875
35,cds+N112+E224,5817.5185546875
36,cds+N317+E32,5368.84765625
37,cds+N470+E32,5661.2646484375
38,cds+N464+E224,5920.19921875
39,cds+N335+E32,5732.69482421875
40,cds+N464+E7,5505.01123046875
41,cds+N500+E32,5897.87744140625
42,cds+N211+E110,5511.7080078125
43,cds+N194+E32,5853.2333984375
44,cds+N174+E32,5683.5869140625
45,cds+N718+E110,5250.54150390625
46,cds+N464+E33,5705.90869140625
47,cds+N194+E224,5902.341796875
48,cds+N557+E224,5496.08251953125
49,cds+N194+E110,5643.4072265625
50,cds+N551+E32,5830.91162109375
51,cds+N500+E7,5643.4072265625
52,cds+N292+E41,5554.11962890625
53,cds+N259+E110,5679.12255859375
54,cds+N128+E32,5638.94287109375
55,cds+N445+E32,5679.12255859375
56,cds+N654+E110,5732.69482421875
57,cds+N112+E110,5723.76611328125
58,cds+N503+E7,5362.15087890625
59,cds+N557+E110,5578.673828125
60,cds+N365+E110,5496.08251953125
61,cds+N302+E32,5621.08544921875
62,cds+N27+E32,5759.4814453125
63,cds+N618+E33,5679.12255859375
64,cds+N654+E7,5634.478515625
65,cds+N211+E32,5826.447265625
66,cds+N112+E32,5906.80615234375
67,cds+N512+E110,5714.83740234375
68,cds+N112+E7,5705.90869140625
69,cds+N259+E7,5616.62109375
70,cds+N500+E33,5893.4130859375
71,cds+N409+E110,5277.32763671875
72,cds+N292+E33,5574.20947265625
73,cds+N193+E33,5719.3017578125
74,cds+N549+E32,5826.447265625
0,srs+N285+E129,5973.77197265625
0,ths+N606+E158,5069.73388671875
1,ths+N411+E44,5821.98291015625
2,ths+N411+E175,5234.916015625
3,ths+N606+E52,5179.111328125
4,ths+N606+E168,5060.80517578125
5,ths+N411+E182,4895.623046875
6,ths+N606+E27,5344.29345703125
7,ths+N411+E146,5371.07958984375
8,ths+N606+E138,4900.08740234375
9,ths+N606+E13,5319.7392578125
10,ths+N411+E108,5310.810546875
11,ths+N606+E127,5085.359375
12,ths+N606+E128,5150.0927734375
13,ths+N606+E182,4817.49609375
14,ths+N411+E204,5502.779296875
15,ths+N411+E138,5643.4072265625
0,bcu+N672+E229,5884.48388671875
1,bcu+N587+E10,5380.0087890625
2,bcu+N372+E229,4670.17138671875
3,bcu+N281+E229,5844.3046875
4,bcu+N293+E10,6112.16796875
5,bcu+N69+E10,5955.9140625
6,bcu+N226+E10,5143.396484375
7,bcu+N149+E1,4542.9365234375
8,bcu+N189+E10,5665.72900390625
9,bcu+N293+E1,6009.48681640625
10,bcu+N656+E229,5270.63134765625
11,bcu+N629+E229,4685.796875
12,bcu+N672+E1,4942.4990234375
13,bcu+N35+E10,5375.54443359375
14,bcu+N637+E229,5384.47314453125
15,bcu+N228+E229,6027.34423828125
16,bcu+N64+E229,5496.08251953125
17,bcu+N637+E10,5268.39892578125
18,bcu+N587+E1,4848.7470703125
19,bcu+N293+E229,5670.19384765625
20,bcu+N212+E1,5109.91357421875
21,bcu+N626+E10,5371.07958984375
22,bcu+N64+E10,6067.52392578125
23,bcu+N199+E10,5237.1484375
24,bcu+N672+E39,5630.01416015625
25,bcu+N45+E10,5022.85791015625
26,bcu+N281+E10,5929.1279296875
27,bcu+N350+E229,4855.443359375
28,bcu+N204+E10,5598.763671875
29,bcu+N212+E229,5118.84228515625
30,bcu+N204+E229,5605.4599609375
31,bcu+N370+E229,4549.63330078125
32,bcu+N189+E229,5542.95849609375
33,bcu+N431+E1,4871.06884765625
34,bcu+N642+E229,5692.515625
35,bcu+N141+E1,4661.24267578125
36,bcu+N281+E1,5719.3017578125
37,bcu+N120+E1,4308.55615234375
38,bcu+N64+E1,5656.80029296875
39,bcu+N26+E1,5545.19091796875
40,bcu+N228+E10,5647.87158203125
41,bcu+N642+E10,6219.31298828125
42,bcu+N587+E229,5152.3251953125
43,bcu+N26+E10,6080.9169921875
44,bcu+N626+E1,4839.818359375
45,bcu+N637+E1,4846.5146484375
46,bcu+N189+E1,5167.9501953125
47,bcu+N362+E229,4888.92626953125
48,bcu+N362+E10,5897.87744140625
49,bcu+N664+E229,5534.02978515625
50,bcu+N262+E229,5634.478515625
51,bcu+N204+E1,5272.86328125
52,bcu+N626+E229,5138.93212890625
53,bcu+N228+E1,5373.31201171875
54,bcu+N141+E10,5406.794921875
55,bcu+N45+E229,4924.6416015625
0,fsc+N201+N392,3978.19189453125
1,fsc+N614+N274,3853.18896484375
2,fsc+N12+N392,3770.59814453125
3,fsc+N614+N457,4243.82275390625
4,fsc+N255+N392,4009.4423828125
5,fsc+N12+N214,3221.478515625
6,fsc+N201+N457,4016.13916015625
7,fsc+N665+N392,4174.625
8,fsc+N665+N214,3654.52392578125
9,fsc+N255+N208,3781.7587890625
10,fsc+N665+N678,3533.9853515625
11,fsc+N614+N678,3607.64794921875
12,fsc+N201+N274,3734.8828125
13,fsc+N614+N392,4049.6220703125
14,fsc+N12+N457,3855.42138671875
15,fsc+N201+N678,3806.31298828125
16,fsc+N201+N214,3616.57666015625
17,fsc+N12+N208,3859.8857421875
18,fsc+N665+N483,3982.65625
19,fsc+N255+N457,3884.43994140625
20,fsc+N665+N208,4040.693359375
21,fsc+N255+N678,3944.708984375
22,fsc+N12+N678,3124.37841796875
23,fsc+N614+N208,4176.85693359375
24,fsc+N255+N214,4266.14453125
25,fsc+N12+N274,3386.66064453125
26,fsc+N665+N457,4083.10498046875
