,cif_id,accessible_surface_area
94,dia+N310+E33,5955.9140625
95,dia+N492+E36,6304.13623046875
0,acs+N489+E59,5616.62109375
1,acs+N489+E32,4888.92626953125
2,acs+N574+E28,5190.2724609375
3,acs+N554+E32,4429.0947265625
4,acs+N86+E121,5368.84765625
5,acs+N481+E39,5880.01953125
6,acs+N553+E22,5741.6240234375
7,acs+N343+E31,4694.7255859375
8,acs+N287+E31,4507.2216796875
9,acs+N553+E7,5527.33349609375
10,acs+N691+E31,4237.1259765625
11,acs+N481+E10,5817.5185546875
12,acs+N422+E31,4701.42236328125
13,acs+N102+E121,5241.61279296875
14,acs+N134+E32,4629.9921875
15,acs+N489+E31,4821.96044921875
16,acs+N628+E225,5513.93994140625
17,acs+N628+E10,5875.55517578125
18,acs+N489+E121,5250.54150390625
19,acs+N198+E28,5732.69482421875
20,acs+N574+E59,5647.87158203125
21,acs+N589+E32,4587.58056640625
22,acs+N553+E36,5435.8134765625
23,acs+N481+E32,4596.50927734375
24,acs+N125+E31,4665.70703125
25,acs+N422+E28,5513.93994140625
26,acs+N553+E121,5505.01123046875
27,acs+N489+E39,5621.08544921875
28,acs+N489+E229,5551.88720703125
29,acs+N536+E31,4607.669921875
30,acs+N198+E33,5442.509765625
31,acs+N574+E22,5460.36767578125
32,acs+N553+E59,5656.80029296875
33,acs+N198+E31,4754.99462890625
34,acs+N125+E33,5460.36767578125
35,acs+N481+E194,5489.38623046875
36,acs+N287+E32,4772.8525390625
37,acs+N489+E10,5875.55517578125
38,acs+N343+E32,4917.94482421875
39,acs+N270+E32,4616.59912109375
40,acs+N628+E32,4781.78125
41,acs+N574+E7,5618.85302734375
42,acs+N574+E39,5386.705078125
43,acs+N198+E22,5339.8291015625
44,acs+N198+E59,5438.04541015625
45,acs+N628+E28,5277.32763671875
46,acs+N553+E28,5656.80029296875
47,acs+N553+E39,5857.69775390625
48,acs+N481+E229,5618.85302734375
49,acs+N328+E33,5223.7548828125
50,acs+N628+E39,6228.24169921875
51,acs+N589+E31,4625.52783203125
52,acs+N553+E10,6103.23876953125
53,acs+N489+E2,5391.16943359375
54,acs+N553+E31,5007.232421875
55,acs+N628+E194,5404.5625
56,acs+N574+E33,5438.04541015625
57,acs+N574+E121,5558.583984375
58,acs+N125+E32,4871.06884765625
59,acs+N574+E229,5462.599609375
60,acs+N489+E7,5422.42041015625
61,acs+N198+E194,5585.3701171875
62,acs+N589+E194,5630.01416015625
63,acs+N447+E121,5185.8076171875
64,acs+N198+E39,6040.73779296875
65,acs+N553+E229,5826.447265625
66,acs+N628+E2,5429.11669921875
67,acs+N198+E32,4777.31689453125
68,acs+N574+E32,4953.66015625
69,acs+N481+E31,4652.31396484375
70,acs+N553+E32,5007.232421875
71,acs+N536+E32,4830.88916015625
72,acs+N553+E194,5719.3017578125
73,acs+N198+E36,5359.9189453125
74,acs+N553+E33,5692.515625
75,acs+N270+E31,4549.63330078125
76,acs+N489+E33,5411.25927734375
77,acs+N628+E229,5848.76904296875
0,cds+N503+E32,5679.12255859375
1,cds+N445+E224,5386.705078125
2,cds+N259+E32,5781.80322265625
3,cds+N292+E32,5929.1279296875
4,cds+N193+E32,5830.91162109375
5,cds+N355+E224,4790.7099609375
6,cds+N193+E224,4846.5146484375
7,cds+N512+E224,5692.515625
8,cds+N302+E224,5136.69970703125
9,cds+N259+E224,5964.84326171875
10,cds+N503+E224,5741.6240234375
11,cds+N153+E224,4975.98193359375
12,cds+N464+E32,5781.80322265625
13,cds+N512+E32,5875.55517578125
14,cds+N200+E224,5786.267578125
15,cds+N335+E224,5781.80322265625
16,cds+N470+E224,5377.7763671875
17,cds+N365+E224,5525.10107421875
18,cds+N112+E224,5821.98291015625
19,cds+N654+E224,5475.99267578125
20,cds+N618+E32,5647.87158203125
21,cds+N464+E224,5920.19921875
22,cds+N335+E32,5732.69482421875
23,cds+N292+E224,5587.6025390625
24,cds+N500+E32,5897.87744140625
25,cds+N549+E224,5688.05126953125
26,cds+N409+E224,4998.3037109375
27,cds+N689+E224,5777.3388671875
28,cds+N194+E32,5844.3046875
29,cds+N174+E224,5500.546875
30,cds+N194+E224,5906.80615234375
31,cds+N557+E224,5511.7080078125
32,cds+N551+E32,5830.91162109375
33,cds+N342+E224,4638.9208984375
34,cds+N551+E224,5804.125
35,cds+N27+E224,5540.7265625
36,cds+N211+E224,5134.4677734375
37,cds+N500+E224,5464.83203125
38,cds+N112+E32,5906.80615234375
39,cds+N654+E32,5951.44970703125
40,cds+N561+E224,5723.76611328125
0,srs+N298+E113,5710.373046875
1,srs+N611+E23,5710.373046875
2,srs+N611+E119,5790.73193359375
3,srs+N606+E138,5578.673828125
4,srs+N606+E204,5835.3759765625
5,srs+N298+E73,5978.236328125
6,srs+N611+E49,5656.80029296875
7,srs+N298+E149,5871.0908203125
8,srs+N606+E16,5844.3046875
9,srs+N606+E66,5795.1962890625
10,srs+N606+E11,5938.056640625
11,srs+N606+E61,5853.2333984375
12,srs+N611+E48,6000.55810546875
13,srs+N611+E19,5933.59228515625
14,srs+N606+E52,5364.38330078125
15,srs+N298+E66,5902.341796875
16,srs+N611+E72,6018.41552734375
17,srs+N285+E129,5991.62939453125
18,srs+N611+E16,6067.52392578125
19,srs+N298+E160,5813.0537109375
20,srs+N611+E8,5759.4814453125
21,srs+N606+E168,5511.7080078125
22,srs+N611+E138,6022.8798828125
23,srs+N298+E173,5996.09375
24,srs+N611+E25,6112.16796875
25,srs+N611+E66,5835.3759765625
26,srs+N611+E79,5902.341796875
27,srs+N298+E27,5902.341796875
28,srs+N611+E149,5920.19921875
29,srs+N606+E25,5692.515625
30,srs+N298+E70,5924.66357421875
31,srs+N606+E113,5857.69775390625
32,srs+N611+E45,5821.98291015625
33,srs+N611+E26,5772.87451171875
34,srs+N611+E159,5732.69482421875
35,srs+N606+E27,5710.373046875
36,srs+N611+E11,5763.94580078125
37,srs+N298+E224,5688.05126953125
38,srs+N298+E11,5853.2333984375
39,srs+N606+E70,5487.15380859375
40,srs+N298+E132,5987.1650390625
41,srs+N606+E85,6058.59521484375
42,srs+N611+E24,5674.658203125
43,srs+N606+E24,5853.2333984375
44,srs+N606+E79,5176.87890625
45,srs+N611+E85,5960.37841796875
46,srs+N298+E16,5946.9853515625
47,srs+N606+E181,5911.2705078125
48,srs+N606+E186,5897.87744140625
49,srs+N298+E52,5871.0908203125
50,srs+N611+E81,5848.76904296875
51,srs+N606+E48,5683.5869140625
52,srs+N298+E181,5772.87451171875
53,srs+N606+E224,5897.87744140625
54,srs+N606+E23,5866.62646484375
55,srs+N298+E71,6013.951171875
56,srs+N606+E132,5857.69775390625
57,srs+N298+E81,5938.056640625
58,srs+N606+E81,5897.87744140625
59,srs+N606+E187,5853.2333984375
60,srs+N606+E49,5511.7080078125
61,srs+N298+E180,5817.5185546875
62,srs+N611+E186,5955.9140625
63,srs+N611+E204,5817.5185546875
64,srs+N606+E171,5518.404296875
65,srs+N611+E98,5643.4072265625
66,srs+N298+E168,5991.62939453125
67,srs+N611+E29,6147.8828125
68,srs+N606+E5,5848.76904296875
69,srs+N611+E52,5902.341796875
70,srs+N611+E167,5933.59228515625
71,srs+N611+E224,5902.341796875
72,srs+N606+E29,5612.15673828125
73,srs+N298+E220,5915.73486328125
74,srs+N611+E173,5844.3046875
75,srs+N298+E26,5670.19384765625
76,srs+N298+E14,5906.80615234375
77,srs+N298+E50,5839.84033203125
78,srs+N611+E61,5670.19384765625
79,srs+N298+E48,5955.9140625
80,srs+N606+E8,5897.87744140625
81,srs+N606+E167,5652.3359375
82,srs+N606+E19,5489.38623046875
83,srs+N298+E19,6009.48681640625
84,srs+N298+E175,5924.66357421875
85,srs+N298+E45,5786.267578125
86,srs+N298+E8,5772.87451171875
87,srs+N611+E5,5701.4443359375
88,srs+N611+E132,5987.1650390625
89,srs+N611+E171,5821.98291015625
90,srs+N606+E220,6049.66650390625
91,srs+N606+E175,5880.01953125
92,srs+N611+E73,5996.09375
93,srs+N298+E23,5719.3017578125
94,srs+N298+E138,6027.34423828125
95,srs+N611+E160,5920.19921875
96,srs+N298+E119,5946.9853515625
97,srs+N606+E26,5911.2705078125
98,srs+N611+E187,5732.69482421875
99,srs+N611+E220,5960.37841796875
100,srs+N611+E168,5991.62939453125
101,srs+N606+E6,5888.94873046875
102,srs+N611+E71,5933.59228515625
103,srs+N298+E186,5857.69775390625
104,srs+N298+E167,5964.84326171875
105,srs+N298+E37,5942.52099609375
106,srs+N606+E149,5915.73486328125
107,srs+N298+E79,5982.70068359375
108,srs+N298+E171,5656.80029296875
109,srs+N606+E160,5933.59228515625
110,srs+N606+E72,5987.1650390625
111,srs+N298+E187,5665.72900390625
112,srs+N298+E49,5701.4443359375
113,srs+N606+E173,5319.7392578125
114,srs+N611+E6,5589.83447265625
115,srs+N298+E24,5755.01708984375
116,srs+N298+E159,5951.44970703125
117,srs+N611+E70,5964.84326171875
118,srs+N606+E119,5991.62939453125
119,srs+N606+E50,5384.47314453125
120,srs+N606+E73,5714.83740234375
121,srs+N298+E25,5978.236328125
122,srs+N298+E204,5964.84326171875
123,srs+N611+E27,5915.73486328125
124,srs+N611+E181,5835.3759765625
125,srs+N298+E29,5951.44970703125
126,srs+N298+E85,6009.48681640625
127,srs+N298+E72,6022.8798828125
128,srs+N611+E113,5679.12255859375
129,srs+N606+E71,5444.7421875
130,srs+N606+E14,6098.7744140625
131,srs+N606+E37,5920.19921875
132,srs+N611+E37,5946.9853515625
133,srs+N611+E50,5982.70068359375
134,srs+N611+E175,5924.66357421875
0,ths+N606+E158,5069.73388671875
1,ths+N606+E92,4996.07177734375
2,ths+N411+E128,5509.4755859375
3,ths+N606+E71,4996.07177734375
4,ths+N606+E131,4850.97900390625
5,ths+N411+E27,5817.5185546875
6,ths+N315+E92,5214.826171875
7,ths+N606+E204,4962.5888671875
8,ths+N315+E138,5453.6708984375
9,ths+N411+E44,5813.0537109375
10,ths+N411+E175,5192.50439453125
11,ths+N606+E52,5212.59423828125
12,ths+N606+E216,5239.38037109375
13,ths+N606+E48,5368.84765625
14,ths+N411+E158,5391.16943359375
15,ths+N411+E132,5560.81640625
16,ths+N411+E69,5359.9189453125
17,ths+N315+E171,5696.97998046875
18,ths+N606+E132,5205.8974609375
19,ths+N411+E182,4902.3193359375
20,ths+N315+E216,5656.80029296875
21,ths+N411+E216,5665.72900390625
22,ths+N606+E162,4786.24560546875
23,ths+N606+E27,5346.52587890625
24,ths+N315+E131,5313.04296875
25,ths+N411+E146,5339.8291015625
26,ths+N606+E108,5228.2197265625
27,ths+N606+E138,4893.390625
28,ths+N411+E162,5183.57568359375
29,ths+N606+E15,5288.48876953125
30,ths+N315+E128,5795.1962890625
31,ths+N411+E52,5598.763671875
32,ths+N411+E92,5656.80029296875
33,ths+N606+E13,5328.66796875
34,ths+N315+E13,5580.90576171875
35,ths+N411+E108,5308.57861328125
36,ths+N606+E127,5076.4306640625
37,ths+N606+E175,5105.44921875
38,ths+N606+E95,5000.5361328125
39,ths+N606+E69,4857.67578125
40,ths+N606+E128,5127.77099609375
41,ths+N606+E44,5446.974609375
42,ths+N315+E85,5565.28076171875
43,ths+N606+E182,4835.353515625
44,ths+N411+E204,5518.404296875
45,ths+N411+E138,5656.80029296875
46,ths+N411+E48,5284.0244140625
47,ths+N411+E127,5489.38623046875
48,ths+N606+E146,5217.05859375
0,bcu+N672+E229,5884.48388671875
1,bcu+N672+E10,6156.8115234375
2,bcu+N587+E10,5382.24072265625
3,bcu+N372+E229,4659.0107421875
4,bcu+N281+E229,5839.84033203125
5,bcu+N293+E10,6121.0966796875
6,bcu+N189+E10,5670.19384765625
7,bcu+N199+E229,4781.78125
8,bcu+N664+E10,5402.33056640625
9,bcu+N656+E229,5279.56005859375
10,bcu+N629+E229,4676.8681640625
11,bcu+N637+E229,5386.705078125
12,bcu+N228+E229,6013.951171875
13,bcu+N64+E229,5478.22509765625
14,bcu+N637+E10,5259.47021484375
15,bcu+N293+E229,5665.72900390625
16,bcu+N226+E229,5317.50732421875
17,bcu+N626+E10,5366.615234375
18,bcu+N64+E10,6071.98828125
19,bcu+N141+E229,5275.095703125
20,bcu+N26+E229,5723.76611328125
21,bcu+N281+E10,5929.1279296875
22,bcu+N431+E229,4991.607421875
23,bcu+N204+E10,5598.763671875
24,bcu+N212+E229,5027.322265625
25,bcu+N656+E10,5380.0087890625
26,bcu+N149+E229,4551.865234375
27,bcu+N69+E229,5071.96630859375
28,bcu+N35+E229,5054.1083984375
29,bcu+N204+E229,5607.6923828125
30,bcu+N262+E10,5817.5185546875
31,bcu+N189+E229,5549.6552734375
32,bcu+N642+E229,5701.4443359375
33,bcu+N228+E10,5647.87158203125
34,bcu+N642+E10,6219.31298828125
35,bcu+N587+E229,5156.78955078125
36,bcu+N212+E10,5638.94287109375
37,bcu+N362+E229,4884.4619140625
38,bcu+N664+E229,5545.19091796875
39,bcu+N262+E229,5634.478515625
40,bcu+N626+E229,5147.86083984375
41,bcu+N141+E10,5406.794921875
0,fsc+N129+N570,3259.42578125
1,fsc+N201+N613,3821.9384765625
2,fsc+N255+N162,3578.62939453125
3,fsc+N1+N208,3297.373046875
4,fsc+N255+N559,3132.19091796875
5,fsc+N201+N222,3258.3095703125
6,fsc+N201+N559,3167.90576171875
7,fsc+N91+N483,3478.1806640625
8,fsc+N129+N680,3222.5947265625
9,fsc+N129+N678,3469.251953125
10,fsc+N201+N151,3222.5947265625
11,fsc+N202+N208,3471.48388671875
12,fsc+N12+N214,3228.17529296875
13,fsc+N665+N392,4167.92822265625
14,fsc+N255+N483,4266.14453125
15,fsc+N91+N678,3813.009765625
16,fsc+N665+N680,3379.96435546875
17,fsc+N201+N560,3415.67919921875
18,fsc+N614+N151,3540.68212890625
19,fsc+N255+N208,3772.830078125
20,fsc+N12+N521,3278.3994140625
21,fsc+N614+N570,3605.41552734375
22,fsc+N201+N274,3757.20458984375
23,fsc+N614+N392,4040.693359375
24,fsc+N614+N283,3391.125
25,fsc+N614+N214,3688.0068359375
26,fsc+N255+N560,3672.38134765625
27,fsc+N201+N678,3815.24169921875
28,fsc+N614+N341,3324.1591796875
29,fsc+N201+N214,3645.59521484375
30,fsc+N665+N162,3413.447265625
31,fsc+N665+N483,4009.4423828125
32,fsc+N665+N167,2972.589111328125
33,fsc+N255+N457,3884.43994140625
34,fsc+N12+N678,3125.494140625
35,fsc+N614+N208,4165.69580078125
36,fsc+N201+N208,3922.38720703125
37,fsc+N12+N690,1827.474365234375
