,cif_id,accessible_volume_volume_fraction
13,bcu+N615+E115,0.4007742404937744
14,bcu+N369+E79,0.5105365514755249
15,bcu+N217+E89,0.36283448338508606
16,bcu+N175+E115,0.47631803154945374
17,bcu+N363+E89,0.31862738728523254
18,bcu+N374+E89,0.36272257566452026
19,bcu+N363+E79,0.41308510303497314
20,bcu+N149+E226,0.4481150209903717
21,bcu+N149+E115,0.4368114471435547
22,bcu+N120+E79,0.41297316551208496
23,bcu+N121+E226,0.38186031579971313
24,bcu+N615+E79,0.3762645125389099
25,bcu+N331+E79,0.3940592408180237
26,bcu+N67+E226,0.40905606746673584
27,bcu+N67+E79,0.441176176071167
28,bcu+N363+E226,0.37033289670944214
29,bcu+N149+E79,0.41330891847610474
30,bcu+N67+E115,0.4140923321247101
31,bcu+N121+E79,0.44470155239105225
32,bcu+N374+E226,0.3692137598991394
33,bcu+N331+E115,0.40872031450271606
34,bcu+N217+E226,0.3836509883403778
35,bcu+N120+E226,0.3683184087276459
36,bcu+N369+E115,0.49386096000671387
37,bcu+N363+E115,0.372011661529541
0,fsc+N62+N155,0.4398331642150879
1,fsc+N202+N106,0.3919328451156616
2,fsc+N62+N384,0.44190365076065063
3,fsc+N4+N155,0.5259110927581787
4,fsc+N575+N106,0.3149341344833374
5,fsc+N1+N155,0.5912284851074219
6,fsc+N62+N146,0.40592241287231445
7,fsc+N62+N306,0.3651847243309021
8,fsc+N13+N155,0.6009932160377502
9,fsc+N62+N106,0.3424656391143799
10,fsc+N1+N106,0.40883225202560425
11,fsc+N62+N59,0.4308798313140869
12,fsc+N223+N155,0.44621244072914124
13,fsc+N62+N540,0.40457940101623535
14,fsc+N62+N30,0.41767367720603943
15,fsc+N522+N155,0.42461252212524414
16,fsc+N62+N143,0.4555574655532837
17,fsc+N62+N49,0.3367578983306885
18,fsc+N399+N155,0.5727062821388245
19,fsc+N399+N106,0.40178149938583374
20,fsc+N62+N659,0.32825222611427307
21,fsc+N62+N622,0.4092799127101898
22,fsc+N62+N465,0.4378186762332916
23,fsc+N522+N106,0.3424656391143799
24,fsc+N62+N77,0.3678707480430603
25,fsc+N62+N382,0.4084964990615845
26,fsc+N62+N480,0.4582994282245636
27,fsc+N62+N289,0.5113199949264526
28,fsc+N62+N152,0.357686311006546
29,fsc+N62+N568,0.3519785702228546
30,fsc+N62+N148,0.5147613883018494
31,fsc+N62+N265,0.41868090629577637
32,fsc+N62+N694,0.4184570908546448
33,fsc+N62+N438,0.42147883772850037
34,fsc+N62+N182,0.3295952081680298
35,fsc+N62+N442,0.5091376304626465
36,fsc+N62+N139,0.40032657980918884
37,fsc+N13+N106,0.3261258006095886
38,fsc+N62+N504,0.39003026485443115
39,fsc+N62+N123,0.40278875827789307
40,fsc+N62+N505,0.3666396737098694
41,fsc+N564+N155,0.4986174404621124
42,fsc+N597+N155,0.5479119420051575
43,fsc+N202+N155,0.5548346042633057
44,fsc+N62+N85,0.6114014983177185
45,fsc+N564+N106,0.36854225397109985
46,fsc+N62+N101,0.49053144454956055
47,fsc+N62+N646,0.34850913286209106
48,fsc+N62+N65,0.36451321840286255
49,fsc+N4+N106,0.40413177013397217
50,fsc+N62+N494,0.3891349136829376
51,fsc+N62+N180,0.3620510697364807
52,fsc+N62+N295,0.4582994282245636
53,fsc+N62+N509,0.42326951026916504
54,fsc+N62+N250,0.3534334897994995
55,fsc+N62+N135,0.38555359840393066
56,fsc+N223+N106,0.35791015625
57,fsc+N62+N608,0.4171140789985657
58,fsc+N62+N324,0.34571123123168945
59,fsc+N575+N155,0.4826972782611847
60,fsc+N62+N548,0.44039276242256165
61,fsc+N91+N155,0.6157662272453308
62,fsc+N597+N106,0.3782789707183838
63,fsc+N91+N106,0.45768389105796814
