,cif_id,nitrogen_uptake_1bar_298K
71,pcu+N394+E211,0.41136711835861206
72,pcu+N691+E141,0.19421149790287018
73,pcu+N240+E113,0.1677188277244568
74,pcu+N406+E92,0.3093147873878479
75,pcu+N336+E98,0.21494489908218384
76,pcu+N555+E201,0.2256406992673874
77,pcu+N41+E77,0.2847144305706024
78,pcu+N289+E216,0.4514043927192688
79,pcu+N309+E159,0.16311140358448029
80,pcu+N613+E77,0.3036377727985382
81,pcu+N65+E188,0.2383933961391449
82,pcu+N220+E192,0.20984382927417755
83,pcu+N574+E201,0.28512582182884216
84,pcu+N274+E188,0.25962042808532715
85,pcu+N382+E188,0.1529092639684677
86,pcu+N425+E188,0.33305123448371887
87,pcu+N483+E77,0.2272862195968628
88,pcu+N425+E77,0.3128526210784912
89,pcu+N634+E188,0.24826644361019135
90,pcu+N691+E34,0.17594636976718903
91,pcu+N148+E77,0.26101911067962646
92,pcu+N183+E77,0.16195954382419586
93,pcu+N560+E148,0.17281989753246307
94,pcu+N213+E77,0.28454989194869995
95,pcu+N489+E216,0.2936001718044281
96,pcu+N311+E77,0.33593088388442993
97,pcu+N213+E91,0.24670320749282837
98,pcu+N148+E234,0.21560311317443848
99,pcu+N274+E142,0.20342634618282318
100,pcu+N659+E69,0.25534212589263916
101,pcu+N311+E79,0.3706922233104706
102,pcu+N311+E201,0.24629183113574982
103,pcu+N289+E201,0.18812312185764313
104,pcu+N555+E18,0.26134824752807617
105,pcu+N384+E201,0.1802246868610382
106,pcu+N289+E107,0.2521333694458008
107,pcu+N234+E173,0.29746711254119873
108,pcu+N634+E167,0.3617653548717499
109,pcu+N148+E188,0.2218560427427292
110,pcu+N694+E67,0.2602786421775818
111,pcu+N222+E49,0.24966512620449066
112,pcu+N384+E86,0.2096792757511139
113,pcu+N306+E77,0.3115362226963043
114,pcu+N306+E51,0.4208905100822449
115,pcu+N425+E72,0.3325987160205841
116,pcu+N274+E108,0.31569111347198486
117,pcu+N274+E107,0.23905159533023834
118,pcu+N240+E229,0.20852743089199066
119,pcu+N180+E77,0.20326179265975952
120,pcu+N691+E95,0.44774311780929565
121,pcu+N394+E201,0.26208871603012085
122,pcu+N521+E2,0.1701870858669281
123,pcu+N222+E201,0.22317244112491608
124,pcu+N264+E116,0.20441365242004395
125,pcu+N568+E106,0.24045027792453766
126,pcu+N691+E184,0.35703450441360474
127,pcu+N328+E77,0.2838916778564453
128,pcu+N220+E188,0.32433003187179565
129,pcu+N568+E188,0.22465340793132782
130,pcu+N555+E203,0.32519394159317017
131,pcu+N250+E77,0.25879770517349243
132,pcu+N311+E188,0.3333803415298462
133,pcu+N568+E128,0.434661328792572
134,pcu+N328+E98,0.2900623381137848
135,pcu+N613+E85,0.23600740730762482
136,pcu+N567+E17,0.17084529995918274
137,pcu+N521+E188,0.21247664093971252
138,pcu+N569+E61,0.15833944082260132
139,pcu+N220+E68,0.2346087247133255
140,pcu+N634+E190,0.39278316497802734
141,pcu+N240+E77,0.20869196951389313
142,pcu+N37+E77,0.4628406763076782
143,pcu+N567+E188,0.19816072285175323
144,pcu+N264+E201,0.13628962635993958
145,pcu+N691+E116,0.28125888109207153
146,pcu+N659+E77,0.1924014538526535
147,pcu+N394+E90,0.3168429732322693
148,pcu+N311+E158,0.25155746936798096
149,pcu+N37+E128,0.8738062381744385
150,pcu+N220+E139,0.4238421320915222
151,pcu+N274+E225,0.23041267693042755
152,pcu+N568+E77,0.2680948078632355
153,pcu+N555+E69,0.37575215101242065
154,pcu+N442+E167,0.5623116493225098
155,pcu+N234+E77,0.27426546812057495
156,pcu+N234+E188,0.271138995885849
157,pcu+N447+E201,0.21033748984336853
158,pcu+N220+E89,0.39672982692718506
159,pcu+N106+E221,0.22926081717014313
160,pcu+N135+E204,0.29154330492019653
161,pcu+N442+E108,0.7915308475494385
162,pcu+N394+E179,0.2676834464073181
163,pcu+N54+E77,0.2356783002614975
164,pcu+N691+E77,0.25443708896636963
165,pcu+N65+E66,0.16788338124752045
166,pcu+N447+E163,0.23855794966220856
167,pcu+N41+E102,0.30051130056381226
168,pcu+N328+E190,0.30915021896362305
169,pcu+N406+E201,0.21494489908218384
170,pcu+N569+E188,0.20013533532619476
0,dia+N719+E158,0.1731490045785904
1,dia+N393+E219,0.20573006570339203
2,dia+N219+E184,0.23600740730762482
3,dia+N34+E184,0.2159322053194046
4,dia+N50+E158,0.2984544336795807
5,dia+N385+E158,0.1139107346534729
6,dia+N307+E158,0.09943026304244995
7,dia+N435+E190,0.31836506724357605
8,dia+N219+E34,0.2465386539697647
9,dia+N2+E76,0.2137930542230606
10,dia+N50+E184,0.3310354948043823
11,dia+N93+E219,0.24119076132774353
12,dia+N2+E50,0.2795310914516449
13,dia+N219+E158,0.17792098224163055
14,dia+N34+E219,0.21988143026828766
15,dia+N601+E76,0.22481794655323029
16,dia+N158+E36,0.22679255902767181
17,dia+N184+E219,0.19190779328346252
18,dia+N50+E34,0.38578975200653076
19,dia+N164+E158,0.14320075511932373
20,dia+N76+E158,0.1807183474302292
21,dia+N434+E158,0.10864508152008057
22,dia+N2+E184,0.32021626830101013
23,dia+N158+E76,0.2184004783630371
24,dia+N93+E158,0.24020345509052277
25,dia+N601+E158,0.2808474898338318
26,dia+N492+E161,0.25040560960769653
27,dia+N708+E190,0.26751887798309326
28,dia+N52+E158,0.1940469592809677
29,dia+N627+E190,0.2578103840351105
30,dia+N50+E76,0.25690537691116333
31,dia+N312+E190,0.22909627854824066
32,dia+N404+E158,0.24151985347270966
33,dia+N68+E76,0.119011789560318
34,dia+N708+E76,0.24448177218437195
35,dia+N520+E184,0.1558711677789688
36,dia+N2+E158,0.24176667630672455
37,dia+N492+E158,0.055001527070999146
38,dia+N435+E76,0.21823592483997345
39,dia+N68+E34,0.25830402970314026
40,dia+N492+E219,0.16738972067832947
41,dia+N310+E190,0.22284334897994995
42,dia+N398+E34,0.16969344019889832
43,dia+N2+E219,0.30594149231910706
0,acs+N287+E217,0.2668606638908386
1,acs+N553+E63,0.2054009586572647
2,acs+N125+E218,0.19026228785514832
3,acs+N92+E29,0.24020345509052277
4,acs+N442+E48,0.4023798108100891
5,acs+N553+E175,0.25616487860679626
6,acs+N691+E92,0.40446627140045166
7,acs+N343+E33,0.18680672347545624
8,acs+N270+E134,0.27130353450775146
9,acs+N442+E161,0.2646392583847046
10,acs+N442+E89,0.31729549169540405
11,acs+N554+E17,0.15537752211093903
12,acs+N536+E72,0.23008356988430023
13,acs+N92+E102,0.14978280663490295
14,acs+N268+E108,0.30265048146247864
15,acs+N442+E78,0.35386690497398376
16,acs+N442+E40,0.2541080117225647
17,acs+N691+E182,0.25336751341819763
18,acs+N489+E147,0.20474275946617126
19,acs+N691+E161,0.3068465292453766
20,acs+N433+E68,0.16541512310504913
21,acs+N328+E86,0.18088288605213165
22,acs+N489+E77,0.2632405757904053
23,acs+N628+E1,0.17117439210414886
24,acs+N328+E115,0.26184189319610596
25,acs+N691+E16,0.26727205514907837
26,acs+N447+E147,0.22119782865047455
27,acs+N92+E193,0.24834871292114258
28,acs+N589+E132,0.17660456895828247
29,acs+N92+E134,0.2016162872314453
30,acs+N328+E134,0.17676912248134613
31,acs+N270+E88,0.17035163938999176
32,acs+N343+E16,0.14369440078735352
33,acs+N553+E89,0.30051130056381226
34,acs+N442+E223,0.24094392359256744
35,acs+N574+E61,0.21741317212581635
36,acs+N628+E95,0.2887459397315979
37,acs+N328+E25,0.19602155685424805
38,acs+N536+E136,0.20408454537391663
39,acs+N442+E199,0.24374128878116608
40,acs+N270+E234,0.18088288605213165
41,acs+N328+E121,0.21938776969909668
42,acs+N691+E66,0.22745075821876526
43,acs+N628+E102,0.3413199186325073
44,acs+N92+E167,0.2091856300830841
45,acs+N691+E11,0.20474275946617126
46,acs+N447+E108,0.28265756368637085
47,acs+N328+E21,0.22465340793132782
48,acs+N489+E139,0.208362877368927
49,acs+N287+E175,0.14171981811523438
50,acs+N354+E232,0.15554207563400269
51,acs+N270+E126,0.24777278304100037
52,acs+N489+E87,0.20029988884925842
53,acs+N265+E79,0.17249080538749695
54,acs+N102+E179,0.21560311317443848
55,acs+N232+E73,0.1961861103773117
56,acs+N691+E211,0.2381465584039688
57,acs+N447+E64,0.23724153637886047
58,acs+N328+E108,0.33786433935165405
59,acs+N553+E193,0.2548484802246094
60,acs+N328+E101,0.2297544777393341
61,acs+N102+E132,0.17150349915027618
62,acs+N447+E92,0.2611836791038513
63,acs+N447+E204,0.21116024255752563
64,acs+N553+E232,0.24012117087841034
65,acs+N265+E184,0.25336751341819763
66,acs+N134+E14,0.1399097442626953
67,acs+N447+E173,0.2863599359989166
68,acs+N691+E106,0.21116024255752563
69,acs+N447+E58,0.1807183474302292
70,acs+N553+E28,0.2476082295179367
71,acs+N553+E110,0.2530384063720703
72,acs+N270+E170,0.21412214636802673
73,acs+N691+E137,0.26101911067962646
74,acs+N102+E114,0.17578181624412537
75,acs+N265+E92,0.23279866576194763
76,acs+N645+E211,0.19651521742343903
77,acs+N536+E37,0.13727694749832153
78,acs+N270+E42,0.18006013333797455
79,acs+N541+E182,0.0916963517665863
80,acs+N574+E87,0.20029988884925842
81,acs+N691+E132,0.2457159012556076
82,acs+N481+E162,0.06849470734596252
83,acs+N628+E128,0.30158090591430664
84,acs+N86+E95,0.17035163938999176
85,acs+N589+E53,0.1274038851261139
86,acs+N489+E179,0.2525447607040405
87,acs+N553+E157,0.24826644361019135
88,acs+N574+E11,0.2389693260192871
89,acs+N447+E31,0.21033748984336853
90,acs+N179+E64,0.1593267321586609
91,acs+N645+E91,0.24374128878116608
92,acs+N691+E196,0.23074178397655487
93,acs+N645+E206,0.20029988884925842
94,acs+N308+E165,0.23139998316764832
95,acs+N442+E228,0.41849422454833984
96,acs+N553+E40,0.2611013948917389
97,acs+N270+E125,0.2294253706932068
98,acs+N447+E224,0.22531160712242126
99,acs+N447+E83,0.24851326644420624
100,acs+N354+E165,0.22909627854824066
101,acs+N628+E59,0.253778874874115
102,acs+N270+E106,0.23156453669071198
103,acs+N433+E179,0.1853257566690445
104,acs+N536+E167,0.27179718017578125
105,acs+N574+E190,0.2735249996185303
106,acs+N270+E83,0.22202058136463165
107,acs+N691+E152,0.1937178522348404
108,acs+N92+E190,0.25871542096138
0,rtl+N277+N568,0.47699204087257385
0,cds+N561+E110,0.24530452489852905
1,cds+N136+E209,0.29187238216400146
2,cds+N282+E178,0.2549307346343994
3,cds+N342+E153,0.2930242419242859
4,cds+N549+E40,0.20178084075450897
5,cds+N200+E217,0.20688191056251526
6,cds+N136+E51,0.21445125341415405
7,cds+N603+E27,0.2007935345172882
8,cds+N27+E165,0.2305772304534912
9,cds+N282+E156,0.39969462156295776
10,cds+N136+E165,0.13892245292663574
11,cds+N282+E219,0.3149917721748352
12,cds+N549+E89,0.26455697417259216
13,cds+N688+E147,0.32050424814224243
14,cds+N282+E87,0.36088088154792786
15,cds+N282+E8,0.21231208741664886
16,cds+N211+E89,0.42723599076271057
17,cds+N136+E126,0.19305965304374695
18,cds+N211+E226,0.369704931974411
19,cds+N174+E229,0.22827351093292236
20,cds+N136+E78,0.18878133594989777
21,cds+N282+E196,0.2590445280075073
22,cds+N211+E184,0.319393515586853
23,cds+N302+E47,0.18845222890377045
24,cds+N211+E90,0.2137930542230606
25,cds+N618+E168,0.19421149790287018
26,cds+N136+E59,0.28808772563934326
27,cds+N549+E170,0.2424248903989792
28,cds+N549+E39,0.15142829716205597
29,cds+N200+E42,0.19355329871177673
30,cds+N200+E51,0.14023885130882263
31,cds+N211+E86,0.189933180809021
32,cds+N282+E44,0.22004598379135132
33,cds+N549+E121,0.21576765179634094
34,cds+N282+E217,0.3396744132041931
35,cds+N282+E211,0.39322540163993835
36,cds+N282+E29,0.22926081717014313
37,cds+N549+E211,0.2180713713169098
38,cds+N335+E113,0.2045782059431076
39,cds+N211+E138,0.2007935345172882
40,cds+N136+E64,0.312276691198349
41,cds+N211+E6,0.15471932291984558
42,cds+N27+E135,0.1894395351409912
43,cds+N282+E130,0.4160156846046448
44,cds+N27+E113,0.18631306290626526
45,cds+N27+E26,0.15833944082260132
46,cds+N718+E65,0.2088565230369568
47,cds+N561+E217,0.27533504366874695
48,cds+N330+E94,0.21543855965137482
49,cds+N136+E71,0.1647569090127945
50,cds+N561+E170,0.26587337255477905
51,cds+N549+E146,0.1344795823097229
52,cds+N211+E165,0.22695711255073547
53,cds+N136+E2,0.16903524100780487
54,cds+N549+E136,0.18121199309825897
55,cds+N409+E228,0.15603572130203247
56,cds+N282+E167,0.22284334897994995
57,cds+N525+E128,0.1680479347705841
58,cds+N27+E102,0.228931725025177
59,cds+N342+E81,0.3043782711029053
60,cds+N549+E59,0.20704646408557892
61,cds+N549+E196,0.1861485093832016
62,cds+N136+E149,0.16821247339248657
63,cds+N27+E48,0.27015167474746704
64,cds+N136+E108,0.23419734835624695
65,cds+N387+E44,0.14171981811523438
66,cds+N549+E167,0.24686776101589203
67,cds+N282+E195,0.3710007667541504
68,cds+N302+E136,0.21148933470249176
69,cds+N200+E136,0.20392000675201416
70,cds+N500+E147,0.19667977094650269
71,cds+N282+E182,0.24876008927822113
72,cds+N557+E128,0.1999707818031311
73,cds+N211+E143,0.1961861103773117
74,cds+N27+E173,0.22876717150211334
75,cds+N207+E193,0.1815411001443863
76,cds+N282+E21,0.21478036046028137
77,cds+N512+E157,0.22629891335964203
78,cds+N512+E159,0.25994956493377686
79,cds+N387+E91,0.3155677020549774
80,cds+N211+E190,0.12329012155532837
81,cds+N211+E147,0.18433846533298492
82,cds+N136+E194,0.27286678552627563
83,cds+N335+E189,0.1891104280948639
84,cds+N688+E104,0.187794029712677
85,cds+N211+E84,0.2594558894634247
86,cds+N27+E209,0.21609675884246826
87,cds+N211+E17,0.18368025124073029
88,cds+N211+E27,0.14468172192573547
89,cds+N27+E86,0.1983252763748169
90,cds+N654+E193,0.19816072285175323
91,cds+N211+E34,0.1894395351409912
0,srs+N96+E148,0.3859337270259857
1,srs+N682+E2,0.2931065261363983
2,srs+N320+E83,0.1655796617269516
3,srs+N579+E188,0.2833157479763031
4,srs+N20+E56,0.26529744267463684
5,srs+N246+E12,0.1688706874847412
6,srs+N96+E216,0.3498353958129883
7,srs+N621+E28,0.2375706434249878
8,srs+N415+E65,0.219716876745224
9,srs+N96+E134,0.33350375294685364
10,srs+N96+E97,0.38016417622566223
11,srs+N519+E94,0.3222731649875641
12,srs+N96+E42,0.2546839118003845
13,srs+N96+E49,0.3163082003593445
14,srs+N519+E50,0.29705575108528137
15,srs+N516+E60,0.2957393527030945
16,srs+N321+E233,0.34843674302101135
17,srs+N682+E202,0.24530452489852905
18,srs+N320+E234,0.19388240575790405
19,srs+N579+E31,0.17841462790966034
20,srs+N621+E94,0.2641455829143524
21,srs+N621+E183,0.18631306290626526
22,srs+N682+E48,0.24258944392204285
23,srs+N96+E69,0.2281089723110199
24,srs+N519+E49,0.35658198595046997
25,srs+N298+E224,0.2957393527030945
26,srs+N96+E83,0.294916570186615
27,srs+N298+E150,0.33926302194595337
28,srs+N20+E103,0.3330923616886139
29,srs+N298+E108,0.2054009586572647
30,srs+N321+E113,0.3401680588722229
31,srs+N682+E112,0.2546839118003845
32,srs+N246+E151,0.2689175605773926
33,srs+N485+E113,0.20605915784835815
34,srs+N245+E202,0.20721101760864258
35,srs+N415+E216,0.23559603095054626
36,srs+N611+E18,0.23337459564208984
37,srs+N96+E12,0.24818415939807892
38,srs+N60+E83,0.2887459397315979
39,srs+N176+E109,0.23995661735534668
40,srs+N579+E20,0.22399519383907318
41,srs+N611+E134,0.23493783175945282
42,srs+N519+E148,0.34403499960899353
43,srs+N621+E224,0.20392000675201416
44,srs+N245+E134,0.20474275946617126
45,srs+N298+E199,0.32437118887901306
46,srs+N321+E69,0.2638164758682251
47,srs+N377+E188,0.24061483144760132
48,srs+N96+E72,0.3614773750305176
49,srs+N298+E65,0.2849612534046173
50,srs+N321+E151,0.2773919105529785
51,srs+N682+E40,0.2522156536579132
52,srs+N96+E108,0.28907501697540283
53,srs+N96+E139,0.3161025047302246
54,srs+N519+E18,0.28619539737701416
55,srs+N117+E113,0.24176667630672455
56,srs+N245+E72,0.26587337255477905
57,srs+N321+E72,0.32786786556243896
58,srs+N96+E90,0.2731136083602905
59,srs+N682+E5,0.28348031640052795
60,srs+N415+E233,0.2205396294593811
61,srs+N298+E76,0.3069287836551666
62,srs+N519+E118,0.3439115881919861
63,srs+N321+E188,0.34518685936927795
64,srs+N117+E234,0.2765691876411438
65,srs+N519+E211,0.30939704179763794
66,srs+N611+E139,0.24439948797225952
67,srs+N186+E87,0.2578926682472229
68,srs+N246+E225,0.26069003343582153
69,srs+N245+E194,0.26069003343582153
70,srs+N484+E56,0.23312777280807495
71,srs+N519+E188,0.3436647653579712
72,srs+N682+E193,0.2790374457836151
73,srs+N246+E203,0.26644930243492126
74,srs+N320+E18,0.18845222890377045
75,srs+N682+E233,0.18088288605213165
76,srs+N117+E2,0.24834871292114258
77,srs+N186+E72,0.1655796617269516
78,srs+N429+E213,0.2916255593299866
79,srs+N298+E134,0.2773919105529785
80,srs+N186+E233,0.26965802907943726
81,srs+N682+E72,0.3042137026786804
82,srs+N245+E59,0.28594857454299927
83,srs+N60+E233,0.17923738062381744
84,srs+N579+E211,0.12477105855941772
85,srs+N611+E113,0.2256406992673874
86,srs+N96+E58,0.3069287836551666
87,srs+N519+E85,0.36386337876319885
88,srs+N245+E42,0.24752596020698547
89,srs+N245+E51,0.2556712031364441
90,srs+N579+E35,0.18878133594989777
91,srs+N717+E221,0.3130994439125061
92,srs+N611+E50,0.24267171323299408
93,srs+N639+E60,0.35296186804771423
0,ths+N315+E186,0.15109920501708984
1,ths+N315+E202,0.16952888667583466
2,ths+N315+E228,0.1626177579164505
3,ths+N315+E168,0.16442781686782837
4,ths+N315+E226,0.19602155685424805
5,ths+N315+E50,0.14188435673713684
6,ths+N315+E151,0.14106160402297974
7,ths+N315+E166,0.1558711677789688
8,ths+N315+E199,0.14237800240516663
9,ths+N315+E92,0.14221346378326416
10,ths+N315+E185,0.14188435673713684
11,ths+N315+E138,0.16706062853336334
12,ths+N315+E70,0.1677188277244568
13,ths+N315+E146,0.13727694749832153
14,ths+N315+E165,0.1688706874847412
15,ths+N315+E192,0.12115097045898438
16,ths+N315+E25,0.199148029088974
17,ths+N315+E76,0.12263190746307373
18,ths+N315+E217,0.23139998316764832
19,ths+N315+E162,0.15356746315956116
20,ths+N315+E18,0.13892245292663574
21,ths+N315+E27,0.16409870982170105
22,ths+N315+E139,0.15702302753925323
23,ths+N315+E108,0.21659041941165924
24,ths+N315+E127,0.1483018398284912
25,ths+N315+E171,0.15685847401618958
26,ths+N315+E216,0.19931258261203766
27,ths+N315+E48,0.1747945100069046
28,ths+N315+E66,0.14402350783348083
29,ths+N315+E128,0.2075401246547699
30,ths+N315+E89,0.199148029088974
31,ths+N315+E149,0.13793513178825378
32,ths+N315+E72,0.16195954382419586
33,ths+N315+E16,0.10683503746986389
34,ths+N315+E52,0.17298445105552673
35,ths+N315+E29,0.18351569771766663
36,ths+N315+E14,0.12131550908088684
37,ths+N315+E182,0.15274471044540405
38,ths+N315+E204,0.17380720376968384
39,ths+N315+E84,0.1932242065668106
40,ths+N315+E132,0.15323835611343384
41,ths+N315+E79,0.14336532354354858
42,ths+N315+E206,0.18746492266654968
43,ths+N315+E205,0.15998494625091553
44,ths+N315+E167,0.20622371137142181
45,ths+N315+E71,0.2256406992673874
0,bcu+N427+E53,0.2987012565135956
1,bcu+N625+E229,0.14846637845039368
2,bcu+N362+E53,0.18121199309825897
3,bcu+N372+E229,0.20902107656002045
4,bcu+N348+E53,0.15669392049312592
5,bcu+N281+E229,0.25525984168052673
6,bcu+N586+E229,0.24941828846931458
7,bcu+N352+E229,0.22070418298244476
8,bcu+N261+E229,0.23715926706790924
9,bcu+N350+E53,0.19635066390037537
10,bcu+N329+E229,0.2050718516111374
11,bcu+N199+E229,0.17627547681331635
12,bcu+N348+E229,0.278214693069458
13,bcu+N35+E53,0.19305965304374695
14,bcu+N363+E53,0.19026228785514832
15,bcu+N412+E229,0.18285749852657318
16,bcu+N111+E229,0.2272862195968628
17,bcu+N629+E229,0.16952888667583466
18,bcu+N352+E53,0.20819832384586334
19,bcu+N262+E53,0.1886167824268341
20,bcu+N637+E229,0.24727913737297058
21,bcu+N228+E229,0.1999707818031311
22,bcu+N427+E229,1.0311168432235718
23,bcu+N412+E53,0.13760602474212646
24,bcu+N586+E53,0.1718325912952423
25,bcu+N64+E53,0.20869196951389313
26,bcu+N636+E229,0.18976862728595734
27,bcu+N635+E229,0.1848321110010147
28,bcu+N64+E229,0.288499116897583
29,bcu+N374+E53,0.2583863139152527
30,bcu+N293+E229,0.30454280972480774
31,bcu+N226+E229,0.24341219663619995
32,bcu+N462+E53,0.14171981811523438
33,bcu+N369+E229,0.18187019228935242
34,bcu+N70+E229,0.14451715350151062
35,bcu+N26+E229,0.21938776969909668
36,bcu+N626+E53,0.17495906352996826
37,bcu+N617+E53,0.17199714481830597
38,bcu+N166+E53,0.18845222890377045
39,bcu+N166+E229,0.19684432446956635
40,bcu+N350+E229,0.20704646408557892
41,bcu+N389+E53,0.18219929933547974
42,bcu+N199+E53,0.17545270919799805
43,bcu+N293+E53,0.15027645230293274
44,bcu+N26+E53,0.13151764869689941
45,bcu+N175+E229,0.1845030039548874
46,bcu+N175+E53,0.15768122673034668
47,bcu+N715+E229,0.16969344019889832
48,bcu+N226+E53,0.146656334400177
49,bcu+N636+E53,0.24209578335285187
50,bcu+N635+E53,0.13760602474212646
51,bcu+N121+E53,0.25772809982299805
52,bcu+N331+E229,0.1869712769985199
53,bcu+N120+E53,0.1723262518644333
54,bcu+N363+E229,0.23954524099826813
55,bcu+N615+E229,0.2016162872314453
56,bcu+N149+E229,0.24670320749282837
57,bcu+N329+E53,0.2484309822320938
58,bcu+N35+E229,0.16821247339248657
59,bcu+N281+E53,0.15949128568172455
60,bcu+N655+E229,0.45720478892326355
61,bcu+N625+E53,0.06997567415237427
62,bcu+N132+E229,0.14780819416046143
63,bcu+N121+E229,0.23699471354484558
64,bcu+N582+E229,0.20392000675201416
65,bcu+N699+E53,0.20655281841754913
66,bcu+N655+E53,0.4033606946468353
67,bcu+N228+E53,0.1928950995206833
68,bcu+N261+E53,0.28586629033088684
69,bcu+N374+E229,0.2773096561431885
70,bcu+N70+E53,0.12592291831970215
71,bcu+N326+E53,0.20243903994560242
72,bcu+N120+E229,0.23477327823638916
73,bcu+N389+E229,0.19717341661453247
74,bcu+N331+E53,0.18516121804714203
75,bcu+N672+E53,0.19059139490127563
76,bcu+N149+E53,0.1907559335231781
77,bcu+N550+E229,0.21083113551139832
78,bcu+N587+E229,0.2594558894634247
79,bcu+N132+E53,0.10502496361732483
80,bcu+N582+E53,0.19503426551818848
81,bcu+N617+E229,0.1853257566690445
82,bcu+N362+E229,0.2500765025615692
83,bcu+N426+E53,0.1542256623506546
84,bcu+N664+E229,0.18878133594989777
85,bcu+N664+E53,0.20392000675201416
86,bcu+N699+E229,0.21165388822555542
87,bcu+N111+E53,0.2129703015089035
88,bcu+N262+E229,0.24119076132774353
89,bcu+N462+E229,0.17627547681331635
90,bcu+N615+E53,0.1831866055727005
91,bcu+N587+E53,0.19799616932868958
92,bcu+N626+E229,0.26620247960090637
93,bcu+N629+E53,0.20819832384586334
94,bcu+N715+E53,0.21313484013080597
95,bcu+N326+E229,0.21823592483997345
96,bcu+N637+E53,0.19733797013759613
97,bcu+N672+E154,0.1701870858669281
98,bcu+N550+E53,0.18762947618961334
99,bcu+N426+E229,0.25986725091934204
100,bcu+N369+E53,0.1634405106306076
101,bcu+N372+E53,0.21412214636802673
0,fsc+N564+N151,0.45938509702682495
1,fsc+N202+N394,0.5333507061004639
2,fsc+N399+N123,0.49649131298065186
3,fsc+N399+N574,0.5123704671859741
4,fsc+N223+N47,0.500605046749115
5,fsc+N399+N47,0.4649798274040222
6,fsc+N223+N556,0.4066774249076843
7,fsc+N522+N568,0.9119820594787598
8,fsc+N522+N574,0.4841499924659729
9,fsc+N1+N691,0.3114539384841919
10,fsc+N614+N447,0.3404971659183502
11,fsc+N522+N47,0.41285836696624756
12,fsc+N399+N234,0.4183708131313324
13,fsc+N62+N657,0.3807709515094757
14,fsc+N665+N521,0.23008356988430023
15,fsc+N91+N41,0.36789485812187195
16,fsc+N12+N37,0.6959268450737
17,fsc+N12+N598,0.2835626006126404
18,fsc+N564+N598,0.3393453061580658
19,fsc+N564+N560,0.44749629497528076
20,fsc+N255+N220,0.2714681029319763
21,fsc+N12+N47,0.3450634479522705
22,fsc+N1+N220,0.3854709565639496
23,fsc+N129+N214,0.26480379700660706
