,cif_id,largest_cavity_diameter
85,acs+N287+E171,9.54207992553711
86,acs+N536+E89,6.218939781188965
87,acs+N442+E182,8.841227531433105
88,acs+N308+E72,8.459558486938477
89,acs+N574+E29,8.763542175292969
90,acs+N442+E13,10.438834190368652
91,acs+N422+E73,12.083727836608887
92,acs+N447+E182,6.764317512512207
93,acs+N232+E84,8.55244255065918
94,acs+N691+E43,8.880069732666016
95,acs+N574+E175,8.190194129943848
0,cds+N417+E58,5.374960899353027
1,cds+N136+E51,5.5978827476501465
2,cds+N409+E217,5.611392974853516
3,cds+N87+E217,4.571935653686523
4,cds+N409+E89,5.029601097106934
5,cds+N276+E50,6.039504528045654
6,cds+N409+E51,5.523575305938721
7,cds+N17+E217,5.488110542297363
8,cds+N282+E226,5.341184616088867
9,cds+N29+E95,6.4629716873168945
10,cds+N409+E226,4.820189476013184
11,cds+N688+E168,4.131157875061035
12,cds+N688+E95,4.256129264831543
13,cds+N136+E185,15.97472858428955
14,cds+N276+E131,5.700899600982666
15,cds+N282+E89,2.785182476043701
16,cds+N688+E128,4.379411697387695
17,cds+N688+E50,2.457554817199707
18,cds+N623+E226,5.4653120040893555
19,cds+N688+E102,3.3475537300109863
20,cds+N282+E67,5.839381694793701
21,cds+N282+E168,4.636109828948975
22,cds+N136+E212,5.6603684425354
23,cds+N282+E184,5.222968578338623
24,cds+N136+E102,4.897874355316162
25,cds+N282+E206,3.911613702774048
26,cds+N282+E50,4.259507179260254
27,cds+N282+E115,3.933568239212036
28,cds+N210+E162,5.4619340896606445
29,cds+N688+E182,4.131157875061035
30,cds+N688+E158,4.458785533905029
31,cds+N282+E92,5.206080436706543
32,cds+N539+E226,6.8225812911987305
33,cds+N17+E212,7.23475456237793
34,cds+N688+E206,4.462162971496582
35,cds+N624+E212,7.150736331939697
36,cds+N282+E63,5.269410610198975
37,cds+N136+E184,5.859647274017334
38,cds+N688+E115,4.234174728393555
39,cds+N29+E226,4.40643310546875
40,cds+N282+E95,4.5145158767700195
41,cds+N688+E173,4.046717643737793
42,cds+N282+E173,5.231412887573242
43,cds+N688+E89,4.801612377166748
44,cds+N688+E220,4.815123081207275
45,cds+N448+E226,6.032749176025391
46,cds+N282+E71,4.4098100662231445
47,cds+N17+E115,5.445046424865723
48,cds+N282+E171,5.180748462677002
49,cds+N581+E212,6.350244045257568
50,cds+N136+E50,5.51513147354126
51,cds+N581+E167,5.177371025085449
52,cds+N282+E212,4.585445880889893
53,cds+N282+E182,4.3540802001953125
54,cds+N688+E167,3.911613702774048
55,cds+N355+E226,4.884363651275635
56,cds+N575+E197,3.464081048965454
57,cds+N355+E212,6.3899312019348145
58,cds+N420+E226,5.325985431671143
59,cds+N355+E167,5.508376121520996
60,cds+N688+E48,4.072050094604492
61,cds+N87+E95,6.06272554397583
62,cds+N688+E146,4.561802864074707
63,cds+N688+E217,3.933568239212036
64,cds+N136+E48,5.633347511291504
65,cds+N355+E95,5.613926410675049
66,cds+N282+E165,3.9099249839782715
67,cds+N136+E173,5.167238235473633
68,cds+N87+E102,4.473984718322754
69,cds+N688+E165,4.636109828948975
70,cds+N276+E173,5.71187686920166
71,cds+N276+E165,4.968803882598877
72,cds+N282+E132,5.6738786697387695
73,cds+N282+E131,5.121640682220459
0,srs+N621+E196,28.330005645751953
1,srs+N621+E23,25.614410400390625
2,srs+N621+N196,6.178408622741699
3,srs+N621+N23,6.173764228820801
4,srs+N621+E51,13.171316146850586
5,srs+N621+E176,29.01903533935547
6,srs+N621+E226,10.766462326049805
0,bcu+N582+E205,5.082798004150391
1,bcu+N699+E71,5.077731609344482
2,bcu+N67+E171,4.8826751708984375
3,bcu+N229+E89,3.408350706100464
4,bcu+N38+E192,5.60548210144043
5,bcu+N124+E18,4.227419853210449
6,bcu+N615+E119,4.808367729187012
7,bcu+N209+E89,3.018237352371216
8,bcu+N462+E168,4.168311595916748
9,bcu+N430+E115,3.0385029315948486
10,bcu+N331+E84,5.333585262298584
11,bcu+N699+E102,4.735749244689941
12,bcu+N175+E43,4.904629707336426
13,bcu+N67+E19,3.653226852416992
14,bcu+N111+E51,3.531633138656616
15,bcu+N655+E73,6.029371738433838
16,bcu+N389+E108,4.001120567321777
17,bcu+N588+E202,4.965426445007324
18,bcu+N715+E63,5.849936485290527
19,bcu+N350+E43,5.236478805541992
20,bcu+N111+E186,5.418869972229004
21,bcu+N318+E84,4.18013334274292
22,bcu+N374+E127,4.538159370422363
23,bcu+N70+E52,5.662057399749756
24,bcu+N329+E71,4.271328926086426
25,bcu+N635+E137,6.955679893493652
26,bcu+N427+E162,3.6380276679992676
27,bcu+N166+E76,3.9572112560272217
28,bcu+N67+E206,3.551898717880249
29,bcu+N337+E206,5.008490562438965
30,bcu+N412+E149,5.614770889282227
31,bcu+N228+E73,8.596351623535156
32,bcu+N120+E16,5.263499736785889
33,bcu+N586+E138,6.102412223815918
34,bcu+N124+E69,5.186659336090088
35,bcu+N636+E115,3.673492670059204
36,bcu+N412+E19,5.747341632843018
37,bcu+N635+E14,7.00613260269165
38,bcu+N226+E48,5.353850841522217
39,bcu+N655+E13,5.551440715789795
40,bcu+N587+E186,6.594065189361572
41,bcu+N636+E15,4.955293655395508
42,bcu+N35+E228,5.494865894317627
43,bcu+N140+E162,3.2141382694244385
44,bcu+N430+E166,5.418025493621826
45,bcu+N582+E151,5.6738786697387695
46,bcu+N175+E45,6.772339344024658
47,bcu+N111+E79,3.475902795791626
48,bcu+N369+E13,5.60548210144043
49,bcu+N67+E167,2.893265962600708
50,bcu+N120+E171,4.74081563949585
51,bcu+N412+E108,4.553358554840088
52,bcu+N550+E29,5.458556652069092
53,bcu+N120+E72,4.823566913604736
54,bcu+N111+E206,4.6985955238342285
55,bcu+N78+E212,5.751564025878906
56,bcu+N124+E160,8.035669326782227
57,bcu+N636+E66,5.372427940368652
58,bcu+N209+E165,4.296660423278809
59,bcu+N35+E217,4.735749244689941
60,bcu+N217+E58,4.033207416534424
61,bcu+N169+E89,4.318614959716797
62,bcu+N582+E89,3.149963855743408
63,bcu+N550+E217,4.519582748413086
64,bcu+N209+E173,5.313319683074951
65,bcu+N699+E180,4.717172622680664
66,bcu+N175+E162,4.446964263916016
67,bcu+N132+E228,5.443357467651367
68,bcu+N331+E79,3.6920692920684814
69,bcu+N175+E220,5.795472621917725
70,bcu+N588+E88,4.634421348571777
71,bcu+N550+E70,4.502694606781006
72,bcu+N38+E102,4.663130760192871
73,bcu+N462+E119,6.194874286651611
74,bcu+N544+E202,5.823338031768799
75,bcu+N124+E184,5.509220600128174
76,bcu+N38+E79,3.0553908348083496
77,bcu+N615+E85,5.4653120040893555
78,bcu+N636+E202,5.3572282791137695
79,bcu+N337+E158,5.783650875091553
80,bcu+N171+E58,4.048406600952148
81,bcu+N318+E205,4.683396339416504
82,bcu+N171+E50,4.9502272605896
83,bcu+N120+E25,4.50100564956665
84,bcu+N131+E175,6.728614807128906
85,bcu+N318+E16,5.315008163452148
86,bcu+N550+E131,4.870853424072266
87,bcu+N262+E79,4.747570991516113
88,bcu+N369+E162,4.47905158996582
89,bcu+N67+E182,4.222352981567383
90,bcu+N175+E50,4.197021484375
91,bcu+N462+E14,5.90440034866333
92,bcu+N171+E19,4.5938897132873535
93,bcu+N329+E206,4.75770378112793
94,bcu+N140+E51,2.680476665496826
95,bcu+N427+E58,4.088937759399414
96,bcu+N588+E132,4.784724235534668
97,bcu+N427+E69,4.539848327636719
0,fsc+N202+N106,2.1231722831726074
1,fsc+N575+N106,1.836075782775879
2,fsc+N202+N65,2.491331100463867
3,fsc+N575+N250,1.8428311347961426
4,fsc+N223+N250,1.8563413619995117
5,fsc+N597+N250,1.920516014099121
6,fsc+N62+N106,2.0150885581970215
7,fsc+N4+N250,1.798922061920166
8,fsc+N13+N250,2.0995287895202637
9,fsc+N4+N65,1.8597187995910645
10,fsc+N564+N65,1.765146255493164
11,fsc+N399+N106,2.4676876068115234
12,fsc+N564+N250,1.9103832244873047
13,fsc+N575+N65,2.028599262237549
14,fsc+N522+N106,1.9509143829345703
15,fsc+N13+N65,2.0826406478881836
16,fsc+N597+N65,1.9779353141784668
17,fsc+N399+N65,2.0353546142578125
18,fsc+N522+N65,2.1231722831726074
19,fsc+N13+N106,2.0927734375
20,fsc+N202+N250,1.9103832244873047
21,fsc+N522+N250,2.004955768585205
22,fsc+N575+N139,1.9137606620788574
23,fsc+N564+N106,1.9610471725463867
24,fsc+N62+N65,1.9441590309143066
25,fsc+N13+N646,2.0488648414611816
26,fsc+N399+N250,1.8698515892028809
27,fsc+N223+N65,1.9779353141784668
28,fsc+N62+N250,2.062375068664551
29,fsc+N223+N106,2.008333683013916
30,fsc+N597+N106,1.9475364685058594
31,fsc+N4+N139,1.9238934516906738
