,cif_id,accessible_volume
91,pcu+N382+E180,0.2582535147666931
92,pcu+N382+E58,0.18253618478775024
93,pcu+N475+E51,0.11196470260620117
94,pcu+N475+E139,0.15552052855491638
0,dia+N256+E102,0.6304078698158264
1,dia+N371+E102,0.4997202157974243
2,dia+N393+E226,0.5568040013313293
3,dia+N215+E226,0.44612252712249756
4,dia+N115+E102,0.63160240650177
5,dia+N310+E226,0.577984631061554
6,dia+N697+E102,0.5139258503913879
7,dia+N492+E102,0.5105029344558716
8,dia+N385+E102,0.396915465593338
9,dia+N649+E226,0.5008143186569214
10,dia+N434+E226,0.5324990749359131
11,dia+N346+E226,0.4822123050689697
12,dia+N156+E102,0.49490031599998474
13,dia+N346+E102,0.5841872096061707
14,dia+N73+E226,0.6585261821746826
15,dia+N492+E226,0.4126286506652832
16,dia+N434+E102,0.4443766176700592
17,dia+N238+E226,0.5761008858680725
18,dia+N109+E102,0.27902063727378845
19,dia+N310+E102,0.4790191352367401
20,dia+N164+E102,0.4782955050468445
21,dia+N109+E226,0.3379220962524414
22,dia+N461+E226,0.6190134882926941
23,dia+N115+E226,0.6508992910385132
24,dia+N385+E226,0.33268439769744873
25,dia+N627+E226,0.38322386145591736
26,dia+N73+E102,0.738102912902832
27,dia+N215+E102,0.6177270412445068
28,dia+N113+E226,0.5049837827682495
29,dia+N371+E226,0.4655802249908447
30,dia+N113+E102,0.4942771792411804
31,dia+N649+E102,0.5600201487541199
32,dia+N398+E102,0.7715508341789246
33,dia+N164+E226,0.4618816673755646
34,dia+N184+E102,0.9753627777099609
35,dia+N461+E102,0.5047540664672852
36,dia+N156+E226,0.5104110240936279
37,dia+N627+E102,0.4504643380641937
0,rtl+N277+N123,0.07594382762908936
1,rtl+N495+N37,0.03036642074584961
2,rtl+N277+N438,0.07557627558708191
3,rtl+N176+N290,0.08182477951049805
4,rtl+N176+N41,0.19190895557403564
5,rtl+N495+N221,0.08439770340919495
6,rtl+N495+N442,0.0336744487285614
7,rtl+N277+N148,0.14780178666114807
8,rtl+N176+N54,0.12335905432701111
9,rtl+N176+N529,0.1625041663646698
10,rtl+N277+N630,0.2163516879081726
11,rtl+N277+N30,0.07667896151542664
12,rtl+N176+N339,0.2069789171218872
13,rtl+N277+N339,0.15790966153144836
14,rtl+N176+N146,0.14614775776863098
15,rtl+N277+N54,0.07851675152778625
16,rtl+N495+N220,0.014561325311660767
17,rtl+N176+N394,0.13456961512565613
18,rtl+N176+N308,0.13291561603546143
19,rtl+N176+N139,0.18180105090141296
20,rtl+N176+N493,0.06528457999229431
21,rtl+N277+N135,0.06601971387863159
22,rtl+N176+N101,0.2189246118068695
23,rtl+N176+N373,0.12115368247032166
24,rtl+N495+N634,-0.0049193501472473145
25,rtl+N176+N622,0.12960755825042725
26,rtl+N176+N264,0.12721842527389526
27,rtl+N495+N152,0.03293931484222412
28,rtl+N495+N248,0.04580393433570862
29,rtl+N176+N475,0.035144686698913574
30,rtl+N495+N394,0.03808516263961792
31,rtl+N176+N425,0.13567230105400085
32,rtl+N277+N205,0.17739033699035645
33,rtl+N277+N612,0.11196470260620117
34,rtl+N277+N555,0.21304365992546082
35,rtl+N277+N622,0.08954355120658875
36,rtl+N495+N491,0.035144686698913574
37,rtl+N176+N382,0.10424593091011047
38,rtl+N495+N155,0.024853020906448364
39,rtl+N277+N14,0.09101378917694092
40,rtl+N176+N144,0.08108967542648315
41,rtl+N277+N341,0.15110981464385986
42,rtl+N495+N568,0.013091087341308594
43,rtl+N277+N85,0.1727958619594574
44,rtl+N277+N101,0.17683899402618408
45,rtl+N176+N438,0.13640743494033813
46,rtl+N176+N311,0.20330330729484558
47,rtl+N495+N336,0.09615960717201233
48,rtl+N277+N41,0.18584421277046204
49,rtl+N176+N612,0.11527273058891296
50,rtl+N277+N373,0.07226821780204773
51,rtl+N277+N139,0.1564394235610962
52,rtl+N277+N659,0.06565216183662415
53,rtl+N176+N135,0.04139319062232971
54,rtl+N277+N574,0.265604704618454
55,rtl+N176+N659,0.09579205513000488
56,rtl+N176+N30,0.11159712076187134
57,rtl+N277+N529,0.12225636839866638
58,rtl+N176+N574,0.3304790258407593
59,rtl+N176+N505,0.1472504436969757
60,rtl+N277+N167,0.21433010697364807
61,rtl+N277+N489,0.245388925075531
62,rtl+N176+N334,0.15386652946472168
63,rtl+N277+N646,0.09652718901634216
64,rtl+N176+N494,0.19484943151474
65,rtl+N277+N505,0.09468936920166016
66,rtl+N277+N65,0.15294760465621948
67,rtl+N176+N14,0.11233225464820862
68,rtl+N277+N379,0.057565838098526
69,rtl+N176+N77,0.07925185561180115
70,rtl+N277+N425,0.09138134121894836
71,rtl+N495+N475,-0.0049193501472473145
72,rtl+N495+N504,0.0601387619972229
73,rtl+N277+N308,0.10424593091011047
74,rtl+N495+N106,0.0524199903011322
75,rtl+N176+N6,0.038452714681625366
76,rtl+N495+N289,0.044333696365356445
77,rtl+N277+N144,0.06748995184898376
78,rtl+N277+N324,0.12850487232208252
79,rtl+N176+N379,0.10828909277915955
80,rtl+N176+N123,0.11968344449996948
81,rtl+N277+N77,0.015296459197998047
82,rtl+N277+N334,0.1079215407371521
83,rtl+N176+N406,0.21580034494400024
84,rtl+N495+N674,0.05609560012817383
85,rtl+N277+N494,0.14155325293540955
86,rtl+N277+N493,0.04286345839500427
87,rtl+N176+N341,0.20109796524047852
88,rtl+N176+N691,0.09358671307563782
89,rtl+N277+N406,0.1318129301071167
90,rtl+N277+N311,0.1444937288761139
0,srs+N499+E51,1.8718411922454834
1,srs+N51+E226,1.0735012292861938
2,srs+N682+E226,1.825528621673584
3,srs+N245+E102,1.457968831062317
4,srs+N717+E226,1.563826084136963
5,srs+N440+E51,1.8622846603393555
6,srs+N579+E102,1.7542221546173096
7,srs+N245+E226,1.4645848274230957
8,srs+N717+E102,1.7975940704345703
9,srs+N440+E102,1.4079806804656982
10,srs+N621+E102,0.8827376961708069
11,srs+N60+E51,2.390835762023926
12,srs+N60+E226,1.4557634592056274
13,srs+N51+E58,1.9034514427185059
14,srs+N717+E51,2.337907075881958
15,srs+N579+E51,2.2158772945404053
16,srs+N499+E102,1.2653675079345703
17,srs+N579+E226,1.5667665004730225
18,srs+N246+E51,2.204115390777588
19,srs+N51+E102,1.677769660949707
20,srs+N621+E51,1.3719598054885864
21,srs+N246+E102,1.435915231704712
22,srs+N440+E226,1.2690430879592896
23,srs+N621+E226,0.7755939960479736
24,srs+N499+E226,1.086733341217041
25,srs+N246+E226,1.3998943567276
26,srs+N411+E226,2.1673593521118164
27,srs+N245+E51,2.126192569732666
28,srs+N60+E102,1.7946536540985107
29,srs+N51+E51,1.8769869804382324
0,ths+N51+E79,1.8049452304840088
1,ths+N51+E58,1.6696832180023193
2,ths+N440+E184,1.5483884811401367
3,ths+N277+E60,2.0585615634918213
4,ths+N621+E173,1.3197662830352783
5,ths+N499+E184,2.120311737060547
6,ths+N499+E67,2.176180839538574
7,ths+N621+E205,1.3910729885101318
8,ths+N717+E184,2.2070558071136475
9,ths+N717+E51,2.1585378646850586
10,ths+N621+E19,1.2918317317962646
11,ths+N246+E51,1.8512578010559082
12,ths+N621+E202,1.8689007759094238
13,ths+N440+E63,2.0600318908691406
14,ths+N621+E119,2.2996809482574463
15,ths+N440+E162,1.5917606353759766
16,ths+N440+E175,2.1188414096832275
17,ths+N621+E89,0.9764654636383057
18,ths+N499+E217,1.7240822315216064
19,ths+N499+E205,2.1335437297821045
20,ths+N440+E212,1.544713020324707
21,ths+N440+E168,1.849787712097168
22,ths+N245+E162,2.2305796146392822
23,ths+N51+E102,1.0951871871948242
24,ths+N499+E51,1.7630434036254883
25,ths+N60+E102,1.7380495071411133
26,ths+N621+E217,1.0249834060668945
27,ths+N621+E131,1.2771294116973877
28,ths+N621+E50,0.9477957487106323
29,ths+N51+E51,1.3624032735824585
30,ths+N621+E146,1.8784573078155518
31,ths+N246+E217,1.801269769668579
32,ths+N621+E226,0.5800980925559998
33,ths+N51+E204,1.687326192855835
34,ths+N277+E109,1.6255760192871094
35,ths+N440+E165,1.7057042121887207
36,ths+N621+E44,1.3550519943237305
37,ths+N246+E173,2.0659127235412598
38,ths+N246+E131,2.1717700958251953
39,ths+N499+E115,2.2761571407318115
40,ths+N621+E184,1.2407410144805908
41,ths+N621+E108,0.9885948896408081
42,ths+N621+E67,1.4351801872253418
43,ths+N440+E50,1.3153555393218994
44,ths+N440+E92,1.9821090698242188
45,ths+N246+E52,2.0100436210632324
46,ths+N621+E52,1.3388794660568237
47,ths+N51+E127,2.080615282058716
48,ths+N245+E226,1.099230408668518
49,ths+N51+E71,2.1041390895843506
50,ths+N499+E102,1.2017796039581299
51,ths+N717+E58,2.1438355445861816
52,ths+N621+E66,1.9218294620513916
53,ths+N499+E206,2.0894365310668945
54,ths+N246+E212,1.993135929107666
55,ths+N621+E132,1.7821567058563232
56,ths+N51+E63,2.0247461795806885
57,ths+N621+E84,1.4462069272994995
58,ths+N499+E89,1.539567232131958
59,ths+N51+E216,1.84023118019104
60,ths+N499+E79,2.1820616722106934
61,ths+N579+E108,2.0850260257720947
62,ths+N176+E109,1.688061237335205
63,ths+N51+E158,2.1585378646850586
64,ths+N621+E76,1.7358441352844238
65,ths+N717+E226,1.2480921745300293
66,ths+N440+E204,1.8666954040527344
67,ths+N499+E226,1.089306354522705
68,ths+N245+E212,2.1482462882995605
69,ths+N51+E50,1.3447604179382324
70,ths+N246+E165,1.9725525379180908
71,ths+N51+E168,1.8924245834350586
72,ths+N440+E139,1.6027874946594238
73,ths+N621+E138,1.5748529434204102
74,ths+N246+E58,1.982844352722168
0,bcu+N427+E226,0.04653903841972351
1,bcu+N209+E102,-0.01888662576675415
2,bcu+N21+E102,0.02264764904975891
3,bcu+N261+E102,0.017501801252365112
4,bcu+N588+E226,0.07851675152778625
5,bcu+N586+E226,0.08035454154014587
6,bcu+N241+E102,0.04727417230606079
7,bcu+N209+E226,0.025588124990463257
8,bcu+N369+E102,0.013458669185638428
9,bcu+N131+E226,0.20220062136650085
10,bcu+N326+E102,0.03955540060997009
11,bcu+N426+E102,0.01860448718070984
12,bcu+N363+E102,-0.02403247356414795
13,bcu+N171+E226,-0.0005086064338684082
14,bcu+N625+E226,0.04727417230606079
15,bcu+N337+E102,0.031101524829864502
16,bcu+N352+E226,0.04690659046173096
17,bcu+N171+E102,-0.0012437403202056885
18,bcu+N329+E226,0.006107449531555176
19,bcu+N615+E226,0.10939177870750427
20,bcu+N149+E102,0.04323101043701172
21,bcu+N389+E226,0.10093790292739868
22,bcu+N166+E102,0.0020642876625061035
23,bcu+N632+E102,0.001329183578491211
24,bcu+N587+E226,0.14559641480445862
25,bcu+N588+E102,0.00647503137588501
26,bcu+N35+E102,0.06160899996757507
27,bcu+N38+E226,0.08072209358215332
28,bcu+N427+E102,-0.014843463897705078
29,bcu+N374+E102,-0.01557856798171997
30,bcu+N132+E226,0.05866852402687073
31,bcu+N412+E226,0.09248402714729309
32,bcu+N615+E102,0.004637211561203003
33,bcu+N655+E226,0.048009276390075684
34,bcu+N67+E226,0.03735005855560303
35,bcu+N329+E102,0.025588124990463257
36,bcu+N140+E102,0.013826221227645874
37,bcu+N124+E226,0.025588124990463257
38,bcu+N363+E226,0.05352267622947693
39,bcu+N111+E102,0.011620849370956421
40,bcu+N430+E226,0.0737384557723999
41,bcu+N636+E102,0.04212832450866699
42,bcu+N430+E102,0.008312821388244629
43,bcu+N140+E226,0.07704651355743408
44,bcu+N632+E226,0.008680373430252075
45,bcu+N318+E102,-0.006022036075592041
46,bcu+N625+E102,0.00316697359085083
47,bcu+N374+E226,0.013091087341308594
48,bcu+N120+E226,0.03661492466926575
49,bcu+N67+E102,-0.006022036075592041
50,bcu+N121+E102,-0.014843463897705078
51,bcu+N550+E226,0.039187848567962646
52,bcu+N217+E102,0.00316697359085083
53,bcu+N120+E102,-0.016681253910064697
54,bcu+N175+E102,0.043598562479019165
0,fsc+N4+N180,0.11490517854690552
1,fsc+N4+N694,0.12795355916023254
2,fsc+N4+N533,0.11086201667785645
3,fsc+N223+N643,0.0840301513671875
4,fsc+N13+N123,0.16360685229301453
5,fsc+N223+N123,0.0498470664024353
6,fsc+N4+N480,0.1856604516506195
7,fsc+N4+N453,0.14486131072044373
8,fsc+N564+N180,0.10755398869514465
9,fsc+N522+N77,0.01860448718070984
10,fsc+N4+N634,0.031101524829864502
11,fsc+N62+N475,0.018972069025039673
12,fsc+N564+N143,0.11894834041595459
13,fsc+N62+N264,0.011988431215286255
14,fsc+N522+N373,0.05609560012817383
15,fsc+N522+N311,0.04690659046173096
16,fsc+N522+N567,0.011253297328948975
17,fsc+N223+N85,0.19981148838996887
18,fsc+N62+N59,0.08366259932518005
19,fsc+N4+N59,0.12115368247032166
20,fsc+N4+N264,0.02264764904975891
21,fsc+N575+N30,0.01603156328201294
22,fsc+N223+N311,0.08770573139190674
23,fsc+N522+N556,0.01860448718070984
24,fsc+N13+N634,0.09946766495704651
25,fsc+N62+N143,0.11122956871986389
26,fsc+N4+N290,0.052052438259124756
27,fsc+N4+N548,0.1404505968093872
28,fsc+N13+N311,0.20789781212806702
29,fsc+N13+N643,0.2393241822719574
30,fsc+N522+N180,0.10571616888046265
31,fsc+N4+N143,0.12776976823806763
32,fsc+N13+N694,0.08844086527824402
33,fsc+N13+N504,0.10167300701141357
34,fsc+N4+N65,0.03698247671127319
35,fsc+N223+N264,-0.016681253910064697
36,fsc+N62+N453,0.06087386608123779
37,fsc+N522+N143,0.12354281544685364
38,fsc+N522+N643,0.07814919948577881
39,fsc+N223+N373,0.029998838901519775
40,fsc+N13+N180,0.12446174025535583
41,fsc+N13+N290,0.0788843035697937
42,fsc+N62+N480,0.15129360556602478
43,fsc+N62+N533,0.08954355120658875
44,fsc+N4+N311,0.1224401593208313
45,fsc+N4+N475,0.02338278293609619
46,fsc+N575+N54,-0.022929787635803223
47,fsc+N522+N480,0.09910011291503906
48,fsc+N13+N65,0.01676669716835022
49,fsc+N575+N324,-0.033221423625946045
50,fsc+N223+N453,0.07447358965873718
51,fsc+N4+N504,0.11453762650489807
52,fsc+N4+N373,0.0549929141998291
53,fsc+N4+N643,0.11747810244560242
54,fsc+N564+N59,0.0814572274684906
55,fsc+N13+N475,0.07961943745613098
56,fsc+N522+N442,0.10645130276679993
57,fsc+N522+N504,0.07778161764144897
58,fsc+N522+N123,0.048009276390075684
59,fsc+N13+N480,0.314306378364563
60,fsc+N62+N694,0.11600786447525024
61,fsc+N575+N49,0.013091087341308594
62,fsc+N564+N453,0.04764172434806824
63,fsc+N223+N548,0.06969532370567322
64,fsc+N564+N480,0.159196138381958
65,fsc+N62+N311,0.15680700540542603
66,fsc+N62+N504,0.07263579964637756
67,fsc+N4+N505,0.06785750389099121
68,fsc+N564+N504,0.10608375072479248
69,fsc+N62+N123,0.0788843035697937
70,fsc+N62+N290,0.052787572145462036
71,fsc+N564+N373,0.03955540060997009
72,fsc+N62+N505,-0.0008761882781982422
73,fsc+N13+N143,0.1257481873035431
74,fsc+N13+N85,0.5718739628791809
75,fsc+N575+N493,-0.008962512016296387
76,fsc+N564+N123,0.07851675152778625
77,fsc+N62+N85,0.24410244822502136
78,fsc+N223+N533,0.06675484776496887
79,fsc+N575+N634,-0.023664891719818115
80,fsc+N223+N694,0.09395426511764526
81,fsc+N564+N643,0.12997514009475708
82,fsc+N223+N143,0.09064623713493347
83,fsc+N564+N311,0.15552052855491638
84,fsc+N564+N694,0.10167300701141357
85,fsc+N13+N264,-0.008962512016296387
86,fsc+N13+N548,0.1676500141620636
87,fsc+N62+N180,0.08697062730789185
88,fsc+N4+N85,0.3503272533416748
89,fsc+N62+N643,0.11233225464820862
90,fsc+N223+N442,0.09579205513000488
91,fsc+N522+N548,0.07814919948577881
92,fsc+N575+N509,-0.03175121545791626
93,fsc+N13+N453,0.07851675152778625
94,fsc+N564+N442,0.11417004466056824
95,fsc+N13+N533,0.11380249261856079
96,fsc+N62+N250,-0.0045517683029174805
97,fsc+N13+N505,0.034409552812576294
98,fsc+N223+N480,0.11086201667785645
99,fsc+N522+N85,0.2606426477432251
100,fsc+N522+N533,0.08954355120658875
101,fsc+N223+N180,0.10240814089775085
102,fsc+N575+N41,-0.03175121545791626
103,fsc+N522+N694,0.07484114170074463
104,fsc+N62+N548,0.12868866324424744
105,fsc+N62+N373,0.04396611452102661
106,fsc+N575+N152,-0.03248631954193115
107,fsc+N223+N59,0.06197655200958252
108,fsc+N522+N264,0.01419377326965332
109,fsc+N13+N59,0.08513283729553223
110,fsc+N4+N123,0.09064623713493347
111,fsc+N13+N373,0.12813732028007507
112,fsc+N564+N85,0.263215571641922
113,fsc+N564+N264,0.016399145126342773
114,fsc+N564+N533,0.0840301513671875
115,fsc+N564+N548,0.11711052060127258
116,fsc+N223+N504,0.09542450308799744
117,fsc+N522+N453,0.08035454154014587
